date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,people_total,people_total_2nd_dose,smoothed_covid_vaccinated,smoothed_tested_positive_14d,smoothed_wearing_mask,smoothed_travel_outside_state_5d,smoothed_spent_time_1d,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits
3/28/20,202013,NY,36,-19843,-7179,1145,-11870,-18630,6463,304.03,,295.4374,243.4082,267.4182,219.8755,255.6986,218.6222,289.1228,247.4321,287.467,246.2858,272.6194,225.9052,287.2262,245.3718,298.9506,256.7194,253.2464,214.2185,330.4966,265.9394,377.8978,304.6056,315.3726,255.3267,250.3898,217.5964,0,0,0,0,0,0,0,3.945535577,6.5,41962,0,110345,0,4628,684,2726,8923,2444.666667,470.6666667,1492,1297,0,0,0,195,14
4/4/20,202014,NY,36,-18919,-6262,217,-12838,-19873,6647,303.62,,258.859,205.1414,239.9817,190.8567,233.8755,194.4361,257.788,215.1918,249.8335,210.5034,243.7997,196.3483,257.0256,213.8273,267.4102,224.6334,218.4009,180.7676,269.195,210.3855,313.6531,243.4588,265.665,207.7511,230.868,196.8527,0,0,0,0,0,0,0,2.924717218,9.4,61386,0,127552,0,21374,2837,7752,19017,3398.666667,1427.666667,5686,4194,0,0,0,194,15.9
4/11/20,202015,NY,36,-17763,-1031,2594,-12430,-20686,6683,320.13,,247.48,187.8846,225.32,172.588,225.0708,181.9104,249.4708,202.723,252.2646,207.7618,232.3412,180.8009,247.4312,200.2095,263.9266,216.242,215.7929,173.9595,245.7994,187.5731,278.4757,208.935,246.1157,186.5371,234.4126,194.7957,0,0,0,0,0,0,0,1.732285285,6.8,66754,0,157359,0,33102,5062,11547,18826,3995.333333,2040.333333,12772,7086,8.92966,17.71862045,8.6927951,195,14.5
4/18/20,202016,NY,36,-18634,-7127,-178,-13108,-20194,6754,335.45,0,205.3716,140.8529,188.1838,131.0294,185.5272,134.9962,206.5674,150.8829,211.3334,159.4806,194.8671,137.1592,207.0067,150.8462,219.1157,162.6259,179.9068,132.9543,218.4572,155.2984,242.278,166.0927,212.8327,148.291,190.7494,142.9337,0,0,0,0,0,0,0,1.031955464,5.9,56274,0,155552,0,35890,4735,13433,14806,3795,1854,18175,5403,6.7413997,104.9382854,6.9033775,195,11.1
4/25/20,202017,NY,36,-16715,-4872,2307,-12066,-18947,6462,382.63,1,267.5373,196.1003,241.3178,179.3454,244.7489,191.4304,269.5161,211.1014,273.2851,217.5206,251.9586,189.5763,267.9238,209.0451,282.9568,224.0615,236.2231,184.5149,274.6765,204.5819,303.1398,219.7375,271.405,200.1746,251.4899,201.5784,0,0,0,0,0,0,0,0.879925004,6.4,45411,0,181036,0,32658,3237,12477,9341,3208.333333,1287.333333,22505,4330,5.4698487,94.10827129,6.3718223,195,7.8
5/2/20,202018,NY,36,-14954,-3197,1588,-11338,-18386,5864,411.86,1,297.2575,214.8629,272.7786,200.7099,279.7147,215.6206,300.665,231.4808,297.9673,231.6579,285.9082,212.0887,300.9223,230.9073,315.1297,245.0947,257.6822,197.1972,300.8767,219.9924,336.7368,240.7559,298.7242,217.0586,280.9994,220.9672,0,0,0,0,0,0,0,0.829205068,5.2,30834,0,181449,0,27345,2310,9605,6498,2750,860,25201,2696,4.0016467,74.52205319,4.3845255,195,5.7
5/9/20,202019,NY,36,-13026,-230,5778,-10129,-17110,5679,466.15,1,381.3351,285.2662,339.8952,258.3639,352.3419,279.8482,389.8503,310.5099,398.5385,320.7759,359.0112,274.4671,383.4516,303.7587,411.3173,331.3137,341.9367,270.8479,381.4158,292.8046,418.2959,311.1936,381.1003,288.5117,369.45,299.2088,0,0,0,0,0,0,0,0.566520576,4.9,20145,0,194751,6923,21590,2362,-360,4343,2486,624,27454,2253,2.9035746,69.41099395,3.1114036,195,3.9
5/16/20,202020,NY,36,-13113,-1013,7543,-9012,-16125,5351,388.79,1,392.5419,299.1494,349.2444,268.4876,352.9808,285.0125,395.4388,320.0364,409.7631,334.9221,362.3124,279.97,388.3131,312.0353,419.9034,343.7275,354.405,285.3403,414.4529,323.5742,441.4464,331.2678,403.439,309.3158,369.9006,304.4835,0,0,0,0,0,0,0,0.267403521,6.6,15110,0,224949,13259,16077,1207,3616,2922,2283,438,28845,1391,2.5792461,43.28702392,2.9065112,195,3
5/23/20,202021,NY,36,-10489,1668,9233,-7776,-15323,4655,588.08,5,473.8697,359.0079,416.5355,318.3713,434.2553,348.4517,483.5493,387.8499,503.6433,407.8736,434.3807,333.2698,471.852,375.9776,517.1962,419.3509,433.2114,346.5923,488.4443,379.7809,511.0449,380.7387,477.342,362.7383,460.9903,376.3152,0,0,0,0,0,0,0,0.36147028,6.3,11694,0,273344,9894,12264,804,2496,1876,2092,284,30032,1187,2.6746724,0,3.1829432,195,2.2
5/30/20,202022,NY,36,-10581,1521,11964,-7631,-16029,4401,633.3,1,461.1382,352.3194,416.1556,319.1896,421.5543,341.1494,466.2092,376.6658,483.9204,393.0351,424.5875,327.7504,455.6672,365.48,496.2147,404.0872,426.4255,342.5874,493.5884,384.7309,507.0493,377.5029,472.7918,360.1833,441.2998,362.6716,0,0,0,0,0,0,0,0.567788048,5,9734,0,353320,6792,8813,566,2317,1317,2003,204.6666667,30649,617,2.4956147,0,3.3995414,195,1.6
6/6/20,202023,NY,36,-9298,2209,11440,-6679,-12416,4025,654.55,3,513.0185,388.5217,456.8392,347.4746,464.6397,370.2689,520.9544,416.3218,546.6206,442.049,464.8747,355.878,504.475,400.4363,553.428,446.6194,484.5934,386.5252,552.5955,427.454,566.1812,420.5949,527.5549,399.6161,492.7568,400.7036,0,0,0,0,0,0,0,0.53356914,2.7,7656,0,432026,4598,6131,364,1652,595,1886,91.33333333,31141,492,2.890501,0,3.901897,195,1.2
6/13/20,202024,NY,36,-7191,2878,13290,-5612,-11719,3498,747.65,1,582.6245,444.697,511.0955,389.1986,519.3246,417.0101,589.4994,474.2698,633.5959,515.8609,515.2086,396.044,564.6791,450.2408,630.1505,511.3183,566.615,455.7472,647.69,505.826,647.0504,481.2555,606.2056,460.7119,558.0315,456.9508,0,0,0,0,0,0,0,0.409874783,1.9,5314,0,434833,3159,4325,315,1323,0,1838.666667,48.66666667,31568,427,2.4012814,0,3.2075252,195,1
6/20/20,202025,NY,36,-5135,4017,14595,-4500,-11305,2979,807.03,0,687.1061,521.8346,583.6594,437.1463,589.1964,469.783,688.5578,550.6851,789.0944,641.3224,592.2614,448.6242,656.2841,518.6474,749.6654,605.1376,698.2544,560.3265,772.0738,596.0798,745.3352,544.9125,722.2577,541.1165,669.1528,546.4556,0,0,0,0,0,0,0,0.382722983,1.9,4642,0,455553,2047,2931,183,922,0,1856.333333,48.66666667,31817,249,2.259575,0,2.9253579,196,0.8
6/27/20,202026,NY,36,-4801,3582,14142,-4064,-11495,2884,849.13,0,718.434,548.3618,616.5931,462.822,611.0772,489.0816,713.0725,574.0973,820.4203,666.0036,620.3878,470.3602,683.3413,541.9724,775.3625,627.398,730.4979,587.0281,838.0125,647.6445,819.289,599.5035,776.5108,581.9525,681.3473,557.9914,0,0,0,0,0,0,0,0.348601373,1.4,4651,0,426786,1422,1998,120,504,0,1903.666667,67.66666667,32051,234,2.3200346,0,3.0828916,196,0.8
7/4/20,202027,NY,36,-2932,5896,13387,-3991,-13762,2775,871.44,0,737.1028,547.5907,631.2871,460.4168,623.756,482.334,730.9064,570.2199,842.6081,671.508,638.3603,470.1018,700.9786,538.1279,797.4474,627.0121,747.641,589.7985,886.7786,674.2522,849.9754,607.6801,809.9973,592.679,692.1864,550.8024,0,0,0,0,0,0,0,0.253769653,1.5,4675,0,415809,952,1475,66,867,0,1872.666667,52.66666667,32206,155,1.931544,0,2.6960948,196,0.9
7/11/20,202028,NY,36,-3265,3787,12876,-4020,-12376,2857,874.09,0,714.3925,545.1884,617.6682,456.9615,607.4737,483.4434,703.4417,564.1581,818.0949,664.9876,617.8929,463.7653,676.009,532.1405,770.7648,620.6063,731.5731,589.2545,865.1948,665.774,819.1325,588.4906,789.4924,583.3615,671.7524,550.2767,0,0,0,0,0,0,0,0.452186486,2.4,4431,0,440389,709,1202,78,600,0,1870.666667,59.66666667,32380,174,1.6576056,0,2.3893219,196,0.9
7/18/20,202029,NY,36,-2453,3567,15343,-3643,-11388,2598,938.25,245,782.2257,587.6071,663.9432,483.0294,644.7598,506.0822,767.0386,604.2859,911.86,730.3102,663.8646,489.786,727.6854,562.7981,846.9563,671.4893,810.6902,644.0347,966.2847,733.6864,910.2934,642.1871,874.3075,634.8223,728.9921,588.135,0,0,0,0,0,0,0,0.624285984,2.1,5276,0,458489,686,1197,61,587,0,1826.666667,26.66666667,32497,117,1.9703823,0,2.8187186,196,0.9
7/25/20,202030,NY,36,-2521,2681,13736,-3641,-11417,2590,940.06,528,767.5979,578.7878,642.1241,466.8092,636.3856,498.8618,759.5135,596.461,900.7178,720.8086,645.0427,474.3475,718.1034,554.3246,834.8737,660.7293,801.2334,636.4091,943.8467,716.569,888.199,624.1604,849.9653,615.162,722.8693,582.5782,0,0,0,0,0,0,0,0.310092977,1.1,4895,0,447045,656,1125,68,568,0,1796.333333,12.66666667,32612,115,2.2979751,0,2.7432253,197,0.9
8/1/20,202031,NY,36,-1780,2593,14626,-3588,-11534,2468,965.43,527,795.2161,606.1262,666.352,488.1811,654.2427,514.8842,785.1495,620.514,937.3816,753.4939,665.4807,491.1787,743.0667,577.4906,866.2625,688.8708,833.9975,666.279,991.4665,758.1437,922.7442,652.7583,886.3594,645.469,747.2943,605.2049,0,0,0,0,0,0,0,0.205988452,1.3,4567,0,455663,545,1039,61,502,0,1868,85,32684,72,1.897414,0,2.769641,197,1
8/8/20,202032,NY,36,-1880,2385,11549,-4022,-11711,2408,960.79,539,814.4221,613.0515,670.1635,482.698,664.5481,516.3592,796.1242,623.3697,977.0203,776.9027,672.6524,487.6585,749.6916,575.2718,885.3107,696.8354,872.4726,689.813,1018.5659,767.3873,928.3463,643.7419,901.3554,644.6321,771.1624,618.9754,0,0,0,0,0,0,0,0.364611637,1.3,4578,0,471858,470,956,31,475,0,1861.333333,83.33333333,32753,69,2.3314263,0,3.3007347,199,0.9
8/15/20,202033,NY,36,-1601,2372,13265,-3315,-11458,2217,1004.05,513,823.6751,612.5792,671.9278,476.2034,678.4743,517.614,805.9273,619.5827,997.5075,781.5436,677.5293,483.0374,761.7889,574.815,897.5121,694.4775,892.3172,694.1455,1043.732,773.2564,938.8102,637.7953,914.0871,642.8055,784.2916,619.3155,0,0,0,0,0,0,0,,2.2,4556,0,546672,423,872,49,472,0,1811,36,32809,56,2.1384933,0,2.6266847,200,1
8/22/20,202034,NY,36,-2376,-507,3426,-3137,-9330,2178,997.05,877,826.8592,610.5046,674.1878,472.5466,683.9071,516.6314,813.615,620.0161,1002.0306,778.3801,674.3739,476.5181,759.0235,567.8196,903.5876,692.2081,906.7179,698.9779,1053.6079,771.4062,924.3663,621.4169,911.2435,634.7594,793.825,621.3827,0,0,0,0,0,0,0,,1.6,4264,0,556612,419,873,38,472,0,1859.666667,83.66666667,32839,30,2.6113662,0,3.3536873,200,0.9
8/29/20,202035,NY,36,-2949,-881,2367,-3286,-8861,2370,955.01,524,837.0468,606.3219,668.4739,456.7573,681.9822,508.1588,821.8278,619.2123,1016.9768,782.5579,676.4776,466.5757,764.5576,564.0974,911.2604,691.6099,914.853,696.2728,1060.8714,762.4838,928.37,607.7017,918.7902,625.9167,801.6358,621.8523,0,0,0,0,0,0,0,,1.1,4237,0,549654,361,863,37,437,0,1802,20,32891,52,2.4964401,0,3.3758913,201,0.9
9/5/20,202036,NY,36,-2395,-450,2732,-3021,-8764,1962,976.02,503,871.1236,649.9697,703.8017,494.722,717.415,546.4365,863.4034,662.7198,1054.4886,827.4807,716.3383,507.9471,812.2417,612.2889,954.2426,738.3991,938.3046,728.8785,1109.3544,814.9909,987.6288,664.2577,968.7807,676.304,832.2796,658.3455,0,0,0,0,0,0,0,,0.9,5370,0,613844,396,795,31,376,0,1782,5.666666667,32987,96,2.7962046,0,3.6910283,201,0.8
9/12/20,202037,NY,36,-2815,-373,6832,-3497,-11251,1975,944.73,596,855.3839,634.1771,691.8839,480.6144,705.2147,531.0991,853.2335,648.7025,1029.6169,803.2553,694.5758,486.3344,791.7308,589.9411,948.7969,728.7477,914.4563,705.495,1100.1269,802.3925,965.3139,640.1942,952.5685,657.6573,816.2525,640.7058,0,0,0,0,0,0,0,0,1.8,4868,0,535011,384,836,34,341,0,1773.333333,0,33023,36,2.5593722,0,2.9505099,201,0.9
9/19/20,202038,NY,36,-2519,20,13904,-4495,-9613,1862,924.57,615,825.2284,607.9108,678.9028,463.8736,680.9742,506.6068,817.8998,616.3179,975.5247,755.2885,680.239,468.998,763.6597,563.1894,906.0577,688.9136,869.5487,665.4464,1074.5744,777.0024,951.2509,621.9815,937.4299,639.822,771.6979,599.9638,0,0,0,0,0,0,0,0,1.2,5398,0,576466,430,976,41,394,0,1866.333333,60.33333333,33081,58,2.4968829,0,3.4789114,201,0.9
9/26/20,202039,NY,36,-2201,375,13700,-4714,-9030,1947,914.63,684,828.2776,579.837,685.5157,448.0965,681.6004,484.0347,811.6237,584.5324,967.6455,721.1245,684.316,450.2602,764.4465,537.9312,894.1777,652.9204,869.1627,639.1673,1065.9375,745.7214,953.9162,601.3279,938.4775,616.3333,766.6642,569.7185,0,0,0,0,0,0,0,0,1.1,5722,0,601325,484,1003,25,427,0,2075,245,33286,205,2.1592793,0,3.6388039,201,0.9
10/3/20,202040,NY,36,-2748,753,11330,-4810,-8990,2152,880.72,873,864.8714,604.8089,713.927,458.5395,713.8599,505.4114,849.1805,612.9381,1017.6245,760.5611,714.4379,465.2507,802.4879,564.0847,943.0408,689.0817,907.0891,666.5497,1115.6862,773.1049,997.5068,619.108,982.0651,638.0936,806.5797,601.2737,0,0,0,0,0,0,0,0,1.6,8600,0,686875,440,1017,55,476,0,1948.666667,93.66666667,33375,89,2.2407823,0,2.2060019,201,1
10/10/20,202041,NY,36,-3188,678,11643,-4139,-9242,2042,882.13,893,782.1151,564.8448,644.5396,425.4593,639.8206,462.5238,767.1714,566.1685,926.7069,707.296,646.8872,432.2646,726.3569,521.0412,845.7111,630.7135,831.108,625.4462,1017.6892,717.3779,902.7085,572.4211,896.2752,594.6799,728.5871,555.7008,0,0,0,0,0,0,0,,2.1,9783,0,811028,507,1140,64,510,0,2066.666667,180.6666667,33466,91,2.7549025,0,3.2142736,201,1.3
10/17/20,202042,NY,36,-3713,-387,8877,-4667,-9797,2736,847.03,1066,754.8559,551.0414,627.23,413.9,629.1649,456.4556,744.9935,551.1932,898.3045,687.2276,628.6183,421.3248,702.676,505.2856,823.4495,615.0485,809.7877,610.7917,981.7368,688.6088,872.5195,550.2141,861.8066,570.7437,712.3723,545.8946,0,0,0,0,0,0,0,,3.6,9748,0,850084,653,1345,68,721,0,1911.666667,21.33333333,33547,81,1.95886,0,2.9564873,201,1.4
10/24/20,202043,NY,36,-4875,-909,10084,-5126,-8732,2633,844.99,1008,810.2552,589.9782,664.9718,433.574,671.5584,482.8358,796.4665,585.0575,965.268,738.2544,664.3972,440.5798,749.0295,534.3158,886.6231,659.1982,868.781,653.6047,1064.6428,747.0268,928.0737,581.9478,933.8483,615.5296,760.782,579.3877,0,0,0,0,0,0,0,,3.8,10941,0,859890,738,1456,81,725,0,1874,0,33634,87,2.0974051,0,2.8290085,201,1.5
10/31/20,202044,NY,36,-5512,-770,5349,-6094,-8807,2851,801.27,1029,833.1283,605.5674,702.3745,457.5068,700.3234,499.5577,830.5214,606.7735,970.4801,740.7883,705.5677,465.4962,781.5927,555.6708,906.1723,671.8506,878.2224,657.4842,1094.0657,769.228,975.7039,612.6152,958.9023,631.6002,777.46,588.6263,0,0,0,0,0,0,0,,4.8,13648,0,896425,828,1661,89,757,0,1969.333333,47,33730,96,2.5959499,0,3.6920185,201,1.7
11/7/20,202045,NY,36,-5715,-1661,7025,-6434,-8984,2920,742.39,1632,741.5781,519.2545,604.987,382.7621,608.854,418.1547,735.4406,517.107,881.0562,648.9879,614.4161,393.1517,693.5632,475.927,809.2958,578.939,786.5945,566.7005,989.352,678.9165,863.0132,529.0026,856.4961,547.6069,690.1074,502.0285,0,0,0,0,0,0,0,,6.4,18128,0,991454,878,1948,121,777,0,2120.666667,188.6666667,33884,154,3.7257453,0,4.35129,195,2.3
11/14/20,202046,NY,36,-5783,-1593,7083,-6655,-9673,3247,727.75,2592,803.0717,584.5752,660.6645,425.9464,669.1279,472.3732,803.8629,581.2547,970.5177,729.8092,668.0572,437.0598,756.8973,533.2989,891.649,652.3459,863.7475,636.7276,1074.8792,741.5447,940.8311,583.1229,933.9036,603.9732,761.1835,570.3996,0,0,0,0,0,0,0,,9.5,30943,0,1099904,938,2183,175,1091,0,1998,71.33333333,34010,126,3.8579685,0,4.2961161,195,3.1
11/21/20,202047,NY,36,-7263,-1837,2709,-7070,-9396,3406,702.12,3039,789.1555,583.2901,653.7415,420.0096,655.5209,464.6345,790.9563,575.7708,959.867,726.8591,657.5441,430.5953,750.7323,531.0011,880.5524,647.0095,851.7699,632.5,1078.6957,735.1557,955.0567,587.431,937.8893,601.9145,744.729,563.9519,0,0,0,0,0,0,0,,12.8,34271,0,1180665,1285,2949,223,1446,0,2108,149,34296,286,3.1327366,0,3.9421349,196,3.9
11/28/20,202048,NY,36,-9526,-1836,2679,-8480,-15942,4680,648.66,3828,818.4648,597.6529,667.2951,417.521,685.6915,476.3861,829.3178,595.1268,1027.7675,769.2424,686.9017,439.2278,786.0544,545.0269,931.0208,673.9388,902.074,661.8813,1089.6938,724.7614,953.1738,570.787,963.4195,601.9768,803.4484,601.0437,0,0,0,0,0,0,0,,19.7,43616,0,1315463,1919,4120,306,1907,0,2189,218.3333333,34526,230,4.1780866,0,5.2536571,197,4.4
12/5/20,202049,NY,36,-7687,-2535,796,-8115,-10000,3860,658.8,4608,734.8487,529.6853,609.14,372.4267,621.8243,423.3263,748.0363,526.3912,900.0552,665.3329,620.8039,389.4806,712.8869,484.1957,831.8052,592.4775,791.5305,571.6287,991.1976,643.84,880.9958,515.8638,877.7199,537.8853,707.8226,521.272,0,0,0,0,0,0,0,,27.2,61687,0,1273658,2557,5211,457,2535,0,2268.333333,273.3333333,34939,413,4.9056471,0,5.222922,198,4.9
12/12/20,202050,NY,36,-7862,-2059,929,-8365,-9967,3841,677.11,5584,724.64,541.1025,589.9614,368.7239,603.1292,421.5769,733.6669,528.0353,920.0415,687.9697,611.5892,393.84,704.2661,489.5303,829.1183,600.9704,795.7511,582.2177,982.2456,640.0106,879.6728,521.0566,876.0528,542.4695,705.855,531.5947,0,0,0,0,0,0,0,,29.7,68841,0,1368183,3590,6610,586,3274,0,2434,418,35504,565,5.1460682,0,6.0171117,198,5.4
12/19/20,202051,NY,36,-9126,-2451,-1416,-8893,-11856,4745,630.41,6094,771.4813,597.6229,619.0283,395.504,645.229,462.0969,792.6981,581.3044,1006.8814,764.875,647.7273,426.6498,758.6712,538.717,896.1968,662.0269,868.0796,645.3625,1041.6951,684.5837,941.8155,564.2464,937.2959,588.093,768.2699,591.5207,0,0,0,0,0,0,0,,30.3,73119,0,1363862,4138,7463,799,3832,0,2511.666667,489.6666667,36318,814,5.2972979,0,6.6964615,199,5.6
12/26/20,202052,NY,36,-8415,-517,-2016,-9218,-16539,5126,640.39,6735,1055.6644,830.8973,860.4438,552.5996,859.4299,615.1607,1085.1788,793.494,1423.2558,1071.352,882.0669,582.2862,1038.5142,736.1994,1235.5041,909.7008,1231.2584,907.4976,1495.8984,985.1523,1339.1214,803.6781,1345.852,843.3238,1048.0605,802.3358,0,0,0,0,0,0,0,,35.4,76437,0,1377288,4340,7869,922,4577,0,2660.666667,593.6666667,37286,968,4.957407,0,5.7513513,199,5.9
1/2/21,202053,NY,36,-8801,-3338,975,-9507,-17257,5831,647.01,7181,816.8243,649.4935,658.5392,422.1625,670.4164,477.0863,835.3289,605.5268,1116.2454,828.0023,657.8392,433.2493,781.0262,550.5302,958.1966,697.3692,992.9255,721.7608,1195.8137,773.3559,1005.8064,595.8806,1029.0239,636.3383,820.0511,622.9134,200000,0,0,23.8039987,193.2200308,11.2295057,58.6704406,,33.8,91263,0,1208564,5102,8772,941,4672,0,2628.333333,541.6666667,38273,987,6.1624532,0,7.7754141,199,6.2
1/9/21,202101,NY,36,-9752,-4001,-2079,-9031,-11151,4544,637.24,7825,638.1233,490.2384,549.4007,337.7812,538.5043,365.4813,652.6155,453.0373,805.3911,586.4702,557.536,350.711,629.3557,426.5027,727.2817,510.799,711.5097,505.5174,924.9883,582.7414,829.4222,479.1435,804.0611,485.2958,611.8354,447.58,200000,0,25.1550453,89.5423164,676.9104323,37.5667086,182.3248351,,31.2,105302,0,1367407,6007,9828,1182,5207,0,2681,585,39471,1198,6.5412505,0,7.0588222,199,6.6
1/16/21,202102,NY,36,-10621,-5054,-1121,-9224,-11436,4466,651.27,7714,698.2879,510.6535,575.451,336.9149,572.4052,368.605,706.7018,468.2904,881.612,624.089,586.0419,351.1719,667.2606,431.1382,791.9314,534.4414,781.5147,537.5048,975.9246,599.4278,853.4271,476.1817,846.9082,497.5036,674.1207,471.4105,0,0,57.4336724,96.9254439,678.394317,30.6455669,167.7389982,,25.3,108461,0,1658825,6517,10541,1206,5833,0,2671.333333,547,40806,1335,5.9079162,0,7.0520775,199,6.7
1/23/21,202103,NY,36,-11254,-6144,-1299,-9303,-12415,4626,653.55,6839,758.6896,532.0625,591.0835,328.3763,602.3943,367.4492,765.9003,483.1088,988.5064,670.4446,597.0663,340.4009,714.5518,439.3228,871.6358,560.7318,870.6207,571.7432,1073.2821,628.6937,897.7553,475.3556,901.4321,505.7543,743.2988,495.5542,901628,123795,86.2141566,90.7071863,679.8552324,30.9543438,170.4398417,,21.7,94719,0,1560066,7120,10976,1182,6033,0,2384.333333,313.6666667,42134,1328,5.6541575,0,6.5700697,199,5
1/30/21,202104,NY,36,-11838,-6467,-3305,-9283,-11145,4522,638.97,6094,708.1875,509.8774,559.946,309.8364,575.0058,350.6888,711.4979,448.5595,907.1439,614.51,566.8674,322.2746,667.3349,409.8431,810.1951,520.4575,800.2552,525.4063,994.0599,579.351,847.0557,446.7365,838.9996,469.198,688.6653,459.1873,1071388,244644,111.0864275,87.097099,679.2205713,29.3623201,171.1833794,,14.1,85596,0,1625628,7088,10829,1129,5941,0,2328.333333,249.3333333,43453,1319,4.876636,0,5.768731,200,3.5
2/6/21,202105,NY,36,-11833,-5530,-3509,-9831,-12337,4968,577.6,5592,657.7402,477.1922,518.6303,280.5308,533.0474,319.0218,668.4681,414.0483,856.7403,568.8098,531.2722,295.6903,626.8262,377.4267,759.0854,478.7875,750.5791,483.291,899.6602,515.4264,761.2443,392.6842,767.4956,419.925,656.9882,429.961,1252942,489175,141.949114,73.6750872,679.6905583,26.2154823,170.7131637,,8.4,60884,0,1328890,6983,10562,1043,5170,0,2275.333333,200.3333333,44664,1211,4.6999705,0,6.4113644,,
2/13/21,202106,NY,36,-10284,-3709,-3947,-8582,-10637,4168,645.33,5038,560.9975,408.0426,467.962,247.2817,465.4599,273.1387,565.4559,343.589,676.9662,440.0515,467.0127,254.197,529.7536,311.5269,619.2443,382.7486,616.9193,389.5973,776.6554,438.1904,688.6095,349.2673,658.8604,353.5837,530.3245,339.257,1233064,832921,162.5051503,72.3711026,678.3580644,28.9386536,173.139841,,5.9,60706,0,1554669,6656,9836,930,5264,0,,,45751,1087,4.3125542,0,5.0578608,,
2/20/21,202107,NY,36,-4115,-1985,-1227,-3916,-6141,2071,626.92,4190,,,,,,,,,,,,,,,,,,,,,,,,,,,1170604,1186249,196.7837747,72.6764432,679.4439029,31.0122403,176.9515514,,,50722,0,1438191,5986,8718,767,4316,0,,,46703,952,3.8921158,0,3.8837207,,
1/4/20,202001,NC,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2003,0,0,0,0,0,0,892,2.6
1/11/20,202002,NC,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1983,0,0,0,0,0,0,893,2
1/18/20,202003,NC,37,,,,,,,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1901,0,0,0,0,0,0,894,2
1/25/20,202004,NC,37,,,,,,,763.26,,1047.2497,1002.5793,814.2594,778.6412,916.5593,877.4745,1203.0104,1161.1838,1739.293,1700.9177,763.8338,730.8553,881.9519,843.9308,1138.1505,1094.2815,1621.4088,1580.9528,1507.7497,1455.1033,998.9959,963.3512,1078.8885,1038.7802,1099.7922,1057.3846,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1993,0,0,0,0,0,0,897,2.2
2/1/20,202005,NC,37,,,,,,,751.22,,1209.0478,1155.8804,958.5391,924.2981,1074.0271,1028.9243,1385.9988,1329.2285,1978.7687,1900.2106,893.5871,861.0144,1036.0539,992.5817,1325.6893,1271.9358,1846.4337,1773.3233,1705.4272,1637.1745,1160.1382,1117.2654,1250.2323,1200.0179,1270.8562,1219.943,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1983,0,0,0,0,0,0,900,2.5
2/8/20,202006,NC,37,,,,,,,747.72,,1211.0106,1184.5684,969.1567,951.9877,1079.2814,1055.6965,1381.868,1350.8104,1952.7854,1916.779,909.4601,891.959,1034.3889,1011.8097,1328.5265,1301.3724,1828.3296,1792.576,1710.4274,1677.0301,1168.2652,1145.6629,1253.6819,1227.6705,1268.4421,1242.7119,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2053,3,0,0,0,0,0,901,2.5
2/15/20,202007,NC,37,566,97,729,45,-13,-28,823.49,,1313.3071,1261.4303,1029.3597,986.896,1167.1537,1117.6253,1520.5408,1463.2166,2167.7035,2118.2268,972.0069,931.8334,1121.81,1073.6312,1445.2873,1392.2239,2021.2578,1961.5688,1878.9106,1818.6138,1246.5614,1193.4414,1363.8616,1305.4383,1391.3993,1341.4888,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2060,31,0,0,0,0,0,903,2.2
2/22/20,202008,NC,37,-598,-584,-474,-262,-2882,1296,791.28,,1258.5909,1207.6594,963.9604,912.2203,1104.8981,1059.8264,1443.885,1397.4039,2132.4227,2106.9173,905.7961,860.3578,1053.3738,1006.9386,1374.5859,1328.6381,1982.9179,1939.0772,1854.0964,1791.6436,1180.6124,1113.0756,1307.3335,1240.5348,1331.9851,1290.874,0,0,0,0,0,0,0,7.055780725,,0,0,0,0,0,0,0,0,1924.666667,0,0,0,0,0,0,903,2.1
