date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,Stage_One_Doses,Stage_Two_Doses,smoothed_covid_vaccinated,smoothed_tested_positive_14d,smoothed_wearing_mask,smoothed_travel_outside_state_5d,smoothed_spent_time_1d,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits
12/26/20,202052,X,US,-157,-19,-122,-274,-298,87,697.72,104741,48064.4705,41328.7939,46248.8488,34119.8873,50220.6066,38822.4847,57091.0805,44775.0449,67043.3846,53961.4305,46778.6354,35149.9527,51006.027,39551.038,58417.4067,45867.9185,63942.6081,50071.6605,58436.6978,45254.3862,51029.8123,37324.9773,57349.1838,43639.1373,54441.0684,42894.6308,1245160,0,0,0,0,0,0,,18.5,1318508,1969432,12932065,54559,155763,15615,490317,59493.6149,219302.3333,46541.33333,337585,16642,0.017905477,0,0.021522744,3772,7.8
1/2/21,202053,X,US,-156,-64,-90,-284,-299,100,721.68,111139,35929.5175,31551.1213,34957.5543,25821.0789,37783.3789,29219.1916,42744.5932,33524.3335,50600.9944,40903.0796,34794.8472,26190.9447,38199.8521,29653.7113,43833.1502,34453.231,49000.3071,38401.9485,44065.0494,34219.9584,38075.7382,27928.532,43128.8143,32904.1409,41260.0955,32510.6821,2855121,0,0,0.766149354,4.904270537,0.309135777,1.312369234,,18.9,1436312,1607509,10931696,55545,160418,18371,571375,66738.1925,223925.6667,48824.33333,356463,18878,0.025444786,0,0.030362827,3749,8.1
1/9/21,202101,X,US,-161,-74,-160,-270,-195,78,717.06,117659,30243.5493,25564.4562,30387.1911,21720.7444,32080.7108,23973.9066,35655.932,26994.1322,40102.5049,31232.262,30364.0036,22093.4944,32572.0806,24422.8808,36174.3141,27534.0584,38619.9375,29288.4716,35468.5239,26544.2268,32090.5552,22694.7192,36105.6462,26368.4044,34131.5162,25989.5554,4329164,212366,0.145361246,2.835860135,17.44965311,1.060110756,4.227107963,,20.1,1693819,1964586,12540553,55390,165346,21784,552492,73786.4037,218494,43479,378963,22500,0.023014095,0,0.027032033,3546,8.3
1/16/21,202102,X,US,-174,-88,-146,-280,-196,75,722.21,109669,32451.1482,26126.8152,31785.4657,21773.4342,33554.3197,24077.8173,37545.8422,27461.3507,43008.9696,32697.4935,31708.5074,22118.0852,34069.3352,24532.6804,38373.2716,28175.5265,41563.0338,30733.9778,38007.0975,27594.6662,33773.6682,22932.8485,38047.9263,26754.5782,35970.9979,26468.9898,7405694,1161847,0.996031053,2.877334378,16.36285248,0.78139231,3.644822882,,17.6,1556653,2106103,13994065,54850,165887,23255,530560,63941.2981,215906.3333,39827.33333,402784,23821,0.019996588,0,0.023905955,3569,7.5
1/23/21,202103,X,US,-176,-96,-127,-288,-207,75,728.59,95701,34420.2967,26420.5874,32889.4098,21523.2102,35175.4814,24072.7191,39885.0606,27835.0545,46494.7382,33942.1725,32793.6652,21828.5722,35661.4846,24504.4986,40858.9105,28648.4613,44956.1958,31912.0122,40836.2891,28409.1326,35245.9234,22842.1919,39904.4237,26797.6798,38224.4622,26867.6666,10786496,2112815,1.519479749,2.539893655,16.18556553,0.73760165,3.693563136,,15.4,1228147,1969598,13082019,52537,158470,21447,526888,61046.8509,203117,28976.66667,424567,21783,0.017578171,0,0.021182115,3568,6.3
1/30/21,202104,X,US,-182,-101,-184,-290,-193,74,718.49,82257,31808.3293,25003.0383,30590.0681,20117.0938,32571.1862,22467.5634,36669.0797,25841.6893,42473.9748,31308.205,30450.1933,20394.0381,33033.1544,22856.2725,37610.7965,26617.1012,41229.3821,29614.4606,37469.9079,26332.4293,32747.7998,21343.4072,37090.8362,25101.9886,35087.8962,24911.7911,14100216,3744991,2.053668453,2.168118765,15.96177476,0.710300743,3.649551751,,12.3,1051362,1848590,12814916,46938,141965,21844,514398,48472.0745,184677,13972.66667,446735,22168,0.015165136,0,0.018389985,3571,5.1
2/6/21,202105,X,US,-170,-89,-161,-286,-195,73,722.52,70366,32052.1352,25202.0492,30992.9093,20178.3255,32875.6051,22447.8449,36918.4262,25782.3132,42752.8767,31224.5805,30934.6238,20515.5308,33300.8061,22822.7795,37856.2777,26524.5872,41531.5229,29538.9169,37522.7556,26101.6179,32927.6715,21272.1187,37085.9037,24867.8691,35430.2775,24912.3657,21955785,6687436,2.106979374,1.478259628,12.66959477,0.547656846,3.317465383,,10,843753,1731876,11425090,41147,126370,22541,484475,43047.9627,167832,6869,467848,21113,0.011591591,0,0.014625818,,
2/13/21,202106,X,US,-177,-77,-196,-280,-197,74,735.11,57014,34599.8292,28033.7507,33431.015,21933.7829,35351.1879,24453.2126,39705.8162,28128.7359,46149.5235,34137.9767,33110.1535,22192.6516,35802.9513,24836.6932,40692.5258,28885.8657,44994.9858,32394.2879,40424.3328,28527.9906,35638.3054,23277.5446,39904.2472,27096.5785,38207.4068,27185.4374,34328102,12054623,2.694988515,1.25574361,9.12190191,0.577674988,3.322249453,,7.5,656000,1593888,11195998,35406,109068,21791,432016,34237.5186,147640.6667,1019.333333,485426,17578,0.011745764,0,0.014796137,,
2/20/21,202107,X,US,-196,-101,-194,-294,-243,91,691.87,47041,33632.9694,27107.964,32185.5778,20414.6323,34366.2854,22990.3872,38644.8915,26460.9182,44989.2539,32307.2198,32115.1264,20854.7375,34861.4259,23419.3105,39538.4939,27150.2178,43698.3173,30441.8281,39187.4932,26799.0611,34019.6223,21524.7955,39216.1318,25780.0158,37237.432,25640.1254,41188516,17206746,3.569941435,1.186854042,0.998283637,0.662418326,3.283878043,,6.4,464246,1235069,9429673,29899,92221,13398,337160,29690.2407,127165.6667,213,498453,13027,0.010785631,0,0.013715471,,
2/27/21,202108,X,US,-124,-66,-73,-239,-174,61,806.03,42445,29326.4856,23784.0129,28544.9046,17817.4077,30217.436,19855.2413,33718.0071,22698.0832,39058.2633,27445.412,28248.0203,18034.2653,30504.0931,20127.9861,34525.3607,23290.3443,38167.2562,26058.5592,34465.6293,23115.8654,30457.7737,18928.5924,34076.513,21998.9335,32401.5225,21899.0301,46535573,22667531,3.832311418,0.941083748,0.013329331,0.671117234,3.341454642,,4.3,475262,1505102,10363375,25527,77122,14336,306957,24144.8797,,,512252,13799,0.009941484,0,0.012821376,,
3/6/21,202109,X,US,-49,-26,-39,-101,-73,23,695.63,36308,,,,,,,,,,,,,,,,,,,,,,,,,,,54906641,28823773,4.448350029,0.782825409,0,0.516778105,2.606011846,,,357799,1294330,8648577,18541,55825,10433,0,10261,,,524362,12110,0.009648535,0,0.01069225,,
1/4/20,202001,AL,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1081,0,0,0,0,0,0,892,2.6
1/11/20,202002,AL,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1127,9,0,0,0,0,0,893,2
1/18/20,202003,AL,1,,,,,,,668.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1039,0,0,0,0,0,0,894,2
1/25/20,202004,AL,1,,,,,,,751.43,,974.4922,923.034,832.3871,793.968,955.3567,912.3052,1157.5614,1107.6526,1472.0945,1412.4669,813.595,777.6645,945.272,902.2498,1153.4111,1101.285,1427.6809,1367.7011,1394.5681,1334.1772,926.7941,886.2797,1072.3111,1025.3024,1044.991,998.3386,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1056,0,0,0,0,0,0,897,2.2
2/1/20,202005,AL,1,,,,,,,743.38,,1124.3102,1080.5969,977.7182,947.2246,1107.4831,1071.512,1348.4394,1304.1725,1636.3187,1582.3921,949.8734,921.5057,1108.7158,1073.3318,1335.0884,1288.4715,1607.6463,1553.3261,1568.8255,1516.3824,1074.3477,1043.6225,1239.8922,1198.7885,1208.5288,1168.4935,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1026,0,0,0,0,0,0,900,2.5
2/8/20,202006,AL,1,,,,,,,741.91,,1156.6824,1131.5067,1005.884,988.3613,1145.6192,1125.9889,1373.9914,1352.6059,1687.4811,1660.2764,988.9841,972.9805,1137.4551,1118.4155,1352.8136,1330.382,1655.8175,1626.1034,1604.6952,1579.5682,1102.765,1084.5526,1277.0499,1256.2153,1242.951,1222.0793,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1120,0,0,0,0,0,0,901,2.5
2/15/20,202007,AL,1,299,15,694,121,40,-19,817.08,,1295.817,1253.3075,1126.0977,1092.0568,1285.7822,1253.1497,1551.4793,1511.9893,1904.9975,1859.9094,1110.3002,1079.8792,1278.0923,1244.4832,1526.9662,1487.5511,1859.3052,1807.323,1816.1492,1773.5408,1232.2829,1193.3684,1426.6735,1387.4028,1399.8007,1364.082,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1094,0,0,0,0,0,0,903,2.2
2/22/20,202008,AL,1,-432,-1464,382,628,-789,317,839.26,,1243.4066,1206.657,1065.2703,1030.7739,1215.4284,1189.8512,1483.0368,1462.582,1889.4491,1874.9692,1042.5293,1013.9054,1212.1174,1184.3336,1465.6433,1441.0417,1833.1451,1809.2572,1755.1031,1733.5268,1174.8084,1132.9863,1382.5415,1352.0973,1341.1086,1317.5749,0,0,0,0,0,0,0,4.921828769,,0,0,0,0,0,0,0,0,1098,0,0,0,0,0,0,903,2.1
2/29/20,202009,AL,1,4477,1164,1658,1347,708,-154,870.21,,1393.2055,1349.6859,1239.2518,1199.9042,1382.0229,1350.7322,1634.3875,1607.9643,1972.028,1946.8686,1219.5662,1186.5125,1374.2266,1342.2541,1623.9902,1592.7736,1924.1247,1887.3064,1906.7365,1875.3683,1360.9418,1312.2956,1549.5619,1516.5816,1485.165,1456.1948,0,0,0,0,0,0,0,4.069735147,,0,0,0,0,0,0,0,0,1163,74,0,0,0,0,0,904,2
3/7/20,202010,AL,1,5670,2472,2012,1380,976,-102,882.18,,1332.6397,1287.4606,1186.7308,1140.6741,1315.0106,1280.5752,1569.2651,1542.0353,1871.5523,1856.2786,1157.1271,1119.8352,1318.151,1281.4614,1552.5491,1520.2361,1844.8618,1810.2646,1828.2897,1788.6785,1299.0836,1242.4603,1485.3575,1450.726,1419.7074,1389.0903,0,0,0,0,0,0,0,3.961472391,,0,0,0,0,0,0,0,0,1054,0,0,0,0,0,0,908,2.4
3/14/20,202011,AL,1,4411,6314,3375,1483,683,-166,881.32,,967.3179,898.7147,846.9059,783.3471,970.25,909.604,1166.5468,1108.0765,1357.1818,1297.3259,844.0687,789.3764,975.5555,916.1125,1146.7715,1082.5183,1309.8969,1227.4112,1290.2518,1197.9782,926.0088,850.2193,1075.6772,1017.5348,1043.6532,985.2543,0,0,0,0,0,0,0,4.376593346,,6,22,28,0,0,0,0,0,1091,25,0,0,0,0,0,908,3.5
3/21/20,202012,AL,1,-5045,6519,1730,-313,-6294,1568,649.91,,709.782,655.4907,657.175,605.6364,732.5988,690.0812,828.5972,786.8218,839.6355,801.1957,657.0079,614.4701,735.8567,692.9642,830.8805,779.949,813.1958,763.6483,869.2478,805.9783,706.9508,644.5165,780.5922,732.6592,748.0625,707.816,0,0,0,0,0,0,0,4.656546484,,118,6,124,0,0,0,0,0,1057,0,0,0,0,0,0,907,5.5
3/28/20,202013,AL,1,-11696,-1048,1279,-2963,-12331,2495,504.2,,539.4714,483.7104,519.3623,468.0982,568.9585,522.0996,617.3994,567.8166,569.759,516.623,527.2311,482.2292,571.0471,523.8929,615.3822,558.0227,554.3371,497.997,614.3181,545.712,555.3292,494.4247,590.2069,535.05,562.8769,516.5604,0,0,0,0,0,0,0,3.070011797,,572,4156,4728,0,0,3,0,0,1065.333333,14.66666667,4,4,0,0,0,908,5.6
4/4/20,202014,AL,1,-12137,898,917,-4120,-14150,2690,482.23,,545.0471,484.2608,523.4678,469.9573,565.585,518.7431,624.2221,572.0542,582.6892,529.0908,525.9186,480.4622,575.6674,526.1749,621.4249,562.1234,564.1831,506.6,608.5556,539.7335,573.548,509.0508,590.5518,532.4517,563.1521,515.9962,0,0,0,0,0,0,0,1.544387255,,884,5089,5973,0,0,40,0,212,1139.666667,100.6666667,44,40,0,0,0,913,5
4/11/20,202015,AL,1,-10097,-1803,388,-5366,-16272,2962,471.01,,461.5628,404.0055,441.5234,390.9954,479.8081,436.13,528.5759,479.9247,486.7698,438.0111,446.1386,403.3141,485.2211,438.9124,525.845,470.5766,473.6393,420.7099,514.5414,450.8781,483.6438,423.6088,493.9435,438.1784,476.2592,432.2338,0,0,0,0,0,0,0,0.99270013,,1611,8785,10396,0,0,48,0,190,1107,77,92,48,4.998103,8.782327087,5.223584,912,4.1
4/18/20,202016,AL,1,-7092,-2224,-324,-4853,-15196,2639,530.21,,493.5678,384.3152,483.2678,380.1185,524.116,424.038,565.1713,458.3649,499.216,406.4348,493.67,397.0132,535.1584,431.3963,553.4974,441.6013,482.0556,385.6196,533.4858,418.8169,505.4044,392.1628,524.6823,414.2638,519.0111,421.1739,0,0,0,0,0,0,0,0.566658828,,1464,19825,21289,0,0,55,0,218,1118.333333,93.33333333,153,61,4.7763204,52.0613623,4.6414383,909,3.3
4/25/20,202017,AL,1,-6139,-1215,-259,-4170,-14445,2665,585.93,,611.1438,512.1949,592.0231,504.3814,641.0314,559.6823,693.3858,603.8408,627.493,541.6752,602.5255,524.0914,650.1363,565.1868,684.1491,587.8451,606.0448,515.6993,664.5414,559.788,622.7835,524.1859,651.9582,557.2039,636.0349,554.4772,0,0,0,0,0,0,0,0.489620316,,1482,27324,28806,0,0,66,0,219,1110.333333,96.33333333,209,56,5.5624212,52.09160829,6.5079724,909,2.8
5/2/20,202018,AL,1,-3776,999,1737,-2673,-13089,2184,671.41,,745.5647,610.343,716.8889,598.281,779.3915,666.1217,844.7825,721.2236,766.2314,647.9377,732.6031,623.5396,789.5194,672.4045,832.6323,702.645,737.7809,613.9615,804.6488,666.3484,757.098,624.7073,783.0052,657.7703,774.1153,660.6913,0,0,0,0,0,0,0,0.283414362,,1297,19568,20865,0,0,76,0,184,1121,111,288,79,4.3928276,48.81481001,4.4305022,912,2.5
5/9/20,202019,AL,1,-2399,2702,1984,-1637,-11861,2089,777.53,,1080.3952,904.7716,1023.7802,869.0195,1123.603,981.2961,1237.637,1085.9957,1162.9646,1017.8256,1041.2126,902.5804,1143.8959,995.4991,1216.9424,1055.2566,1118.8159,959.0173,1186.6893,1013.0539,1089.6036,917.0947,1126.0867,972.3448,1128.8321,986.3823,0,0,0,0,0,0,0,0.284349603,,2133,31152,33285,0,0,100,0,205,1131.333333,131.3333333,390,102,4.2606986,46.6442302,5.1659602,908,2.2
5/16/20,202020,AL,1,-1549,2161,3049,-1126,-10467,1711,650.14,,1127.4156,942.6974,1047.5989,885.6702,1160.74,1012.322,1302.3419,1146.2024,1258.3029,1109.1862,1056.4839,913.2417,1179.8353,1025.4269,1290.1519,1121.8411,1212.0514,1042.9373,1260.0216,1083.179,1111.2439,933.5511,1187.2282,1028.6665,1181.1589,1032.1955,0,0,0,0,0,0,0,0.211694358,,1956,26044,28000,0,0,97,0,159,1116.666667,117.6666667,485,95,2.7529914,34.8348891,3.7955031,910,2.1
5/23/20,202021,AL,1,-903,2341,2677,-556,-10210,1678,995.14,,1300.5769,1107.9751,1196.2051,1022.683,1336.1002,1182.6141,1509.2256,1348.929,1522.472,1363.3076,1202.6599,1051.5554,1351.2527,1192.0942,1502.1499,1326.8607,1465.6571,1279.4672,1491.0463,1301.6043,1258.5817,1065.1156,1376.9095,1212.4246,1376.068,1221.1735,0,0,0,0,0,0,0,0.313911443,,2415,26767,29182,0,0,61,7951,202,1124.666667,133.6666667,549,64,3.3710065,0,3.9678084,912,2
5/30/20,202022,AL,1,-1734,1721,2774,-574,-12300,1782,1013.26,,1234.3863,1046.7535,1129.693,963.1816,1268.6125,1116.8434,1428.5038,1270.9363,1447.9976,1286.5877,1135.4062,990.2104,1273.444,1119.3699,1437.6955,1264.908,1390.9169,1200.6585,1419.616,1232.0777,1183.42,1000.6859,1307.2644,1151.0032,1305.9574,1152.1965,0,0,0,0,0,0,0,0.197739285,,3421,26104,29525,0,0,72,1404,237,1073.666667,77.66666667,618,69,3.6217044,0,4.0424794,917,2
6/6/20,202023,AL,1,103,2689,3289,249,-8989,1419,1025.35,,1308.4726,1096.6506,1199.5512,1010.2786,1346.7638,1173.203,1503.6679,1324.2868,1557.2105,1371.8354,1207.3809,1040.2967,1348.7214,1173.0327,1512.4399,1315.6076,1494.0085,1279.6552,1506.4,1292.8944,1268.6567,1061.7057,1380.7037,1200.6988,1382.9549,1206.8979,0,0,0,0,0,0,0,0.392034984,,2684,30759,33109,0,0,71,2040,167,1143,165,689,71,4.3448438,0,5.209898,917,2
6/13/20,202024,AL,1,-671,1687,2654,141,-8881,1383,1079.12,,1330.7062,1120.0219,1210.632,1024.1626,1355.0575,1182.7657,1542.7003,1362.0096,1636.8307,1448.2128,1210.7257,1047.4218,1366.0646,1190.6231,1547.2067,1351.3214,1565.8997,1344.1495,1555.1243,1344.1846,1283.2758,1074.8058,1424.0898,1245.7112,1409.663,1234.6028,0,0,0,0,0,0,0,0.507409689,,4558,43050,47562,0,0,84,2113,248,1110,135,773,84,3.9765274,0,4.628908,915,2.3
6/20/20,202025,AL,1,216,2469,4321,1174,-8942,1122,1172.6,,1448.7868,1206.416,1297.966,1081.1963,1472.1881,1271.7381,1679.2953,1471.9669,1826.6437,1622.1519,1303.4847,1111.1787,1477.9045,1276.8935,1687.2516,1464.2118,1738.839,1487.0616,1720.662,1484.0197,1399.6493,1154.3885,1543.8194,1345.4435,1532.6141,1331.3947,0,0,0,0,0,0,0,0.403862157,,4948,41323,46228,0,0,65,2466,202,1058.666667,91.66666667,838,65,4.5284553,0,5.8465028,918,3.1
6/27/20,202026,AL,1,-1068,963,2642,1017,-9539,1413,1152.2,,1302.7369,1099.796,1166.492,978.1756,1327.0087,1158.145,1515.9089,1346.8277,1664.3957,1486.0981,1165.3094,1002.135,1332.0737,1161.5943,1522.0503,1333.6858,1595.4738,1376.8229,1570.6757,1362.3015,1234.7316,1020.5214,1408.1884,1238.285,1389.4582,1220.4393,0,0,0,0,0,0,0,0.426416479,,5534,38969,44926,0,0,81,2892,254,1116,154,919,81,4.7559159,0,5.4280285,920,4.4
7/4/20,202027,AL,1,-506,2911,3117,670,-13410,1524,1123.02,,1237.714,1014.6955,1126.8993,921.9566,1268.8721,1078.5807,1423.7731,1231.8077,1529.9703,1327.7861,1128.6826,945.6905,1267.9722,1079.9403,1445.7017,1235.9883,1458.5805,1217.7696,1460.9471,1240.2118,1199.8193,967.4182,1333.523,1146.892,1311.4793,1121.4329,0,0,0,0,0,0,0,0.313510458,,7779,50283,57559,0,0,88,3216,209,1158.333333,193.3333333,1007,88,7.654207,0,7.3015691,920,5.9
7/11/20,202028,AL,1,-1099,912,2925,808,-10591,1404,1156.63,,1189.6574,994.2765,1079.0094,896.5799,1214.5973,1047.6894,1372.0271,1209.0956,1491.2016,1325.6956,1079.1003,919.2793,1219.8919,1053.8798,1391.9409,1210.8995,1412.4451,1205.9382,1428.8724,1234.6694,1132.178,924.8679,1292.8993,1128.6136,1265.9414,1102.3159,0,0,0,0,0,0,0,0.842531805,,9085,50847,59782,0,0,107,3701,3839,1218.333333,252.3333333,1114,107,7.4213878,0,8.0011882,918,6.6
7/18/20,202029,AL,1,-1224,932,2699,602,-10176,1385,1155.19,,1227.4042,1014.2705,1101.6672,906.2591,1246.8472,1066.3815,1424.659,1242.0773,1568.8454,1375.1841,1100.4424,929.4868,1254.6478,1073.6373,1432.199,1232.6919,1498.9374,1261.342,1481.3919,1263.0977,1169.9467,946.6097,1327.3681,1142.5996,1306.0218,1125.6772,0,0,0,0,0,0,0,0.70359431,,13287,59188,72074,0,0,172,3953,1037,1225.333333,263.3333333,1286,172,8.369968,0,8.950424,917,6.6
7/25/20,202030,AL,1,-1605,602,2189,539,-10228,1415,1161.48,951,1222.3591,1020.0726,1094.697,906.9938,1248.0181,1074.7984,1422.3608,1245.7843,1579.0905,1389.0142,1093.7831,930.2986,1250.878,1077.1733,1435.1606,1240.0265,1505.7514,1275.1946,1489.3316,1270.988,1157.5469,944.2294,1319.9302,1141.8372,1307.8125,1133.6482,0,0,0,0,0,0,0,0.489508657,,12896,54220,66354,0,0,170,2774,1375,1248,285,1456,170,8.4904637,0,8.2963431,919,5.9
8/1/20,202031,AL,1,-1206,612,2311,357,-10266,1372,1147.26,957,1236.7223,1038.4443,1118.6867,932.6951,1267.0229,1091.2601,1444.7208,1265.2029,1579.315,1390.6312,1121.3949,957.9866,1264.5862,1089.9016,1450.0784,1252.9071,1524.4183,1295.6877,1516.4439,1296.0509,1196.248,980.3902,1338.8949,1161.3375,1321.9601,1147.7825,0,0,0,0,0,0,0,0.519401447,,11219,44541,55007,0,0,147,2891,1364,1277,320,1603,147,7.4492763,0,7.5131738,921,5.3
8/8/20,202032,AL,1,-591,1317,2937,450,-9961,1150,1180.84,741,1261.723,1043.9747,1130.8894,926.2489,1271.9963,1082.4866,1458.3139,1263.3142,1682.3558,1483.0069,1116.0251,937.7451,1271.2009,1079.5772,1475.3354,1263.6762,1626.7099,1379.0005,1616.4167,1378.2038,1224.2394,989.3824,1367.6274,1172.047,1342.2961,1151.9716,0,0,0,0,0,0,0,0.630383271,,9038,43093,51140,0,0,132,2522,1016,1288,331,1755,152,7.265502,0,7.5546038,924,4.7
8/15/20,202033,AL,1,-1582,265,1987,-38,-9890,1205,1174.46,707,1242.5301,1036.1241,1122.2134,920.5537,1257.5799,1074.44,1444.0749,1253.0625,1653.6549,1462.7817,1104.2044,929.078,1252.3347,1065.5904,1458.5556,1251.446,1618.2012,1381.5324,1601.5013,1371.1848,1225.2351,989.6552,1341.7883,1151.7148,1324.879,1140.8631,0,0,0,0,0,0,0,,,9193,78322,86852,0,0,161,3600,1070,1223.666667,267.6666667,1896,141,7.719121,0,8.818383,925,3.9
8/22/20,202034,AL,1,-1224,-124,503,-113,-4684,1088,1146.13,751,1155.9501,959.7924,1047.4799,857.1231,1171.418,994.2251,1342.4595,1157.0153,1539.2578,1348.1623,1030.9836,864.3776,1164.0433,984.6808,1347.9743,1145.9587,1520.1512,1290.7773,1501.3416,1282.1788,1139.0183,915.5038,1242.4205,1058.8559,1234.697,1056.8393,0,0,0,0,0,0,0,,,6952,72313,78522,0,0,115,3161,895,1231,271,2011,115,7.5185711,0,7.6231469,926,3.4
8/29/20,202035,AL,1,-1430,-499,140,-342,-3921,1201,1052.28,839,1016.5045,836.852,922.0221,747.4892,1030.6698,870.1736,1182.2024,1011.6455,1312.3254,1140.6644,918.5894,764.1127,1025.9166,862.8322,1176.3688,991.8639,1294.238,1090.5974,1281.3952,1081.5008,1007.7117,799.4595,1090.0202,916.5518,1078.8132,918.4632,0,0,0,0,0,0,0,,,9357,50179,56236,0,0,141,3344,765,1154,199,2152,141,7.3335047,0,7.9631766,927,3
9/5/20,202036,AL,1,-897,-91,226,-202,-3984,836,1124.75,865,1104.5066,929.8616,1012.1923,835.1297,1135.1747,969.4686,1278.6189,1112.546,1422.5865,1253.7093,1005.0927,848.3288,1123.853,958.3812,1285.6832,1104.0459,1401.8128,1198.5256,1395.8197,1197.4759,1108.8858,901.8573,1193.4516,1024.5764,1175.8316,1013.4605,0,0,0,0,0,0,0,,,7914,22166,26227,0,0,123,3126,647,1161,199,2275,123,10.0256105,0,12.2607768,927,2.8
9/12/20,202037,AL,1,-1365,-391,1439,-387,-6727,746,1135.05,777,1094.1136,911.9116,991.873,808.5865,1124.334,947.9673,1283.6666,1102.3414,1438.9923,1250.9819,987.824,822.7574,1113.7177,939.444,1289.2564,1092.0382,1406.455,1185.3669,1386.827,1175.2964,1082.2518,869.7682,1188.0322,1005.7208,1173.7853,998.5419,0,0,0,0,0,0,0,0,,5843,32553,37049,0,0,75,3069,613,1190.333333,219.3333333,2350,75,5.0029174,0,5.5919873,930,2.7
9/19/20,202038,AL,1,-2776,-944,1969,-1242,-9997,820,1051.49,743,1024.7841,843.4956,929.2678,745.2941,1051.2918,873.9905,1202.7614,1015.5567,1354.0855,1160.5951,925.4171,759.8282,1051.8441,872.8256,1195.3895,993.814,1323.5988,1102.0113,1305.1682,1086.5988,1017.7311,798.2831,1107.9788,919.3407,1099.7358,923.5771,0,0,0,0,0,0,0,0,,6518,39725,44876,0,0,87,7009,700,1153.333333,171.3333333,2437,87,6.6097152,0,7.1207423,930,2.6
9/26/20,202039,AL,1,-2300,-1086,1184,-797,-7952,1022,1046.34,787,1047.6316,828.7887,948.0167,733.8669,1060.3521,855.673,1223.5218,999.6931,1371.8486,1147.582,945.2856,750.8821,1052.3832,846.2983,1215.8902,977.9155,1353.0607,1096.2453,1335.9547,1080.2656,1037.2685,785.3833,1130.4777,909.8547,1114.3181,907.5341,0,0,0,0,0,0,0,0,,7427,51600,56510,0,0,79,3351,625,1150.333333,166.3333333,2501,64,5.4847012,0,5.5308292,933,2.6
