date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits
3/21/20,202012,AL,1,-5045,6519,1730,-313,-6294,1568,649.91,709.782,655.4907,668.2367,622.1226,742.3411,705.239,839.6219,802.7981,851.2361,817.2594,667.7916,630.3464,746.6306,709.2521,841.5873,796.211,825.0058,780.2366,880.2691,823.4604,718.7898,661.6215,791.0213,750.5981,758.817,723.6698,4.656546484,,118,6,124,0,0,0,0,0,1056,0,0,0,0,0,0,905,5.5
3/28/20,202013,AL,1,-11696,-1048,1279,-2963,-12331,2495,504.2,539.4714,483.7104,527.9273,481.0701,576.5028,533.4981,626.4426,580.1362,577.8882,527.3182,535.7865,494.8687,579.283,536.1706,624.0226,570.5078,562.3093,508.6007,621.9104,557.5386,564.1724,507.5908,598.3585,548.4546,571.2156,528.4123,3.070011797,,572,4156,4728,0,0,3,0,0,1064.333333,10.66666667,4,4,0,0,0,905,5.6
4/4/20,202014,AL,1,-12137,898,917,-4120,-14150,2690,482.23,545.0471,484.2608,530.8698,483.2355,571.9957,530.5407,631.808,585.0936,589.8041,540.4898,533.4488,493.2932,582.5751,538.6993,628.8106,575.4677,570.7653,518.1121,614.6243,552.0358,581.0705,522.9923,597.4188,546.4558,570.3328,528.252,1.544387255,,884,5089,5973,0,0,40,0,212,1136.666667,95.66666667,44,40,0,0,0,911,5
4/11/20,202015,AL,1,-10097,-1803,388,-5366,-16272,2962,471.01,461.5628,404.0055,447.9066,402.9909,485.0585,446.3996,534.7031,491.3572,491.9417,447.5278,452.3192,414.678,491.1127,450.0099,531.7902,482.2791,478.6566,430.5335,519.3818,461.6798,490.0382,436.0909,499.4741,450.8209,482.0662,442.9156,0.99270013,,1611,8785,10396,0,0,48,0,190,1105,69,92,48,4.998103,8.782327087,5.223584,910,4.1
4/18/20,202016,AL,1,-7092,-2224,-324,-4853,-15196,2639,530.21,493.5678,384.3152,490.6478,392.6959,530.8863,435.4216,571.9313,470.4833,504.8435,416.5521,500.9488,409.1354,542.5624,443.7121,560.2036,453.6918,487.3708,395.9202,539.6803,430.7406,512.4392,404.6543,531.8995,427.9073,525.8504,432.7621,0.566658828,,1464,19825,21289,0,0,55,0,218,1111.333333,80.33333333,153,61,4.7763204,52.0613623,4.6414383,908,3.3
4/25/20,202017,AL,1,-6139,-1215,-259,-4170,-14445,2665,585.93,611.1438,512.1949,600.005,520.2851,647.3985,573.3788,700.3031,618.7094,633.4676,554.3496,610.2096,539.1461,657.4491,580.2324,691.2149,602.9374,611.2864,528.4541,670.4232,574.4078,630.2424,539.8554,658.886,573.9535,643.0325,568.7657,0.489620316,,1482,27324,28806,0,0,66,0,219,1108.333333,85.33333333,209,56,5.5624212,52.09160829,6.5079724,907,2.8
5/2/20,202018,AL,1,-3776,999,1737,-2673,-13089,2184,671.41,745.5647,610.343,725.6264,616.9799,786.5825,682.8563,852.3145,739.1937,772.0255,662.7311,741.2172,641.7258,797.6863,690.5188,840.2043,720.5503,743.1215,628.9627,810.6731,683.3846,765.6315,643.4941,790.5033,677.6796,781.7052,677.8121,0.283414362,,1297,19568,20865,0,0,76,0,184,1119,101,288,79,4.3928276,48.81481001,4.4305022,910,2.5
5/9/20,202019,AL,1,-2399,2702,1984,-1637,-11861,2089,777.53,1080.3952,904.7716,1036.7944,896.5091,1134.7672,1006.232,1250.114,1113.9308,1173.4227,1042.2944,1054.1278,929.1415,1155.8523,1022.1766,1230.0041,1083.6418,1128.7301,983.8147,1196.3919,1039.0427,1102.3179,944.9268,1138.2191,1002.6857,1140.9909,1012.5782,0.284349603,,2133,31152,33285,0,0,100,0,205,1127.666667,114.6666667,390,102,4.2606986,46.6442302,5.1659602,906,2.2
5/16/20,202020,AL,1,-1549,2161,3049,-1126,-10467,1711,650.14,1127.4156,942.6974,1059.8399,913.8923,1171.357,1038.3197,1313.8904,1175.2192,1268.5348,1135.501,1068.5149,940.3531,1191.2598,1053.3199,1303.281,1152.1843,1220.6707,1068.7163,1269.6672,1111.5173,1123.7729,962.1467,1199.5804,1060.9275,1192.4729,1059.5434,0.211694358,,1956,26044,28000,0,0,97,0,159,1113.666667,101.6666667,485,95,2.7529914,34.8348891,3.7955031,908,2.1
5/23/20,202021,AL,1,-903,2341,2677,-556,-10210,1678,995.14,1300.5769,1107.9751,1211.729,1054.934,1350.3407,1213.0334,1525.9681,1383.2749,1537.4977,1395.5595,1218.3331,1083.0209,1366.1979,1223.9001,1519.1918,1362.3997,1480.6505,1312.1154,1504.0572,1335.2696,1273.9495,1097.5458,1393.1927,1250.4959,1391.8417,1253.5151,0.313911443,,2415,26767,29182,0,0,61,7951,202,1127.333333,121.3333333,549,64,3.3710065,0,3.9678084,910,2
5/30/20,202022,AL,1,-1734,1721,2774,-574,-12300,1782,1013.26,1234.3863,1046.7535,1142.977,992.5737,1280.5492,1144.6924,1443.1631,1303.2442,1461.4918,1316.4325,1148.6885,1019.0652,1287.2405,1149.187,1451.4342,1297.1243,1404.351,1230.9685,1431.2445,1263.6787,1196.641,1030.3067,1321.1501,1186.1109,1319.6349,1182.1048,0.197739285,,3421,26104,29525,0,0,72,1404,237,1073.333333,64.33333333,618,69,3.6217044,0,4.0424794,915,1.9
6/6/20,202023,AL,1,103,2689,3289,249,-8989,1419,1025.35,1308.4726,1096.6506,1214.537,1042.2907,1360.5196,1203.067,1519.6198,1357.9536,1571.7386,1403.9284,1221.6953,1070.9265,1363.9169,1204.9621,1528.5779,1349.8741,1509.2648,1312.6951,1521.3479,1327.8509,1284.0533,1094.1664,1396.2435,1238.431,1397.9396,1238.6232,0.392034984,,2684,30759,33109,0,0,71,2040,167,1140,145,689,71,4.3448438,0,5.209898,915,2
6/13/20,202024,AL,1,-671,1687,2654,141,-8881,1383,1079.12,1330.7062,1120.0219,1225.7195,1056.221,1369.173,1213.0429,1558.9724,1396.4147,1654.4443,1482.947,1225.7335,1078.4946,1380.869,1222.6535,1564.1444,1386.292,1583.4151,1379.5562,1570.797,1380.027,1299.3688,1107.4792,1440.3344,1285.0441,1425.2844,1267.1651,0.507409689,,4558,43050,47562,0,0,84,2113,248,1110,120,773,84,3.9765274,0,4.628908,913,2.3
6/20/20,202025,AL,1,216,2469,4321,1174,-8942,1122,1172.6,1448.7868,1206.416,1313.9801,1115.5549,1486.9214,1304.4207,1696.5419,1509.4439,1846.2942,1661.7042,1318.8604,1144.3662,1494.4371,1312.1692,1705.2297,1502.8554,1757.3978,1525.6616,1737.4074,1523.3251,1416.2008,1189.6532,1560.9146,1388.4891,1549.3963,1366.9678,0.403862157,,4948,41323,46228,0,0,65,2466,202,1057.666667,72.66666667,838,65,4.5284553,0,5.8465028,916,3.1
6/27/20,202026,AL,1,-1068,963,2642,1017,-9539,1413,1152.2,1302.7369,1099.796,1180.9622,1007.8747,1342.2939,1187.4451,1532.9207,1379.7229,1682.9501,1520.8654,1179.6614,1030.8381,1347.4558,1192.0599,1540.0913,1367.9378,1615.0493,1412.6907,1587.6555,1397.8147,1249.9932,1050.5362,1425.2882,1277.0868,1405.9111,1251.9667,0.426416479,,5534,38969,44926,0,0,81,2892,254,1117.666667,134.6666667,919,81,4.7559159,0,5.4280285,918,4.4
7/4/20,202027,AL,1,-506,2911,3117,670,-13410,1524,1123.02,1237.714,1014.6955,1141.052,950.5922,1282.3984,1105.4776,1440.1054,1262.7122,1547.0701,1359.7381,1142.4619,973.0256,1282.7365,1108.924,1462.0644,1267.7314,1476.2322,1249.9688,1476.2402,1272.9452,1214.9117,996.1647,1350.1332,1183.6693,1326.6566,1150.7793,0.313510458,,7779,50283,57559,0,0,88,3216,209,1161,181,1007,88,7.654207,0,7.3015691,918,5.9
7/11/20,202028,AL,1,-1099,912,2925,808,-10591,1404,1156.63,1189.6574,994.2765,1093.29,924.0174,1227.8805,1073.463,1388.2101,1238.8478,1509.1657,1357.8342,1092.9042,945.4985,1234.558,1081.9174,1408.0641,1241.3499,1430.4341,1237.7458,1445.0666,1267.1766,1146.9113,952.1524,1308.5652,1163.362,1281.2099,1130.7974,0.842531805,,9085,50847,59782,0,0,107,3701,3839,1212,231,1114,107,7.4213878,0,8.0011882,916,6.6
7/18/20,202029,AL,1,-1224,932,2699,602,-10176,1385,1155.19,1227.4042,1014.2705,1115.6098,933.6529,1260.3668,1092.2265,1440.1534,1272.7056,1585.5678,1406.7612,1114.4531,956.338,1268.4845,1101.1486,1448.6237,1263.6415,1516.3185,1293.6082,1496.8177,1295.6989,1184.8413,974.4032,1342.2825,1177.1141,1321.0407,1154.3734,0.70359431,,13287,59188,72074,0,0,172,3953,1037,1225.666667,246.6666667,1286,172,8.369968,0,8.950424,915,6.6
7/25/20,202030,AL,1,-1605,602,2189,539,-10228,1415,1161.48,1222.3591,1020.0726,1109.8217,934.1927,1263.2226,1100.6497,1440.4155,1276.5566,1598.8903,1421.4762,1108.7523,956.8658,1266.3894,1104.6408,1453.7854,1270.8425,1526.7859,1308.3898,1505.9232,1302.1047,1174.2237,971.8771,1335.5627,1175.3307,1324.7118,1162.4821,0.489508657,,12896,54220,66354,0,0,170,2774,1375,1247,270,1456,170,8.4904637,0,8.2963431,917,5.9
8/1/20,202031,AL,1,-1206,612,2311,357,-10266,1372,1147.26,1236.7223,1038.4443,1135.4513,959.7152,1283.5706,1117.112,1463.2604,1294.8067,1602.3307,1423.4958,1138.0401,984.7036,1280.9146,1116.6519,1469.4806,1283.0898,1549.0965,1329.1853,1536.2219,1328.6188,1215.2873,1007.9741,1357.8884,1196.2361,1340.071,1176.2265,0.519401447,,11219,44541,55007,0,0,147,2891,1364,1271,300,1603,147,7.4492763,0,7.5131738,919,5.3
8/8/20,202032,AL,1,-591,1317,2937,450,-9961,1150,1180.84,1261.723,1043.9747,1147.0363,952.4606,1287.6832,1107.7105,1476.7459,1293.1508,1704.7287,1517.2311,1132.1053,963.6971,1286.3862,1105.4793,1495.6638,1294.4667,1650.2713,1413.7866,1635.1171,1411.9761,1243.5473,1016.7058,1386.3631,1207.1981,1359.7632,1180.3196,0.630383271,,9038,43093,51140,0,0,132,2522,1016,1281,314,1755,152,7.265502,0,7.5546038,922,4.7
8/15/20,202033,AL,1,-1582,265,1987,-38,-9890,1205,1174.46,1242.5301,1036.1241,1140.3396,945.8335,1274.5902,1098.4851,1465.4619,1281.9569,1678.6746,1495.3054,1121.298,953.5806,1270.1357,1090.9192,1480.3704,1280.5018,1645.9703,1415.5574,1624.5999,1405.0115,1246.5949,1016.1607,1362.1929,1183.9422,1344.3843,1168.0358,,,9193,78322,86852,0,0,161,3600,1070,1216,252,1896,141,7.719121,0,8.818383,923,3.9
8/22/20,202034,AL,1,-1224,-124,503,-113,-4684,1088,1146.13,1155.9501,959.7924,1064.8531,879.967,1187.5926,1016.2248,1362.5055,1182.5837,1562.6379,1376.8167,1047.3624,886.6293,1181.0521,1007.8799,1368.6459,1171.3645,1545.5604,1320.9081,1523.2945,1311.2866,1159.3562,939.282,1261.675,1086.7997,1253.068,1081.2971,,,6952,72313,78522,0,0,115,3161,895,1220.333333,252.3333333,2011,115,7.5185711,0,7.6231469,924,3.4
8/29/20,202035,AL,1,-1430,-499,140,-342,-3921,1201,1052.28,1016.5045,836.852,936.0223,766.404,1043.6637,888.237,1198.0517,1032.3661,1330.5759,1163.0385,932.0338,782.802,1039.9609,881.9712,1191.7139,1011.7492,1314.3052,1114.6779,1297.5334,1103.73,1023.3655,818.5627,1104.5931,939.0371,1093.6944,938.5003,,,9357,50179,56236,0,0,141,3344,765,1145.333333,179.3333333,2152,141,7.3335047,0,8.0072886,925,3
9/5/20,202036,AL,1,-897,-91,226,-202,-3984,836,1124.75,1104.5066,929.8616,1029.732,854.0603,1151.3981,987.8909,1298.645,1134.2867,1444.4158,1276.2541,1021.5135,867.2264,1140.5929,977.4537,1306.1893,1125.1702,1426.9497,1223.1826,1414.2976,1218.0672,1129.9961,921.4475,1211.1267,1047.1458,1193.9971,1033.9946,,,7914,22166,26227,0,0,123,3126,647,1150.666667,183.6666667,2275,123,10.0256105,0,12.2607768,925,2.8
9/12/20,202037,AL,1,-1365,-391,1439,-387,-6727,746,1135.05,1094.1136,911.9116,1009.9644,825.8903,1141.9036,965.3245,1304.3894,1122.4475,1461.6639,1272.1318,1005.6501,840.8652,1131.4481,957.2099,1310.4409,1111.139,1431.6739,1208.2239,1406.6123,1194.2479,1104.4563,887.6859,1206.9934,1027.213,1192.7349,1017.7489,0,,5843,32553,37049,0,0,75,3069,613,1182.666667,207.6666667,2350,75,5.0029174,0,5.6348939,927,2.7
9/19/20,202038,AL,1,-2776,-944,1969,-1242,-9997,820,1051.49,1024.7841,843.4956,947.5585,760.1158,1068.7912,888.2864,1223.9164,1032.6992,1376.8662,1177.3479,942.5214,774.7535,1070.2102,888.2254,1217.3623,1010.3973,1348.8728,1119.8603,1325.1157,1101.5675,1039.961,813.4349,1125.6623,935.3606,1118.8893,939.7313,0,,6518,39725,44876,0,0,87,7009,700,1129.666667,149.6666667,2437,87,6.6097152,0,7.5011913,927,2.6
9/26/20,202039,AL,1,-2300,-1086,1184,-797,-7952,1022,1046.34,1047.6316,828.7887,964.2821,746.3113,1076.5273,868.2263,1242.2492,1014.4781,1393.0201,1163.2414,961.1174,763.8453,1068.6443,859.4823,1235.0123,991.8399,1377.4207,1113.212,1354.5704,1093.9925,1057.8129,798.1397,1147.6353,924.9082,1131.612,921.69,0,,7427,51600,56510,0,0,79,3351,625,1138.666667,162.6666667,2501,64,5.4847012,0,5.1321975,928,2.6
10/3/20,202040,AL,1,-1273,-352,1774,-679,-7685,671,1057.96,1149.6866,902.7386,1062.6136,813.8371,1179.9516,946.2255,1351.3599,1102.691,1500.4843,1239.3631,1056.9475,831.5596,1183.6712,947.9614,1336.8799,1070.9226,1480.1434,1183.9025,1470.1475,1176.6322,1165.0357,868.9357,1251.4629,1001.6007,1234.3651,999.7228,0,,6789,46271,51113,0,0,57,3365,568,1044.666667,60.66666667,2558,57,7.9159487,0,8.4408078,927,2.7
10/10/20,202041,AL,1,-2107,-663,1120,-751,-8268,871,1017.27,1011.0442,818.4345,935.9932,725.2494,1051.9647,851.6494,1206.4585,994.788,1347.9515,1107.4545,936.5164,745.0651,1055.2672,854.403,1200.4666,972.7071,1307.628,1040.3196,1293.3361,1041.7447,1015.9737,766.2438,1124.0269,908.1231,1102.9384,900.1962,,,6146,43100,48275,0,0,106,3292,759,1111.333333,126.3333333,2664,106,7.4216167,0,8.9945849,925,3.1
10/17/20,202042,AL,1,-2148,-629,1705,-521,-8376,1029,1051.55,1025.7262,838.094,956.8619,727.6115,1071.1966,854.1675,1230.9611,1003.0627,1374.0778,1138.9015,951.7511,743.3729,1071.118,853.9717,1225.4644,982.2803,1349.1507,1076.8267,1322.0746,1062.7063,1042.3852,774.6966,1143.3085,915.2139,1124.8214,906.9961,,,7136,38680,44475,0,0,124,2998,676,1067.333333,91.33333333,2788,124,6.2458108,0,6.5281573,924,3.1
10/24/20,202043,AL,1,-2570,-975,1545,-829,-7599,946,1023.68,1053.762,863.1589,985.7782,731.7786,1099.4092,861.8134,1267.5156,1016.347,1403.9088,1144.1317,979.8163,748.8366,1101.4965,861.5709,1255.0644,988.5832,1387.0856,1089.0638,1362.6116,1073.8024,1070.0061,775.7404,1168.2297,915.071,1156.7552,916.509,,,11614,40823,47073,0,0,78,201,740,959.3333333,26,2866,78,7.1542856,0,7.156764,924,3.3
10/31/20,202044,AL,1,-2080,-319,1109,-1312,-8610,608,987.95,1209.301,992.4744,1136.7161,825.068,1260.2737,969.1206,1449.715,1141.736,1606.5541,1291.6354,1127.0607,842.7297,1265.4259,969.2549,1443.1033,1115.7529,1578.8561,1224.8915,1561.8418,1210.2493,1242.2042,881.3228,1338.7652,1024.8922,1324.4015,1030.258,,,9009,43036,50385,0,0,101,6566,855,782.3333333,0,2967,101,8.0100164,0,7.2657282,923,3.3
11/7/20,202045,AL,1,-1224,-346,1313,-1345,-7161,832,787.97,510.6413,413.1929,482.33,341.9405,530.1168,398.6656,610.6734,470.1178,659.1385,517.2774,481.4317,351.6693,532.8354,399.5045,604.1955,456.437,648.5563,490.7094,650.9982,491.1485,523.6791,363.1634,566.1597,423.0597,555.87,422.5812,,,10197,42637,50115,0,0,115,3466,844,,,3082,115,12.4036722,0,11.048913,920,3.3
11/14/20,202046,AL,1,-910,-396,304,-617,-3022,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13361,48488,57477,0,0,164,3567,981,,,3246,164,11.2668012,0,9.2646156,,
1/4/20,202001,AK,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,201,2.2
1/11/20,202002,AK,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,105,15,0,0,0,0,0,203,1.6
1/18/20,202003,AK,2,0,0,0,0,0,0,668.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,99,6,0,0,0,0,0,200,1.5
1/25/20,202004,AK,2,0,0,0,0,0,0,743.88,800.766,761.9491,1070.571,996.4871,783.9234,736.7722,742.5892,711.1771,906.6166,876.3512,758.3709,723.8742,755.7636,720.2271,846.0295,813.331,1004.317,967.0749,968.5515,926.0937,0,0,920.5037,888.4547,820.5598,785.6655,,,0,0,0,0,0,0,0,0,97,7,0,0,0,0,0,200,1.5
2/1/20,202005,AK,2,0,0,0,0,0,0,732.24,864.3075,822.4544,1035.6309,965.8056,842.0319,797.0558,827.5779,794.991,960.8568,922.6975,814.8178,782.544,821.0627,784.1476,887.2281,854.0682,1098.9594,1045.2832,984.8425,942.2425,0,0,1019.0506,984.7772,883.6928,844.8357,,,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,201,1.7
2/8/20,202006,AK,2,0,0,0,0,0,0,761.72,866.3492,838.563,1033.3285,997.7832,877.2132,844.0563,786.682,764.2306,979.6228,951.7674,817.9457,792.8435,799.5712,774.4373,882.1867,857.8964,1153.3911,1117.5943,984.4445,952.1671,0,0,1012.3804,988.4881,886.4063,858.914,,,0,0,0,0,0,0,0,0,92,6,0,0,0,0,0,201,1.7
2/15/20,202007,AK,2,51,5,25,9,-3,-1,799.97,967.4679,937.8952,1108.3665,1075.8301,987.4732,950.228,911.9538,887.526,1089.2687,1057.288,917.1546,886.841,924.9942,894.0088,999.815,973.6464,1228.1399,1197.1284,1112.467,1076.3536,0,0,1111.1295,1081.5433,999.6498,970.8002,,,0,0,0,0,0,0,0,0,89,3,0,0,0,0,0,205,1.6
2/22/20,202008,AK,2,77,-54,78,94,-290,51,801.04,978.856,962.4033,1194.0676,1164.9396,1015.5228,974.3801,910.3373,896.9664,1083.8583,1069.82,873.3184,847.9923,924.3508,900.3718,1027.6124,1011.017,1230.9064,1228.8812,1122.7723,1090.2003,0,0,1124.8206,1113.3717,1003.5262,985.3141,,,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,203,1.7
2/29/20,202009,AK,2,390,98,144,88,206,-32,828.59,1067.7745,1057.2725,1371.6508,1351.4603,1122.1196,1087.1659,1017.6186,1007.1185,1139.021,1128.1336,1047.8037,1038.3561,1009.3531,988.6178,1121.2363,1104.1054,1260.2374,1262.4834,1175.5468,1144.6835,0,0,1252.9962,1248.1545,1088.5417,1075.088,,,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,203,1.9
3/7/20,202010,AK,2,627,259,58,173,160,-14,823.17,1089.4135,1070.1039,1377.8001,1371.3218,1095.456,1056.7097,1037.9028,1020.242,1183.8782,1166.643,1029.5548,1010.9435,1034.4317,1004.6598,1141.9149,1121.3331,1331.518,1326.9205,1228.1247,1186.3409,0,0,1278.249,1270.8854,1113.0889,1093.3949,,,0,4,4,0,0,0,0,0,79,0,0,0,0,0,0,204,3.3
3/14/20,202011,AK,2,513,469,239,67,-307,57,820.56,596.8583,549.6668,846.0549,819.3497,598.8459,544.2779,553.2813,514.4407,661.0518,610.1233,559.697,522.7927,561.6115,512.9489,627.3645,582.5271,761.7972,710.2449,665.6295,608.3531,0,0,689.2754,650.5886,618.8543,572.2597,,,1,131,132,0,0,0,0,0,92,7,0,0,0,0,0,203,5
3/21/20,202012,AK,2,-780,202,253,-477,-1083,248,580.85,478.7167,444.4022,565.8017,548.1587,505.8091,455.0447,455.6681,429.0288,488.9823,466.3567,449.0173,418.1324,488.1443,451.8373,472.5123,447.6094,505.205,485.6745,509.9489,471.8132,0,0,547.1992,521.2272,476.315,448.6783,,,13,615,628,0,0,0,0,0,69,0,0,0,0,0,0,203,6.9
3/28/20,202013,AK,2,-2134,-842,377,-1297,-2349,467,472.87,292.7799,265.527,344.5749,331.0904,315.9719,277.929,280.774,260.3575,279.9423,261.8038,303.0813,274.7433,300.6977,273.253,274.3091,255.9903,276.1308,260.7779,303.9537,274.6106,0,0,320.0018,299.5556,282.8609,261.7596,,,71,2078,2149,0,0,2,0,5,84.33333333,0,2,2,0,0,0,205,6.5
4/4/20,202014,AK,2,-2330,-1071,180,-1526,-2683,505,459.02,276.2825,243.0187,291.0425,274.9688,291.048,251.9895,255.2626,233.9287,253.1528,233.2133,266.903,237.9928,276.6848,249.1988,254.258,232.2737,241.2017,225.4171,270.8742,240.4312,0,0,289.8542,266.4496,257.9206,235.5967,,,86,3033,3119,0,0,3,0,11,97.33333333,8.333333333,5,3,0,0,0,204,5.6
4/11/20,202015,AK,2,-1426,-522,300,-1549,-2561,500,503.16,258.5032,219.6553,266.6056,242.1107,278.781,237.2122,243.329,220.197,238.0291,214.5454,252.7083,225.2166,262.8454,233.5992,242.0274,215.7285,222.6373,202.7223,245.1157,214.2486,0,0,268.1439,242.0442,245.9158,220.5651,,,86,1606,1692,0,0,3,63,15,82.33333333,0,8,3,3.9983733,7.154195692,4.392028,203,4.2
4/18/20,202016,AK,2,-1044,-472,147,-1475,-2442,479,558.83,221.5895,161.5466,223.1691,184.2358,236.4028,174.4939,208.0544,162.509,203.9084,160.4428,217.9463,168.661,223.8993,172.5939,202.8297,157.7022,194.8256,154.808,214.0125,165.2831,0,0,229.3868,180.8532,208.7518,162.4834,,,57,2079,2131,0,0,1,84,5,79.33333333,0,9,1,4.3399783,60.97549519,4.7978775,204,3.1
4/25/20,202017,AK,2,-753,-269,542,-1386,-2305,432,645.77,323.8397,253.2843,308.0274,272.0637,351.0806,277.9491,306.5569,258.9147,298.9121,249.9416,307.9627,258.1531,330.2504,272.3454,303.4834,253.0631,283.8187,239.5975,302.7586,247.4179,0,0,333.6815,281.1638,308.71,257.433,,,25,6052,6077,0,0,0,70,0,61,0,9,0,4.1735702,54.38316256,6.224176,203,2.6
5/2/20,202018,AK,2,-335,67,1070,-1236,-2087,303,769.14,370.8448,286.1753,347.3729,300.6023,392.5849,305.8533,357.5102,295.605,348.5253,287.9877,364.3452,300.4172,382.3269,311.7781,352.7792,288.375,319.7125,264.3844,349.3025,280.9195,0,0,388.3231,320.6933,356.7863,293.1318,,,26,5641,5667,0,0,0,44,0,87,2,9,0,3.3293147,38.24037157,2.8557513,203,2.2
5/9/20,202019,AK,2,-126,309,1377,-1137,-1902,298,848.96,460.0385,363.3815,447.3474,396.7653,484.377,386.412,450.3574,378.9845,443.8759,376.4016,461.3404,386.8245,484.7071,403.6386,436.4875,365.3801,414.7458,352.0935,436.6147,360.4045,0,0,479.8238,404.3915,454.2339,381.7867,,,13,5037,5050,0,0,1,57,0,88.66666667,5.666666667,10,1,2.5292695,40.89865869,3.0804967,206,1.7
5/16/20,202020,AK,2,-18,343,1554,-1044,-1678,242,705.32,472.8211,375.9582,452.6279,409.0325,511.724,408.3139,461.2206,391.8628,456.9439,386.9746,487.3166,410.1803,494.3222,413.9224,452.269,378.7604,429.6821,366.7437,451.7854,372.5013,0,0,500.1904,424.5406,468.0547,394.7768,,,14,6818,6832,0,0,0,26,0,83,1,10,0,1.9892618,23.43106653,2.6367764,204,1.6
5/23/20,202021,AK,2,116,400,1281,-916,-1578,217,1060.92,537.6003,430.3864,564.7272,527.4705,579.0235,464.3455,533.4371,455.5227,529.1044,445.9165,561.2645,471.607,569.395,477.1583,517.067,434.2211,507.0508,434.5826,522.3549,434.1252,0,0,573.919,490.2006,540.8178,456.6801,,,16,9054,9070,0,0,0,14,0,83.33333333,1.333333333,10,0,3.0466795,0,3.9598783,204,1.4
5/30/20,202022,AK,2,195,401,1751,-882,-1903,204,1077.54,527.204,425.7067,569.1919,543.7521,561.395,450.3611,513.4007,436.9221,526.1058,446.9486,535.6905,449.9045,548.089,459.5672,511.7456,430.6806,515.1119,446.6652,524.8455,437.8299,0,0,573.1026,493.8689,526.7571,446.7779,,,26,9318,9344,3,0,0,10,0,99,15,10,0,3.465522,0,3.5305248,203,1.3
6/6/20,202023,AK,2,449,556,1672,-633,-1285,148,1157.74,586.7421,468.9862,651.5411,612.3397,620.5614,499.3468,581.381,488.4474,578.0397,484.4806,614.1875,515.969,601.0557,494.9576,576.1959,481.2475,569.5184,490.8107,583.6889,482.7892,0,0,642.8007,552.3114,587.8188,493.2001,,,102,12104,12206,6,0,0,14,48,79.33333333,0,10,0,4.0401444,0,3.2083652,206,1.3
