date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,Stage_One_Doses,Stage_Two_Doses,smoothed_covid_vaccinated,smoothed_tested_positive_14d,smoothed_wearing_mask,smoothed_travel_outside_state_5d,smoothed_spent_time_1d,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits
2/8/20,202006,SC,45,,,,,,,740.68,,1093.4418,1072.1441,890.6388,877.5485,1059.4168,1039.5779,1294.2575,1272.7652,1677.8469,1649.8745,870.8639,857.5626,1056.4914,1038.5566,1261.3117,1239.9709,1543.7596,1519.5259,1458.6786,1434.2135,979.2678,964.8355,1240.3841,1220.2104,1194.0678,1174.358,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1096,18,0,0,0,0,0,901,2.5
2/15/20,202007,SC,45,199,22,494,137,-47,-18,840.71,,1252.9697,1213.1798,1014.3139,980.7139,1214.5398,1177.042,1493.8093,1452.1591,1956.3766,1923.7912,997.091,966.1774,1213.5957,1176.0005,1438.0914,1398.6261,1806.8686,1767.0974,1694.3019,1660.9204,1108.6034,1072.9462,1425.5791,1383.4432,1381.7971,1344.5947,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1003,0,0,0,0,0,0,903,2.2
2/22/20,202008,SC,45,137,-640,-196,985,-695,370,826.29,,1185.9105,1152.9403,942.9857,905.7827,1130.706,1100.1227,1422.2134,1396.6821,1889.0093,1898.2248,914.5168,883.3212,1136.0824,1100.7174,1373.8038,1350.1023,1738.2214,1724.9382,1651.24,1638.3711,1037.7398,998.4759,1362.6864,1327.1473,1307.7687,1282.799,0,0,0,0,0,0,0,6.875597303,,0,0,0,0,0,0,0,0,1035,0,0,0,0,0,0,903,2.1
2/29/20,202009,SC,45,3186,878,1323,1574,763,-158,867.56,,1324.2855,1289.0086,1095.5911,1053.6018,1281.7971,1248.4605,1559.7034,1535.7905,2035.22,2033.2852,1072.0045,1036.2808,1294.6076,1255.6828,1509.6896,1484.0717,1871.2561,1856.9081,1809.9403,1782.714,1204.741,1159.9225,1510.3348,1469.8463,1447.4317,1421.1126,0,0,0,0,0,0,0,4.271384038,,0,0,0,0,0,0,0,0,1044,0,0,0,0,0,0,904,2
3/7/20,202010,SC,45,3533,1676,1713,1967,573,-50,882.24,,1274.9821,1230.497,1063.3276,1009.9406,1241.5247,1199.447,1498.1419,1467.9023,1889.4143,1886.9922,1039.6645,992.2028,1240.2669,1194.2641,1457.7384,1425.7535,1767.4332,1748.4389,1734.0375,1706.9158,1154.488,1098.4479,1460.4077,1411.6226,1388.5301,1354.9615,0,0,0,0,0,0,0,4.633432844,,2,3,5,0,0,0,0,0,1133,98,0,0,0,0,0,908,2.4
3/14/20,202011,SC,45,3323,3889,5146,2146,331,-173,894.14,,947.5006,871.1927,774.3118,701.7423,931.2844,860.5255,1131.7077,1057.9642,1427.4885,1362.6253,769.6065,703.7388,933.9601,861.0371,1096.869,1020.8923,1307.8745,1231.1981,1282.1809,1207.9385,850.1986,771.4763,1091.6628,1009.2741,1040.3001,969.5174,0,0,0,0,0,0,0,5.356892398,,11,102,113,0,0,0,0,0,1103,76,0,0,0,0,0,908,3.5
3/21/20,202012,SC,45,-3438,5385,2806,-50,-4415,1344,654.22,,757.4202,696.9073,661.1105,599.3036,770.6695,718.743,885.6425,838.2078,973.4634,941.3093,658.9066,604.3438,781.0554,725.2584,868.4297,817.8567,909.1376,862.8016,925.2814,869.6742,714.8493,652.5558,855.4117,795.5876,811.9823,763.0878,0,0,0,0,0,0,0,5.563655641,,139,1145,1284,0,0,1,0,0,1066,46,3,3,0,0,0,907,5.5
3/28/20,202013,SC,45,-9561,-898,-377,-3936,-8729,2301,491.71,,539.3477,480.6154,495.3404,437.3874,562.4564,510.1144,618.8654,568.2389,615.9038,571.338,505.765,452.6236,576.0662,520.0336,601.102,547.2761,579.7054,531.3403,617.7819,557.6494,527.9332,470.3078,598.7912,537.7968,569.9655,519.2064,0,0,0,0,0,0,0,3.316669284,,387,1153,1540,0,0,12,0,102,1032.333333,11,15,12,0,0,0,908,5.6
4/4/20,202014,SC,45,-8828,-188,-1545,-5158,-10513,2437,471.05,,538.8352,470.6922,503.7402,438.6374,563.2869,504.565,611.7337,556.2371,591.1913,542.374,512.1873,453.202,578.0947,515.0896,596.7901,536.2015,560.7991,508.8055,604.4028,536.3849,534.0945,470.0527,592.9046,524.6215,565.061,508.7683,0,0,0,0,0,0,0,1.613553121,,1378,13989,15367,0,0,27,0,139,1036,25,40,25,0,0,0,913,5
4/11/20,202015,SC,45,-7778,-921,-2234,-6364,-12351,2629,459.64,,485.447,416.0677,446.6118,382.7277,503.6581,444.8993,553.271,497.8708,541.1484,493.0113,452.4017,394.8304,517.6451,453.9644,540.0659,479.6286,511.6314,460.0924,546.588,479.143,477.7919,414.1751,532.0676,464.2082,508.1538,452.1469,0,0,0,0,0,0,0,1.069186298,,1290,10489,11779,0,0,40,0,255,1119,117,80,40,5.2381872,7.261681759,5.1879579,912,4.1
4/18/20,202016,SC,45,-6241,-2072,-2664,-5793,-11645,2473,516.14,,454.666,343.6128,431.4304,326.3715,487.4962,377.8184,513.6399,408.2958,491.3192,401.0206,445.5527,342.827,496.5957,383.8252,501.5345,392.0692,465.0756,372.9397,507.097,394.5374,452.1614,345.5919,494.915,380.6862,482.237,379.2046,0,0,0,0,0,0,0,0.585100056,,1039,7701,8740,0,0,39,2633,280,1033.333333,43.33333333,119,39,3.2739912,48.90169212,3.2029073,909,3.3
4/25/20,202017,SC,45,-5466,-1272,-2313,-4861,-10741,2531,564.69,,586.6224,485.1104,549.5194,456.0108,620.2592,529.99,662.1197,576.3524,629.0575,555.3983,563.6678,476.5262,632.3178,536.9842,645.9311,554.9422,600.6212,522.2077,650.7698,554.339,570.9933,478.9708,634.1681,537.2419,618.9298,532.8827,0,0,0,0,0,0,0,0.428507754,,1007,9174,10181,0,0,47,1068,168,1002.666667,36,166,47,4.009229,48.80116663,4.4484989,909,2.8
5/2/20,202018,SC,45,-3335,539,580,-3184,-9910,2000,652.28,,714.8672,579.1271,672.8182,548.2659,754.785,633.8035,796.3545,680.1025,758.1277,659.0136,689.5409,573.3072,765.5007,638.9879,781.189,658.1439,726.4717,620.4272,783.8983,659.374,696.801,573.9535,767.7269,641.0491,750.1147,634.2643,0,0,0,0,0,0,0,0.438182908,,1236,11366,12602,0,0,101,-79,166,1012,58,267,101,3.0508549,43.82553884,2.9248944,912,2.5
5/9/20,202019,SC,45,-2227,1712,1873,-2277,-9090,1934,754.86,,977.1386,810.8619,912.3243,755.5625,1029.8075,887.0831,1093.0768,958.6792,1061.8637,955.6755,935.1347,790.5838,1043.2043,892.2108,1071.5548,927.6552,1014.1705,893.519,1082.9915,944.4415,943.9061,790.2824,1045.5261,897.1967,1031.6464,895.5561,0,0,0,0,0,0,0,0.241682938,,1042,22551,23387,0,0,63,498,142,1036,91,330,63,3.345463,42.83494939,3.668897,908,2.2
5/16/20,202020,SC,45,-1915,1358,3561,-1435,-8358,1692,639.96,,985.764,817.6055,915.8077,757.5024,1033.5699,889.3984,1100.6874,965.2759,1076.2487,978.1122,928.9357,784.7156,1048.2896,895.92,1086.6524,940.2804,1028.3429,910.8837,1100.1746,971.9126,940.0488,784.79,1064.8028,917.4643,1039.7203,903.4961,0,0,0,0,0,0,0,0.163833395,,876,27777,28653,0,0,50,956,169,1087.333333,146.3333333,380,50,2.3514217,27.12780814,3.2093221,910,2.1
5/23/20,202021,SC,45,-1507,1152,2803,-326,-7898,1767,983.74,,1152.0673,992.1746,1053.231,890.6448,1206.4396,1068.8093,1290.4365,1169.5289,1320.3679,1272.3365,1067.744,923.4402,1217.8125,1072.9889,1288.231,1151.3424,1237.9735,1149.3626,1325.8791,1232.8584,1080.2943,919.9821,1253.0825,1116.0858,1226.9673,1105.1877,0,0,0,0,0,0,0,0.247694853,,1488,47806,49294,0,0,45,667,113,1025.333333,89.33333333,425,45,2.8770236,0,3.7025762,912,2
5/30/20,202022,SC,45,-1514,957,3664,-256,-8951,1822,1010.49,,1178.037,1021.3608,1063.7828,902.9463,1240.6196,1103.0242,1315.018,1197.1407,1380.2966,1356.5997,1080.3103,937.3945,1244.5458,1102.6736,1321.1024,1187.3449,1282.9545,1204.5509,1376.4767,1298.0961,1071.3644,914.0231,1285.1735,1152.9753,1266.102,1148.6854,0,0,0,0,0,0,0,0.533016949,,1499,29110,30609,0,0,62,716,100,1026.333333,83.33333333,487,62,2.3687929,0,2.5122452,917,2
6/6/20,202023,SC,45,56,2143,5452,1196,-6598,1248,1088.78,,1320.0575,1115.3751,1192.1497,992.6843,1382.6902,1201.7986,1473.1048,1310.7397,1560.1957,1480.491,1205.7561,1026.9454,1390.0514,1204.9422,1473.0027,1294.8719,1457.265,1323.41,1537.1427,1405.855,1196.1504,999.0426,1423.8205,1249.8853,1421.1201,1258.6414,0,0,0,0,0,0,0,0.218983997,,2522,40703,43225,0,0,58,888,180,1015.666667,75.66666667,545,58,3.393947,0,4.5483549,917,2
6/13/20,202024,SC,45,-356,1587,5427,1313,-6714,1276,1153.75,,1402.0551,1203.7081,1264.2044,1063.2912,1474.7398,1298.0938,1565.9583,1409.6793,1669.0488,1618.6475,1280.2691,1101.2913,1486.0182,1305.5876,1592.0982,1418.3275,1521.245,1403.1374,1641.4746,1526.9528,1238.7971,1042.9496,1525.5037,1354.1019,1523.9145,1369.3842,0,0,0,0,0,0,0,0.241534459,,4039,28280,31637,0,0,54,1335,174,1062.333333,129.3333333,599,54,3.0543821,0,2.9431825,915,2.3
6/20/20,202025,SC,45,-145,1819,6008,1310,-6704,1256,1177.95,,1437.9209,1247.9056,1298.4555,1092.789,1513.669,1341.9892,1602.0896,1460.4039,1736.8824,1727.8433,1324.1618,1143.4895,1524.6596,1349.7441,1616.3575,1455.1029,1584.241,1486.5559,1703.3703,1619.3671,1279.4779,1075.0374,1575.4802,1415.0941,1563.4888,1422.3683,0,0,0,0,0,0,0,0.33679208,,5831,48512,54343,0,0,45,2108,306,1033,106,644,45,4.7222503,0,5.5538264,918,3.1
6/27/20,202026,SC,45,-619,1305,6178,1415,-7166,1262,1189.6,,1304.7511,1125.9089,1159.6935,968.9754,1351.0691,1191.7261,1460.0045,1323.7306,1633.0717,1623.2674,1171.8712,1004.1407,1374.7769,1210.4369,1472.4584,1323.1242,1474.6722,1376.079,1562.8945,1480.4024,1142.5584,951.6364,1422.6908,1268.4734,1423.0651,1289.4875,0,0,0,0,0,0,0,0.191193962,,8153,46762,54915,0,0,67,2666,328,1071,143,711,67,5.2830001,0,6.3019578,920,4.4
7/4/20,202027,SC,45,7,2512,6085,1087,-9524,1392,1172.51,,1227.5412,1025.1504,1097.4773,886.0641,1276.4884,1090.0345,1369.6485,1201.8577,1512.1764,1487.4385,1119.4752,928.1143,1286.1996,1095.761,1377.9397,1200.0582,1381.0474,1264.4462,1462.5939,1372.9016,1095.1103,883.6269,1352.3301,1182.5708,1331.3336,1170.289,0,0,0,0,0,0,0,0.389662134,,11447,58082,69529,0,0,102,3538,260,1153,230,813,102,6.4005623,0,7.5910622,920,5.9
7/11/20,202028,SC,45,-1271,818,4866,884,-8396,1485,1155.01,,1202.664,1023.0369,1067.672,878.1047,1254.586,1091.2876,1337.6927,1193.6455,1509.7824,1484.7539,1090.519,921.3873,1253.2101,1086.7184,1353.2911,1198.1042,1372.2699,1262.0594,1457.4954,1370.5504,1066.0788,875.3814,1335.6628,1181.7767,1306.4651,1165.667,0,0,0,0,0,0,0,0.677132835,,11313,56084,67397,0,0,138,3962,516,1168.666667,249.6666667,951,138,6.5303332,0,7.1541783,918,6.6
7/18/20,202029,SC,45,-1305,1035,5210,431,-7775,1359,1167.39,,1191.1889,991.5234,1052.5383,851.5044,1228.7204,1050.3139,1336.9364,1170.1629,1506.4278,1438.0221,1065.4249,885.4656,1239.2981,1058.6184,1341.2317,1162.9688,1376.8005,1232.0745,1435.74,1307.3312,1063.5828,860.4893,1316.1848,1137.6624,1291.223,1128.7644,0,0,0,0,0,0,0,0.578060113,,12913,60990,73903,0,0,184,2893,784,1255.666667,330.6666667,1135,184,5.8644918,0,6.7884028,917,6.6
7/25/20,202030,SC,45,-1577,519,4511,91,-7944,1385,1170.01,1079,1190.3418,1002.0585,1047.892,856.0293,1224.7106,1055.2962,1349.6521,1186.5572,1527.8591,1459.7088,1059.8323,889.8139,1240.5059,1068.7682,1353.2831,1175.7755,1386.5773,1246.3186,1440.2326,1315.8532,1054.5279,860.6484,1329.4138,1153.1966,1298.2537,1141.7926,0,0,0,0,0,0,0,0.520066337,,12396,64101,76497,526,0,330,5529,645,1245,312,1465,330,6.8298497,0,8.6718016,919,5.9
8/1/20,202031,SC,45,-1253,568,4908,452,-7953,1294,1168.86,1294,1240.2326,1052.1881,1084.7384,889.8463,1274.5976,1103.4515,1418.6689,1254.022,1605.796,1539.8488,1105.532,931.8269,1280.9748,1109.2572,1418.8296,1240.7523,1460.0163,1315.6755,1531.5102,1413.2513,1101.1846,905.5534,1381.2722,1205.9913,1355.683,1196.3973,0,0,0,0,0,0,0,0.348809309,,10591,62788,73379,1741,1926,286,3481,700,1233,296,1751,286,5.9315756,0,6.2350262,921,5.3
8/8/20,202032,SC,45,-1510,419,4541,6,-7985,1307,1140.99,1012,1172.7126,987.9396,1030.8851,838.1565,1212.7801,1041.1008,1340.6382,1178.5768,1498.9863,1410.2674,1042.3467,870.5562,1219.0297,1044.4621,1336.2347,1160.3279,1383.5016,1232.8173,1438.1735,1306.728,1068.8151,874.9491,1308.6523,1130.907,1273.8317,1112.205,0,0,0,0,0,0,0,0.504529442,,8861,57345,66206,1719,2520,256,4939,626,1278,345,2007,256,4.9843691,0,6.1961419,924,4.7
8/15/20,202033,SC,45,-1712,-40,4483,216,-7834,1174,1177.33,686,1177.6144,981.5477,1031.4335,828.6926,1204.302,1020.9955,1351.3455,1168.3587,1542.5086,1432.3624,1031.68,852.1834,1209.8425,1020.8428,1353.0787,1160.424,1420.4663,1247.6749,1485.7268,1333.2708,1076.369,870.5917,1322.4166,1129.2383,1278.2866,1100.922,0,0,0,0,0,0,0,,,6422,75903,82325,1429,2358,253,4932,699,1237.666667,309.6666667,2260,253,5.5785545,0,6.1298214,925,3.9
8/22/20,202034,SC,45,-1096,-180,1140,-134,-4417,1112,1158.13,640,1094.4032,900.8934,964.8123,769.4411,1109.9759,930.5594,1263.3752,1074.7137,1435.2905,1296.8132,956.0834,781.8536,1118.6169,932.1316,1248.2654,1055.3717,1346.3628,1159.2457,1363.0761,1198.4694,1018.2766,817.5049,1223.1589,1031.3308,1184.0234,1003.7197,0,0,0,0,0,0,0,,,5413,46319,51732,1185,1967,233,3388,587,1112,194,2493,233,5.1967839,0,5.0528614,926,3.4
8/29/20,202035,SC,45,-1180,-383,135,-372,-3751,1105,1099.94,625,993.0314,805.0071,871.8456,683.7804,1002.3263,829.5923,1148.5926,969.4747,1296.0664,1155.0508,872.4367,701.4724,1006.259,828.0763,1135.7928,949.4156,1207.8415,1030.0604,1222.9222,1052.0011,932.4758,736.0577,1108.8843,919.1801,1068.2126,895.6172,0,0,0,0,0,0,0,,,5954,38026,43287,1033,1780,205,5313,326,1171.666667,251.6666667,2698,205,5.4077763,0,6.256874,927,3
9/5/20,202036,SC,45,-718,106,311,-301,-3861,897,1147.99,502,1051.1511,880.6589,942.2119,760.8404,1079.6048,917.3086,1216.0272,1047.7522,1346.5116,1227.3408,943.3059,778.9855,1081.7835,913.8339,1213.7126,1038.5967,1250.5072,1091.7409,1290.6048,1148.7855,996.7375,810.3449,1182.1715,1008.6533,1136.7675,975.4773,0,0,0,0,0,0,0,,,7040,51264,58304,978,1635,179,0,368,1181.666667,255.6666667,2877,179,4.7166055,0,4.4923091,927,2.8
9/12/20,202037,SC,45,-1219,-336,2272,-465,-5903,1005,1133.71,499,1046.7983,879.2949,933.8676,751.5377,1086.6817,921.2424,1216.4838,1047.978,1344.4416,1222.4,942.6258,777.3672,1085.9667,912.5649,1209.3706,1032.9696,1248.8631,1090.4674,1292.3358,1146.6558,974.9958,789.0798,1185.5345,1010.6843,1142.2875,978.7247,0,0,0,0,0,0,0,0,,5689,55256,60945,898,1512,163,0,269,1139,202,3040,163,4.6975655,0,6.0113292,930,2.7
9/19/20,202038,SC,45,-1869,-909,4477,-491,-6650,943,1091.36,445,944.795,785.0257,853.6756,674.5675,976.724,816.8346,1097.2796,934.5329,1224.6812,1094.0962,853.1231,690.7375,983.7424,814.538,1085.376,916.8108,1143.8837,983.3866,1167.2424,1006.3817,890.3657,707.2182,1067.7144,888.0104,1033.1971,874.094,0,0,0,0,0,0,0,0,,7262,75657,82129,885,1465,148,0,306,1099.333333,153.3333333,3188,148,5.1388394,0,4.8110896,930,2.6
9/26/20,202039,SC,45,-1460,-762,4756,-114,-6154,1092,1075.54,472,987.8414,789.3457,881.6413,670.6746,1015.3751,821.0539,1137.9795,945.0247,1267.7842,1113.5453,879.7354,686.7329,1020.5133,819.4232,1136.2997,931.3831,1178.975,991.6865,1201.7875,1016.0724,929.5525,711.712,1105.5592,891.4316,1070.3833,880.0284,0,0,0,0,0,0,0,0,,8033,111499,119532,749,1350,135,18198,320,1114.666667,165.6666667,3323,135,5.3511797,0,5.837919,933,2.6
10/3/20,202040,SC,45,-876,-261,3839,144,-6035,916,1051.5,382,1048.5114,821.6092,948.2261,709.6131,1073.0643,857.6744,1193.9916,976.4034,1319.7124,1144.0898,949.5937,730.9024,1076.1773,853.8324,1184.4446,955.2459,1241.7873,1029.3341,1263.0592,1046.6842,995.6764,749.3492,1168.8073,928.2318,1126.7651,914.2923,0,0,0,0,0,0,0,0,,5618,91343,96961,673,1206,119,3322,188,1109.333333,158.3333333,3442,119,4.8482564,0,5.5911721,930,2.7
10/10/20,202041,SC,45,-1124,-255,4221,455,-6069,881,1052.35,507,952.7845,771.2503,853.2304,654.8891,973.1195,796.2776,1098.815,922.0144,1230.1566,1091.2381,856.7342,675.6456,981.7797,797.106,1083.5953,897.9726,1147.8997,973.9801,1172.2028,999.5801,891.2016,687.6446,1068.7148,869.9982,1034.5392,860.1467,0,0,0,0,0,0,0,,,5730,124823,130553,610,1216,109,4749,345,1104.666667,157.6666667,3551,109,5.0897014,0,6.1308197,930,3.1
10/17/20,202042,SC,45,-1476,-560,4355,445,-6000,1086,1062.9,549,929.4879,763.7184,841.2929,649.0205,957.5229,788.4059,1069.1696,901.2764,1221.8483,1089.5528,847.6195,671.3609,959.6173,782.5753,1063.6439,887.5725,1127.9211,962.6574,1151.7002,990.9173,877.5121,679.9596,1052.5135,863.9252,1015.5748,848.9337,0,0,0,0,0,0,0,,,6593,108147,114740,650,1373,86,4003,356,1023.666667,77,3637,86,6.2139011,0,7.0495884,932,3.2
10/24/20,202043,SC,45,-1431,-620,4877,518,-5740,982,1060.87,486,988.4818,799.7091,891.6409,677.3651,1019.0703,824.5636,1145.9275,953.0878,1289.3842,1130.8702,903.8899,704.7363,1018.2113,819.3476,1130.5718,928.2929,1201.3104,1007.0374,1215.648,1029.5906,937.1676,715.7798,1121.6112,907.9304,1079.659,887.9056,0,0,0,0,0,0,0,,,6127,87906,94033,663,1323,156,4328,295,1107,154,3793,156,4.7164378,0,5.2647929,931,3.5
10/31/20,202044,SC,45,-1455,-549,3070,-142,-5877,991,1023.45,512,1053.4193,855.8939,962.5912,734.1774,1097.5284,887.8547,1217.4345,1014.1939,1352.9858,1176.7367,972.914,760.6214,1100.1196,885.2768,1199.9296,984.8447,1267.3054,1060.862,1280.0519,1074.278,1009.3755,774.4629,1182.3278,952.6421,1151.9508,947.1222,0,0,0,0,0,0,0,,,7271,115695,122966,646,1391,142,4963,288,1180.333333,215.3333333,3935,142,6.8191069,0,7.276259,932,3.6
11/7/20,202045,SC,45,-1407,-736,2603,-840,-5928,1188,933.2,473,911.1412,706.0784,830.792,608.6028,942.295,730.2153,1060.7931,841.7283,1166.676,966.753,837.8472,630.7431,947.1388,729.4925,1037.2276,811.427,1103.0645,878.3535,1097.8731,878.4883,874.1063,645.4079,1018.3148,784.1676,995.0129,781.1215,0,0,0,0,0,0,0,,,8130,134748,142878,679,1404,80,4760,334,1142.333333,174.3333333,4015,80,4.281276,0,4.3130593,932,3.9
11/14/20,202046,SC,45,-2097,-1330,1175,-1088,-5859,1432,904.44,519,958.1773,782.2514,883.7889,672.3458,1002.6159,808.1442,1126.0134,928.2498,1230.3847,1053.2465,889.4501,693.7101,1011.9872,809.0602,1099.6044,896.1311,1162.6862,960.6344,1172.058,970.1167,928.7776,712.8425,1087.9644,871.4995,1055.1185,859.58,0,0,0,0,0,0,0,,,9272,117940,127212,664,1340,95,4988,348,1074.333333,88.33333333,4110,95,4.7591685,0,5.7402175,932,4.5
11/21/20,202047,SC,45,-1824,-602,1426,-647,-5273,1208,910.62,577,1003.3169,826.9551,924.7468,707,1048.6938,845.9933,1180.6273,972.2824,1318.7833,1127.6923,929.5328,727.8263,1060.5482,849.6868,1157.0745,942.9184,1233.5921,1017.7021,1241.5098,1031.496,975.904,752.6515,1144.7855,920.5313,1108.9162,903.4156,0,0,0,0,0,0,0,,,11004,142108,153112,703,1439,164,6086,313,989,89.33333333,4274,164,7.2017248,0,8.1023563,932,5.1
11/28/20,202048,SC,45,-3066,-118,2289,-711,-11178,2107,892.11,659,1214.8433,1011.2781,1135.8151,864.8154,1308.1329,1057.8787,1421.2021,1177.1554,1535.4553,1356.7876,1157.7095,904.8638,1319.127,1061.6749,1403.7316,1148.6188,1429.5311,1202.4615,1481.3331,1272.8887,1166.8025,896.4964,1384.355,1139.0514,1356.198,1112.1811,0,0,0,0,0,0,0,,,9893,135088,144981,720,1554,72,6150,307,1044.666667,98,4346,72,5.8038611,0,7.06837,932,5.8
12/5/20,202049,SC,45,-1305,-795,-316,-106,-5467,1405,879.65,880,1056.2309,868.1714,978.3832,738.8241,1126.1399,897.8803,1250.7293,1021.0754,1371.8467,1143.9627,999.6674,773.6616,1130.2745,896.167,1219.579,981.2542,1286.1893,1041.856,1303.9632,1052.7563,1027.8784,784.4617,1202.9166,952.9494,1177.739,946.8698,0,0,0,0,0,0,0,,,14324,119364,133688,756,1662,171,6006,503,1222.333333,219.3333333,4517,171,8.8749894,0,10.7094202,933,6
12/12/20,202050,SC,45,-1745,-748,360,-1516,-5373,1410,868.11,1101,947.5458,809.8878,888.8491,694.2504,1022.8185,836.6777,1140.7069,948.0756,1245.1735,1042.772,912.1434,729.9171,1028.0464,835.7327,1111.0518,910.8913,1160.6493,950.4193,1165.4607,954.5828,936.9472,737.8029,1077.2135,871.7909,1070.9999,878.9657,0,0,0,0,0,0,0,,,19563,131844,151407,832,1905,168,5602,420,1213,197,4685,168,7.8384245,0,8.957603,930,6.7
12/19/20,202051,SC,45,-1548,-300,-931,-872,-5853,1634,880.63,1281,1129.8329,1016.9523,1092.5303,884.4902,1240.9521,1048.1195,1381.2062,1175.853,1490.1488,1271.8124,1119.1998,928.7722,1245.2107,1044.2285,1343.5576,1130.7693,1399.5922,1171.0078,1419.2102,1194.3802,1138.4187,929.1944,1310.999,1096.0574,1298.2364,1094.733,0,0,0,0,0,0,0,,,21739,194554,216293,895,2083,210,10498,642,1276.333333,245.3333333,4895,210,9.4709777,0,10.1832,932,7.2
12/26/20,202052,SC,45,-2680,28,-1130,-1002,-12702,2578,805.06,1452,1373.409,1245.2721,1323.853,1061.4545,1510.6006,1262.0123,1724.0039,1450.5461,1892.4842,1629.15,1343.827,1106.1182,1521.5564,1262.961,1669.0494,1391.9145,1784.8709,1488.0283,1781.1028,1520.1462,1411.2202,1140.4253,1638.2019,1378.0885,1597.4331,1334.9907,0,0,0,0,0,0,0,,,18355,141359,159714,1166,2423,229,8236,527,1286.333333,244.3333333,5124,229,9.5170278,0,10.3823475,933,8.2
1/2/21,202053,SC,45,-2115,-733,247,-296,-12665,2979,893.66,1780,973.5311,918.2871,923.3706,751.2784,1085.3808,919.8467,1229.681,1055.5789,1398.3743,1256.0179,930.9684,775.5665,1092.6679,922.7681,1215.6588,1034.939,1286.2536,1108.4059,1316.0405,1164.4621,963.7732,788.3119,1193.1778,1031.579,1155.4331,986.2469,39100,0,0,39.9186269,181.418302,24.825426,78.5545221,,,23826,149094,172920,1351,2730,261,9215,692,1334.333333,288.3333333,5385,261,12.7240332,0,15.4342287,932,9
1/9/21,202101,SC,45,-2419,-1288,-1482,-1436,-6644,2112,843.65,2090,780.1524,706.0219,760.953,599.4986,858.2766,702.4554,961.5552,801.2884,1067.8702,904.9322,764.8616,615.4965,866.4786,706.2983,943.452,775.6414,999.0444,826.956,1011.4762,837.2723,798.0482,634.612,935.3468,759.6553,904.2984,744.9571,66971,12359,17.2209244,161.590141,640.5366211,73.5704236,250.1550948,,,37366,193112,230478,1659,3170,373,9916,923,1254.333333,184.3333333,5758,373,12.6697242,0,14.3612751,932,9
1/16/21,202102,SC,45,-3547,-2239,-1864,-2672,-6674,2047,846.13,2055,856.9482,731.9185,809.8789,611.815,923.5429,724.8432,1041.4672,836.1056,1169.838,969.4807,816.7934,630.5421,929.3656,726.5264,1022.352,808.379,1088.4299,877.7073,1089.5247,874.9821,852.3675,649.333,997.2824,777.9438,979.1975,777.9281,99467,27764,35.8826291,189.8402654,645.4296183,52.0858802,226.4298785,,,32338,196241,228579,1917,3301,350,10624,779,1194.333333,197,6108,350,11.9724119,0,14.4000024,933,8.1
1/23/21,202103,SC,45,-3852,-2608,-707,-2677,-7503,2061,849.43,1797,914.4081,747.0375,843.9,612.7411,981.6158,739.798,1115.3387,856.9169,1263.3449,1007.5068,852.8298,633.9566,978.5662,733.6093,1094.9548,828.4277,1180.2708,914.1282,1162.096,893.8923,894.6596,654.5995,1052.7943,786.0942,1045.0676,796.9628,149293,38511,58.7045637,167.9035585,641.5567822,52.4184204,234.3561713,,,31367,249439,280806,2158,3311,371,11467,876,1224.333333,251.6666667,6479,371,10.2934657,0,11.2860818,933,6.8
1/30/21,202104,SC,45,-3623,-2878,-1433,-2620,-6349,1911,840.81,1593,853.9946,712.8005,798.7721,582.8512,915.7955,695.1909,1042.7503,812.6722,1165.1067,941.6016,805.4617,600.5163,914.0839,689.5296,1020.7783,782.9377,1096.5835,862.8509,1087.7112,845.1236,846.2709,622.0323,989.3904,744.8079,973.781,750.6348,206446,58555,101.3878838,144.2835475,647.7354534,53.7413946,236.3466383,,,25996,218147,244143,1921,3027,535,10440,824,1369,292,7014,535,8.0569234,0,9.6236675,930,5.6
