date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits
5/9/20,202019,WA,53,-3754,909,9327,-3208,-9042,2002,652.48,,395.3964,300.8553,399.6011,306.9024,408.9113,321.8752,432.4197,346.6927,383.1393,311.2029,432.9941,336.5722,447.9055,356.2243,420.139,335.8988,322.0739,261.1501,384.6782,309.1437,457.3085,361.993,408.2274,320.4823,403.6617,322.651,0.170195655,,1663,33154,34817,0,829,81,0,0,1181.333333,76.33333333,921,91,2.5760526,45.26076627,2.8659958,206,1.7
5/16/20,202020,WA,53,-4267,442,7983,-3227,-8617,1961,513.48,,389.1768,298.3606,393.1731,304.0595,399.1116,315.4384,422.7509,340.5232,379.6181,308.8748,421.5752,330.1129,438.2621,349.5979,412.7159,331.5294,321.0128,260.5365,386.9256,311.8498,467.7408,373.129,401.6932,316.7333,394.5839,316.5129,0.118495574,,1568,35068,36636,0,734,87,0,0,1114.333333,23.33333333,999,78,2.514327,30.00564193,3.1229674,204,1.6
5/23/20,202021,WA,53,-4007,573,8823,-2831,-8202,1884,778.48,,446.2855,340.7241,442.9191,339.4455,456.5821,359.4507,482.4608,386.1557,445.292,359.2289,478.721,371.9389,498.5204,395.0099,474.405,378.486,381.4467,307.5326,450.4198,359.9626,535.5064,425.1128,461.4525,361.8024,454.3829,361.9375,0.158532086,,1707,39843,41550,251,208,58,0,3230,1099,5.333333333,1050,51,2.4590514,0,2.8872668,204,1.4
5/30/20,202022,WA,53,-3289,831,11541,-2826,-8668,1737,819.37,,446.7379,342.4053,449.1841,345.6034,456.4339,359.9152,481.9918,387.4882,442.578,358.0054,477.3406,371.4339,497.4319,394.8716,473.5466,379.29,383.8587,311.0381,444.8872,356.604,525.0888,417.1974,460.7029,362.1153,455.3178,363.9412,0.044741873,,1792,38162,39954,492,0,61,0,225,1051.666667,0,1118,68,2.0950101,0,2.3825032,204,1.3
6/6/20,202023,WA,53,-2171,1356,10983,-1895,-6604,1505,863.66,,503.516,381.4763,508.3043,387.4366,511.6611,398.1196,543.8452,431.6548,501.7907,401.8529,537.988,414.2964,560.8595,439.2156,534.1899,422.2584,435.1705,349.7499,503.619,397.8636,599.9102,470.0409,514.5482,398.7514,514.106,406.5332,0,,2193,43769,45962,527,0,38,0,184,1049.333333,0,1153,35,2.2312558,0,3.433533,206,1.3
6/13/20,202024,WA,53,-1903,1127,9445,-1670,-6615,1484,918.98,,546.4477,420.6614,540.5401,416.4637,552.8379,435.1636,591.6702,473.4274,560.9701,453.8765,567.4915,440.7841,604.9514,478.4016,588.797,469.4036,494.1597,402.3253,567.1427,451.75,672.4948,530.8478,556.3938,436.4787,560.7916,447.9942,0.037913046,,2377,63510,65887,389,0,55,0,179,1094,23,1213,60,2.6036713,0,3.1213452,204,1.4
6/20/20,202025,WA,53,-799,1635,13224,-694,-6418,1197,1020.69,,586.2378,443.4053,561.9054,424.576,578.6538,446.8958,631.6802,496.5351,622.3862,494.5151,594.6381,452.9703,638.0028,495.2979,634.8468,497.516,551.5912,440.7619,632.3214,494.8104,740.0991,575.3053,596.6472,459.554,599.6309,470.3084,0.275131081,,2976,63228,66204,318,0,56,0,186,1128,45,1265,52,2.139015,0,3.2439884,205,1.5
6/27/20,202026,WA,53,-369,1821,13767,-141,-6663,1050,1092.45,,617.2142,466.7838,588.54,446.3299,612.1665,471.8811,663.142,518.4256,655.4427,518.1326,622.0048,473.3137,671.5723,518.9227,664.2857,518.7756,587.1956,467.3697,677.7355,529.1169,802.4251,625.1184,628.3747,483.9121,628.2904,490.5694,0.080968664,,3968,76604,80572,332,0,49,0,191,1077.333333,5,1310,45,2.1713233,0,2.4906766,205,1.9
7/4/20,202027,WA,53,-55,2692,11546,101,-7823,1142,1077.68,,577.9621,421.9264,540.2403,396.4545,562.4367,418.2563,620.4645,468.4305,629.1964,482.9117,574.4744,421.914,626.4195,468.2635,624.4886,471.8511,561.1964,432.9682,642.5995,485.0992,747.7562,563.6796,587.2179,438.4566,589.8824,445.6047,0.117005123,,4571,81290,85861,387,0,48,0,269,1116,44,1354,44,1.9059009,0,2.6825474,205,2.4
7/11/20,202028,WA,53,-167,1844,12876,-119,-7069,1066,1119.83,,561.8161,418.1723,542.4174,402.992,554.0909,418.7404,596.6947,456.7894,604.0716,471.1874,563.3878,419.8234,604.1851,457.1854,599.263,459.9964,553.4829,434.3216,625.3375,480.5857,750.3676,574.8363,579.1148,438.9,570.1276,436.987,0.242444701,,5478,87196,92674,360,0,72,0,202,1145,77,1424,70,2.8344308,0,3.1976846,204,2.7
7/18/20,202029,WA,53,-132,1997,13182,206,-6702,1009,1157.18,,574.5136,420.5024,551.7348,401.3011,560.5831,414.7838,610.2487,459.9776,625.1158,479.4603,578.2586,423.0833,607.5563,451.9694,617.17,464.8713,574.5628,443.5532,641.1748,484.5182,778.7955,587.4346,592.0893,440.023,583.6834,439.6018,0.164710789,,5541,94659,100200,330,0,49,0,322,1165.666667,91.66666667,1444,20,1.9421852,0,2.5476216,205,2.9
7/25/20,202030,WA,53,-151,2017,13169,312,-6801,981,1179.52,217,571.562,420.6928,547.0895,397.7035,557.7928,412.4783,605.9265,454.9037,628.9851,480.4819,569.2505,415.3439,606.1014,448.948,613.3934,461.5901,582.6269,448.3033,644.0085,485.2668,767.676,580.1965,590.4249,437.272,582.7697,437.6303,0.279123218,,5570,89389,94959,352,0,61,0,317,1156.666667,85.66666667,1494,50,2.3775742,0,3.0446973,205,2.8
8/1/20,202031,WA,53,-62,2001,14374,247,-6934,984,1208.16,196,588.017,438.7458,557.3818,408.6993,570.8085,425.4386,626.4282,472.5781,657.0251,503.5538,587.78,430.8266,622.672,464.1728,637.1346,482.7512,600.9073,464.0099,672.1633,509.1308,795.2129,606.4915,613.8075,457.2615,600.2889,453.2403,0.306574948,,4908,87111,92019,359,0,70,0,267,1203,141,1592,98,2.1111057,0,2.6010931,205,2.7
8/8/20,202032,WA,53,45,2035,13039,233,-6945,980,1197.62,199,591.8807,428.2006,572.1383,406.527,577.8129,417.8722,624.2876,460.1565,654.7833,488.562,587.9393,419.4652,624.9333,454.4685,634.9623,468.3156,610.1739,457.1776,675.0645,497.3522,801.5286,592.3562,614.3545,445.7298,602.7107,442.9662,0.502606817,,4363,88346,92709,371,0,108,0,322,1205,148,1688,96,2.9524187,0,3.8279047,206,2.5
8/15/20,202033,WA,53,22,1816,12620,412,-6931,896,1214.19,221,587.65,423.1383,559.1508,391.4792,569.2284,407.3533,619.549,451.3869,650.3524,479.5231,575.8932,405.7555,617.6796,444.3178,627.7362,457.753,610.1277,450.949,677.1398,490.9279,797.0805,579.7448,611.2751,437.1147,595.257,432.7029,,,3856,91114,94970,359,0,83,0,316,1151.333333,96.33333333,1766,78,2.943443,0,4.3207837,205,2.3
8/22/20,202034,WA,53,-853,193,3513,-936,-4951,941,1210.1,180,568.089,406.3196,543.4067,376.1892,544.8551,387.1086,600.044,432.9435,643.0479,468.041,559.3356,390.8274,595.5696,423.6223,612.0868,442.7382,600.24,437.4327,667.4007,477.2632,767.3826,551.4812,591.0838,418.4617,579.6025,417.095,,,3019,80537,83556,317,0,95,0,263,1184,123,1857,91,1.8237997,0,2.2327772,206,2.1
8/29/20,202035,WA,53,-1147,-231,1916,-1211,-4563,880,1198.77,149,548.0818,377.8041,515.8842,345.3398,524.0222,360.3824,577.4324,405.209,614.7523,438.5754,529.8242,359.5688,575.3809,398.0874,586.5852,412.0299,574.4614,409.7315,641.4855,448.0572,735.3578,512.4475,568.8844,391.8892,554.9358,388.702,,,1703,45535,47238,290,0,55,0,210,1102.333333,43.33333333,1905,48,2.1451736,0,2.5796852,207,2.1
9/5/20,202036,WA,53,-927,-27,1883,-1215,-4594,818,1200.79,218,593.9725,435.2364,572.4956,399.2843,572.3752,410.416,633.7417,464.7467,676.5253,502.4397,586.3277,413.6988,635.9402,459.4138,642.793,470.7417,627.134,466.989,709.1777,515.0924,812.9684,586.5763,625.7934,448.7967,608.7555,445.0857,,,3034,107285,110319,362,0,48,0,169,1221.666667,165.6666667,1953,48,3.8117113,0,4.30103,205,1.9
9/12/20,202037,WA,53,-1327,-76,3784,-1350,-6130,996,1168.17,196,532.5784,384.1952,503.1089,343.2631,517.6398,363.9937,572.0897,411.5481,607.3563,442.1681,525.0502,363.3051,562.8351,399.3199,586.2254,420.9879,562.7492,409.6075,635.3343,451.264,731.4692,514.6823,560.5184,394.1779,547.536,392.6619,0,,3141,93931,97072,209,0,38,0,206,1140,82,1991,38,2.91258,0,3.6538038,204,1.8
9/19/20,202038,WA,53,-1731,94,6882,-1598,-6407,1189,1044.46,205,516.1595,368.0727,496.4818,333.146,504.566,348.6447,553.2286,391.3674,590.7419,422.1134,515.7194,350.4367,552.4505,386.2218,567.3146,400.5798,541.8799,386.1522,613.8669,426.1782,711.6527,490.5472,545.491,375.3518,533.1469,376.2059,0,,2126,71382,73508,216,0,46,0,167,1167,104,2037,46,2.4818263,0,3.2230115,208,1.8
9/26/20,202039,WA,53,-1569,-38,8135,-1790,-5816,1167,1046.36,177,545.161,371.1416,520.3128,334.4402,535.1463,354.4025,577.7746,392.97,612.9831,422.9443,537.0766,350.5787,580.6565,390.4682,585.5015,397.138,575.0712,394.6668,643.0415,431.613,744.904,494.9252,576.4852,381.5211,556.5843,377.3712,0,,3624,92727,96351,193,0,64,0,197,1160.666667,93.66666667,2100,63,2.5454095,0,3.3263617,205,2
10/3/20,202040,WA,53,-1106,372,10964,-1190,-5603,964,1037.49,149,550.7472,367.4937,523.6407,327.4363,532.8637,344.9883,587.8666,392.3081,618.3966,420.7688,550.5757,350.0743,588.0439,387.8116,592.59,394.6332,570.6227,385.9172,644.763,425.336,745.675,485.5667,579.2481,374.7521,562.7944,374.55,0,,3584,101154,104738,230,0,43,0,174,1132.666667,45.66666667,2142,42,3.2818525,0,2.9800121,208,2.1
10/10/20,202041,WA,53,-1573,163,8610,-1670,-5798,1078,988.99,177,515.9134,361.2256,499.1368,321.3086,501.9659,334.8225,554.6668,380.8727,588.8707,411.0103,520.8255,340.4363,548.3583,371.3668,562.8216,385.8289,548.6847,381.4422,607.9575,411.4524,704.6208,470.6572,546.7758,363.7057,534.0586,365.5384,,,3750,128437,132187,206,0,48,0,182,1155,55,2190,48,3.4501886,0,3.4093222,206,2.5
10/17/20,202042,WA,53,-1820,-140,6352,-2029,-5765,1270,971.29,207,512.6725,362.7281,491.2613,314.6096,500.6329,331.1941,549.84,374.9293,601.3682,418.2173,513.128,332.9291,548.2546,368.6392,563.5153,384.2692,559.3079,387.0539,612.0516,411.12,715.2106,472.2137,552.0398,364.2943,534.3603,363.8415,,,4334,151974,156308,176,0,49,0,209,1137,22,2239,49,3.9031576,0,4.763605,206,2.5
10/24/20,202043,WA,53,-2078,-341,5561,-2381,-5644,1258,954.5,208,546.5356,385.4569,519.8358,327.6265,535.6128,347.9659,590.1067,399.2138,636.1869,439.7565,544.6502,349.4154,585.4077,388.4417,601.1516,406.4464,593.9442,407.4106,659.4771,439.0651,759.5298,494.1923,589.9478,384.7352,568.2584,383.0495,,,4451,120226,124677,271,0,57,0,260,1153.666667,35.66666667,2296,57,3.0882686,0,4.0912773,206,2.9
10/31/20,202044,WA,53,-1903,-132,5982,-2509,-5375,1234,941.26,295,543.4433,381.6962,523.1154,323.194,542.3401,346.1177,594.9278,395.6731,619.6841,423.1433,548.4916,344.9621,592.3189,387.34,600.9027,399.8036,573.9186,387.9931,647.2946,426.4719,755.0889,484.8174,583.8555,373.9446,567.3807,376.2714,,,5228,112754,117455,305,0,70,0,291,1002.333333,0,2366,70,3.1784652,0,4.1015962,203,3.2
11/7/20,202045,WA,53,-2594,-745,2876,-3349,-5523,1476,842.27,300,447.3421,306.2887,434.4278,255.3159,442.8901,269.9175,491.44,312.8451,514.4721,337.5725,460.9399,276.0055,486.6658,304.4979,494.0115,314.7891,476.4993,309.4777,538.0643,340.3182,618.2576,379.7723,490.0668,299.3062,467.4894,296.8713,,,7668,134204,141872,371,0,73,0,269,0,0,2439,73,4.8871761,0,5.170943,206,4
11/14/20,202046,WA,53,-2861,-1080,1534,-4086,-6168,1706,815.06,462,340.8304,236.2177,326.0423,188.8341,341.9483,206.6158,376.4759,237.0247,395.7219,255.6842,351.6299,208.0535,371.9591,230.2294,384.0693,242.1118,362.0688,231.1394,409.5871,253.6461,483.5572,291.412,374.5855,225.6993,358.8911,225.3925,,,11257,142573,153830,475,0,80,0,475,,,2519,80,4.3970761,0,5.3283344,205,4.5
11/21/20,202047,WA,53,-1366,-395,-467,-1822,-2377,700,647.01,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,14045,141762,155807,597,0,100,0,451,,,2619,100,5.5483281,0,4.7692486,,
1/4/20,202001,WV,54,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,473.6666667,0,0,0,0,0,0,343,2
1/11/20,202002,WV,54,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,494,9,0,0,0,0,0,341,1.5
1/18/20,202003,WV,54,0,0,0,0,0,0,632.44,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,519.6666667,33.66666667,0,0,0,0,0,343,1.5
1/25/20,202004,WV,54,0,0,0,0,0,0,725.62,,628.4898,595.7796,598.7431,573.1442,654.5991,626.6975,756.463,728.2885,996.1136,926.0838,527.0023,505.267,625.4101,597.1317,795.8706,766.1039,1200.8894,1156.222,1207.1649,1167.9893,751.4014,722.491,868.565,835.5328,667.1483,641.3897,0,,0,0,0,0,0,0,0,0,440,0,0,0,0,0,0,345,1.6
2/1/20,202005,WV,54,0,0,0,0,0,0,716.04,,739.2214,705.2673,708.1048,684.8486,775.9718,747.4414,872.1185,843.2198,1132.8398,1048.7697,630.9022,610.3107,721.7498,694.4448,920.4737,887.5309,1441.9379,1386.4606,1419.3746,1374.3049,891.2567,867.256,1011.4795,985.0654,782.7365,756.8114,0,,0,0,0,0,0,0,0,0,481.3333333,3.333333333,0,0,0,0,0,347,1.8
2/8/20,202006,WV,54,0,0,0,0,0,0,724.31,,747.4889,732.052,724.1857,713.8553,778.8132,766.7753,874.0899,861.7533,1132.9863,1064.5243,629.4142,619.7828,730.3913,717.8543,944.8245,932.0314,1446.3094,1412.9896,1452.5206,1430.146,906.7105,898.9373,1034.8569,1028.07,789.4695,778.6158,0,,0,0,0,0,0,0,0,0,481.3333333,12.33333333,0,0,0,0,0,343,1.7
2/15/20,202007,WV,54,206,-104,14,-15,46,1,796.6,,822.2975,793.0979,790.0436,762.9753,869.6945,842.703,972.076,943.3989,1268.9477,1197.1087,704.2489,679.6577,809.0626,781.8319,1040.9062,1010.7476,1572.0801,1533.7733,1555.0019,1521.6002,980.4694,950.5988,1148.3894,1121.5146,875.6289,850.0505,0,,0,0,0,0,0,0,0,0,477,11,0,0,0,0,0,347,1.6
2/22/20,202008,WV,54,1231,-701,199,67,-167,83,812.15,,794.3391,750.3686,760.9847,720.4095,838.6314,800.1345,950.3661,910.7701,1235.9041,1168.2422,678.0796,642.5008,767.2603,727.0915,1014.4656,974.7077,1570.0546,1529.4652,1546.0696,1499.103,959.2749,903.5312,1083.1414,1035.0209,848.593,811.4987,8.979823631,,0,0,0,0,0,0,0,0,466.6666667,6.666666667,0,0,0,0,0,347,1.4
2/29/20,202009,WV,54,2429,145,137,215,253,34,814.68,,837.7886,799.56,816.4114,778.4802,894.0239,861.2887,995.7431,959.8177,1257.7139,1164.3298,736.6878,704.2457,844.1399,805.9455,1072.9594,1034.1958,1479.1826,1432.0768,1480.6394,1432.6563,1008.106,948.1307,1153.8318,1109.0529,898.9662,864.933,7.088791546,,0,0,0,0,0,0,0,0,459.6666667,0,0,0,0,0,0,346,1.4
3/7/20,202010,WV,54,4001,1528,375,468,682,-52,845.18,,843.9819,794.0997,815.7591,764.7644,913.2155,871.6953,998.7628,947.0007,1235.3775,1130.8006,745.1495,703.84,851.7911,800.8633,1069.3963,1020.4423,1486.9479,1406.384,1484.7236,1412.9081,1026.0465,949.7343,1142.1755,1078.1966,903.7693,857.7598,6.277788454,,0,1,1,0,0,0,0,0,482,21,0,0,0,0,0,355,1.7
3/14/20,202011,WV,54,3305,2936,493,469,222,-3,799.48,,629.4876,566.8649,617.3892,557.8077,681.4292,623.9511,747.754,674.1597,953.1599,833.189,559.7182,508.658,642.2868,579.2885,792.1436,723.2467,1138.8296,1028.6015,1118.1271,1018.7715,760.1458,675.1181,858.7037,779.8912,679.5467,618.5026,5.723995011,,0,24,24,0,0,0,0,0,474.3333333,7.333333333,0,0,0,0,0,355,2.8
3/21/20,202012,WV,54,-3676,2771,-358,-381,-4880,659,595.12,,431.8481,386.3109,411.1743,369.7589,476.0461,437.6893,525.7884,476.9797,562.2401,473.9761,402.7725,366.9372,473.8052,429.2985,524.1568,478.8851,558.3507,478.0094,579.403,496.3313,530.9442,463.0094,591.5437,529.8493,459.6643,418.146,4.733565703,,11,304,315,0,0,0,0,1,470,4,0,0,0,0,0,357,5.2
3/28/20,202013,WV,54,-10206,-3680,-366,-1845,-10259,1077,448.29,,253.8396,222.8905,240.3712,213.0462,276.6515,249.5994,305.5173,270.8877,323.3622,266.4068,235.1292,210.4468,282.0888,251.33,301.7722,270.1101,307.1465,257.1727,335.6809,280.9896,320.5416,271.0935,349.8535,303.3888,266.988,238.6284,2.132183899,,85,2001,2086,0,0,0,0,0,490,21,0,0,0,0,0,360,5.3
4/4/20,202014,WV,54,-8935,-2606,-236,-2006,-11232,1093,459.8,,277.3233,239.2156,268.6756,235.4125,300.4923,269.1852,327.7366,288.8242,333.7843,275.3737,260.7712,231.9912,302.8057,267.4996,330.6719,293.0708,331.6089,275.2883,354.2365,293.5214,347.1815,289.9646,359.0729,308.7911,291.7485,258.7598,1.004259178,,186,5073,5259,0,0,2,0,0,460.6666667,0,2,2,0,0,0,361,5.7
4/11/20,202015,WV,54,-4762,-1248,-659,-2469,-12223,1072,462.82,,283.4719,240.1434,275.436,238.7147,306.7756,270.909,332.9916,291.4106,338.107,275.6361,268.7547,236.6318,305.0301,265.7468,341.3246,300.0444,334.1602,273.5445,353.4459,289.2029,347.3557,286.1207,360.502,305.1687,298.3387,261.6344,0.426429195,,295,7471,7766,44,60,3,63,0,510,48,5,3,4.2372931,7.535941335,4.9873678,362,5.9
4/18/20,202016,WV,54,-4054,-1787,-1076,-2127,-11340,1078,507.37,,254.684,190.7911,255.2972,196.8467,275.726,216.6234,300.9592,234.8706,300.3155,218.218,248.4446,194.8948,279.3907,215.8393,304.8029,239.0419,295.5476,216.039,314.0872,228.4871,306.5235,224.473,322.1535,243.3408,272.0696,212.345,0.049041378,,208,3780,3988,170,261,11,192,164,401,0,16,11,3.3467565,55.72396425,3.480778,361,5.8
4/25/20,202017,WV,54,-3359,-1259,-472,-1839,-10873,1092,571.68,,345.9831,277.0442,339.698,280.1246,368.41,311.1035,411.3408,344.5257,408.4041,317.9696,333.4975,280.8079,373.9936,309.9659,411.6559,345.7226,394.0188,308.3095,420.6126,328.6576,415.8171,327.0501,436.0327,354.8411,364.9926,305.4521,0.326379335,,235,13291,13526,157,273,16,184,0,446.3333333,5.333333333,32,16,4.32502,56.16820795,3.5854842,362,5.6
5/2/20,202018,WV,54,-2577,-605,-670,-1217,-10228,936,631.25,,399.7876,314.2968,393.7411,318.8732,427.6687,355.1025,467.5539,383.786,451.0015,347.7898,385.9763,318.6175,430.8882,349.8194,472.8832,391.5152,443.2932,344.3079,475.48,369.5654,474.0521,367.7418,492.5125,396.6582,420.2893,345.3768,0.522496023,,149,16031,16180,129,244,16,133,0,468.6666667,33.66666667,48,16,3.1855742,38.24073901,3.2259613,364,5.3
5/9/20,202019,WV,54,-2048,-2,-706,-1035,-9156,957,708.59,,532.8866,424.5375,520.0466,426.5464,575.1016,486.0538,625.3965,522.6525,615.1053,481.4302,516.586,432.2659,569.4949,471.3558,636.5168,534.2965,595.4041,469.6817,633.2504,501.9049,620.5531,495.1869,653.8494,542.3908,561.8656,468.638,0.273172765,,166,11685,11851,84,155,5,189,0,445.6666667,17.66666667,52,4,3.4043574,37.37169668,3.2983681,361,4.7
5/16/20,202020,WV,54,-1800,268,47,-787,-8261,840,590.2,,549.0182,441.6142,531.7438,437.9235,590.6988,502.9421,651.3648,550.7661,643.9264,521.2911,523.0855,440.2514,587.807,490.6477,659.029,558.6448,642.3851,515.7709,664.0534,533.3085,639.7833,516.5855,675.7848,571.3029,579.0337,486.9395,0.031680361,,122,12274,12396,42,77,11,128,0,470,42,64,12,1.3932868,26.12952502,1.384419,369,3.8
5/23/20,202021,WV,54,-1202,563,193,-323,-7964,792,940.74,,667.0714,537.4478,648.4069,531.9004,718.1487,609.9905,789.4069,669.7526,798.3577,657.0883,633.3437,531.5936,712.211,592.7985,805.0361,683.5551,805.5224,653.9226,813.3424,662.7368,764.8859,622.8743,801.4993,684.1599,706.504,593.3821,0.141895664,,260,11277,11436,59,92,8,221,0,435,11,72,8,2.5884743,0,3.4622919,370,3.4
5/30/20,202022,WV,54,-494,764,637,-297,-8814,647,1009.77,,684.708,550.3816,664.8481,542.4044,735.3339,621.3539,815.0323,691.7418,814.0077,679.7891,642.176,536.8608,734.5136,609.7209,833.5337,706.6646,826.1531,672.0213,838.4319,688.8751,775.1265,633.4243,829.9521,717.3387,725.3563,607.277,0.286375748,,257,11889,12146,46,84,3,180,0,412,0,75,3,2.4791931,0,3.0387176,369,2.7
6/6/20,202023,WV,54,213,1243,772,354,-6325,571,1057.66,,757.4002,595.0703,731.35,585.5278,817.3853,675.5794,902.3757,746.9324,933.0189,751.522,712.1342,581.9781,807.8797,657.706,924.82,765.9683,942.7806,745.5789,928.3836,744.5979,850.7178,676.7879,888.5131,746.9381,805.6571,659.8765,0.265808003,,157,13676,13833,28,82,9,156,0,403.6666667,0,84,9,3.0437531,0,3.9474223,369,2.1
6/13/20,202024,WV,54,229,1285,972,515,-6506,487,1125.93,,782.9039,621.9531,751.6852,606.6889,849.0263,706.5899,935.8565,781.3073,983.0378,812.3402,735.111,605.834,832.7855,680.1826,961.7009,806.5448,991.6218,801.8981,975.2884,796.7686,879.963,713.8311,933.4301,803.6774,834.2449,688.834,0.116418199,,128,17666,17794,23,62,4,122,0,453.6666667,29.66666667,88,4,3.2349857,0,3.7402229,371,1.6
6/20/20,202025,WV,54,15,1047,870,525,-6562,521,1133.39,,807.0653,642.6585,776.0034,623.3676,883.4818,733.7355,978.6597,817.7876,996.3179,831.8365,761.6962,626.2825,870.7207,708.9124,995.9961,833.2125,1000.7744,814.7185,1017.2403,833.115,904.2905,734.592,973.422,843.4486,864.598,712.3956,0.025634798,,227,20652,20879,15,48,0,101,0,419,0.666666667,88,0,2.4082307,0,2.876042,371,1.5
6/27/20,202026,WV,54,56,1026,739,652,-6629,486,1198.15,,753.1353,603.4142,725.5134,582.9249,822.059,685.4205,904.1604,757.8773,942.03,803.6045,709.6179,585.0226,801.5809,654.3795,927.45,779.6239,965.5574,793.5489,947.0029,784.9845,854.223,694.9881,918.023,806.2221,804.8403,665.5156,0.083405292,,275,15984,16259,18,43,5,373,0,458.6666667,36.66666667,93,5,3.5286844,0,3.011009,372,1.5
7/4/20,202027,WV,54,329,1887,1158,712,-8315,451,1206.5,,716.9328,553.8813,688.6316,535.9815,780.1426,627.0258,869.2958,704.4043,914.837,765.7072,679.8066,542.8114,766.727,604.3919,887.7194,720.9426,902.177,722.4191,892.9256,735.1694,819.1643,662.3736,895.6517,783.3158,767.5959,612.9267,0.067520562,,380,16394,16774,26,62,1,360,0,421.3333333,6.333333333,94,1,3.1144709,0,3.7684507,373,1.7
7/11/20,202028,WV,54,-317,986,1093,1022,-7425,503,1227.72,,668.7852,536.5739,642.9915,516.6085,732.0483,607.7771,812.5697,674.9731,846.1123,726.5247,634.3167,521.6011,713.6683,580.9163,829.8294,693.727,860.5358,708.2043,865.1815,724.5744,774.6347,636.8569,837.6475,750.4177,717.1182,590.4751,0.142969688,,933,21461,22394,44,96,1,361,0,431,15,96,2,2.7222833,0,2.8259019,374,2
7/18/20,202029,WV,54,-476,934,966,635,-7024,497,1209.04,,658.576,517.668,628.0198,497.1575,722.99,590.783,815.9054,664.5308,853.8395,702.6493,622.1506,505.1703,710.7312,567.7292,828.3397,676.5441,832.6761,665.8283,827.5241,666.8162,755.8702,602.7787,827.7325,714.2373,709.2608,573.9837,0.414978149,,820,20868,21688,79,185,5,532,0,421.6666667,10.66666667,100,4,3.8123803,0,4.7563109,373,2.2
7/25/20,202030,WV,54,-679,710,727,593,-7061,533,1213.59,84,651.8291,522.3855,619.7658,496.2199,725.3621,594.9786,812.4366,668.1208,846.0692,705.6761,617.7618,503.5671,703.428,567.2872,826.7611,683.8723,836.0766,679.4418,828.2324,675.2797,748.8193,605.4106,820.0786,707.9937,705.7056,576.0897,0.221579882,,927,30476,31403,106,241,3,820,0,492.3333333,86.33333333,103,3,3.8032318,0,4.8002439,373,2.3
8/1/20,202031,WV,54,-516,664,615,438,-7278,525,1206.88,96,672.6324,544.1506,646.1428,520.6981,748.0185,615.4467,835.0366,687.684,885.632,738.0684,629.7687,517.026,730.6291,592.4595,856.2253,707.2894,900.5246,729.5917,876.9077,717.6257,774.3958,632.9673,846.8149,736.2278,730.8654,598.6913,0.265027177,,914,29396,30310,104,267,13,743,0,458.6666667,56.66666667,116,13,3.9215452,0,6.1680725,372,2.3
8/8/20,202032,WV,54,-370,1021,770,402,-7115,465,1226.13,97,682.0896,546.6402,653.1798,519.8106,746.2644,611.9502,828.8822,681.3443,904.6254,756.5172,637.1693,516.4008,720.8892,581.5276,863.3769,714.6149,923.4226,747.5153,895.1499,731.193,786.2908,637.3682,837.6682,724.1877,734.0815,597.7669,0.208398681,,828,29868,30696,100,323,15,751,0,473.3333333,68.33333333,131,15,3.5585264,0,5.3663337,371,2.2
8/15/20,202033,WV,54,-713,602,495,364,-7249,487,1262.52,74,724.0563,583.5838,691.5105,549.5498,796.0995,651.3872,896.4728,733.9511,1008.5952,847.4716,670.5784,541.6556,771.4992,621.2153,927.1338,765.4037,1025.2603,837.268,992.3357,818.9083,833.6708,674.6134,905.21,783.025,786.0498,638.9593,,,894,31430,32324,117,339,29,689,0,435.6666667,31.66666667,160,29,3.2388405,0,3.2814213,370,2
