date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits
2/29/20,202009,ME,23,822,243,420,399,164,38,828.35,,408.987,401.0395,405.1545,395.293,402.7431,390.9227,440.6654,431.6986,559.0048,543.7374,396.6516,388.0469,401.9885,391.8702,448.2714,437.9259,489.3495,487.4722,,,,,603.8115,595.2473,428.251,420.1944,5.344784377,,0,0,0,0,0,0,0,0,292,0,0,0,0,0,0,202,1.5
3/7/20,202010,ME,23,1450,684,700,475,342,-38,839.38,,408.7549,385.9843,405.651,387.4941,401.4874,377.2091,436.1398,414.1218,565.6956,518.2201,406.7658,387.8642,394.237,375.3849,452.2667,424.7083,482.642,460.2581,,,,,604.0879,563.7259,426.2073,404.6649,4.828171878,,0,0,0,0,0,0,0,0,313,9,0,0,0,0,0,199,1.8
3/14/20,202011,ME,23,916,1650,817,275,233,78,770.18,,310.3682,282.1121,307.5662,283.967,305.429,277.8383,344.2562,313.1276,411.4801,358.7707,304.5507,279.7302,304.0255,281.0296,345.1535,310.7507,368.9632,335.8565,,,,,456.4308,406.4114,327.0673,298.7947,5.453261796,,3,90,93,0,0,0,0,0,301,0,0,0,0,0,0,200,3.1
3/21/20,202012,ME,23,-2603,1133,455,-644,-2365,728,522.81,,213.6446,193.6066,227.9707,210.2598,216.4325,198.241,228.8021,209.4914,241.9261,211.3803,222.2232,204.2796,223.2018,207.926,236.2936,212.6376,214.6769,197.4298,,,,,278.2176,248.1129,223.3708,205.0486,4.492163218,,70,2173,2243,0,0,0,0,0,277,0,0,0,0,0,0,199,5.9
3/28/20,202013,ME,23,-4669,-1289,719,-1389,-4055,949,436.06,,142.7022,128.2268,160.8971,146.9977,146.6242,133.6463,149.9505,136.083,136.8506,119.4112,161.3054,146.7843,153.4874,141.0946,156.7337,140.2104,124.036,114.4672,,,,,168.8643,149.0411,148.1993,135.1071,2.169680267,,138,1130,1268,0,0,1,36,0,278.3333333,0,1,1,0,0,0,202,7.2
4/4/20,202014,ME,23,-5423,-2057,-966,-1795,-4609,1077,378.9,,120.8758,104.9026,138.644,123.3269,123.9139,110.3824,125.6314,110.4813,113.2119,95.3734,137.0852,122.0474,131.5323,117.6778,131.4868,114.3538,102.8655,91.7539,,,,,139.2993,119.4578,125.165,110.9172,1.537669945,,245,2694,2939,0,0,9,104,83,297.3333333,0,10,9,0,0,0,201,9
4/11/20,202015,ME,23,-3912,-1242,-200,-1806,-4980,991,411.65,,120.9288,100.2309,133.0743,114.5288,123.4055,105.4396,128.0297,109.1157,117.6804,97.6026,133.3134,114.7071,130.4996,113.1214,132.608,111.8396,103.8188,89.2115,,,,,131.6281,109.5971,125.6764,107.7882,0.943125694,,160,0,160,0,0,9,116,31,300,2,19,9,6.3190822,7.136204682,6.1950366,196,9.2
4/18/20,202016,ME,23,-3419,-1404,67,-1728,-4695,985,459.91,,105.7644,77.7583,119.7556,92.4861,110.6741,84.7449,110.7222,83.5163,102.3081,75.3749,120.1876,92.6463,116.6469,89.9701,116.3203,87.6649,89.9009,68.5856,,,,,111.9577,82.6993,111.2348,85.0366,0.251987032,,231,7988,8219,45,111,13,126,22,306.3333333,9.333333333,32,13,2.7034964,43.57042973,2.8830634,195,8.9
4/25/20,202017,ME,23,-2656,-846,1168,-1640,-4416,933,560.52,,148.3236,116.8487,162.4106,134.5405,150.893,124.4334,156.9289,127.659,147.4117,116.5536,159.7464,132.4591,159.6767,132.793,163.0305,132.0899,129.6111,106.3087,,,,,160.4875,129.0559,154.3091,126.9366,0.304235605,,143,2708,2851,61,120,18,137,20,279,0,47,15,6.2413148,47.61638024,6.1565811,195,8
5/2/20,202018,ME,23,-2533,-652,655,-1524,-4131,858,557.17,,149.1559,116.2079,166.1404,135.433,152.4794,124.5701,153.8608,123.6628,145.886,112.9355,168.0903,137.6822,160.502,131.9557,160.8859,128.794,127.9916,103.0147,,,,,165.4506,131.8814,154.2826,125.1988,0.243654576,,162,2762,2924,55,123,6,170,25,274,0,56,9,3.3067463,41.71067024,3.615511,195,6.6
5/9/20,202019,ME,23,-2006,-205,1151,-1320,-3820,801,640.82,,193.2343,153.1146,204.7937,169.5265,194.4723,161.4572,205.8819,168.5392,196.7776,157.7037,203.1203,169.709,204.3696,170.6285,213.5975,173.7946,171.2744,141.9061,,,,,217.7558,179.3578,199.9419,165.2789,0.314716219,,256,2546,2802,78,133,8,168,17,290.6666667,10.66666667,64,8,2.4870024,39.90868987,3.0338307,194,5.3
5/16/20,202020,ME,23,-1875,0,2086,-1178,-3479,740,543.67,,209.3464,169.0779,225.2989,189.165,211.3302,177.065,218.4457,181.8096,218.5052,180.2354,219.999,187.2509,222.7159,188.3557,229.8607,189.4755,186.7121,158.0669,,,,,234.5711,199.7298,216.8067,181.9088,0.019463939,,240,0,240,59,124,6,155,16,252.6666667,0,70,6,2.9242037,25.14812603,3.7887057,193,4.4
5/23/20,202021,ME,23,-940,628,3680,-886,-3263,607,879,,251.3853,203.4793,277.9869,232.5477,251.6145,209.9192,265.3707,219.4094,255.3358,218.8366,265.0666,224.5733,268.354,225.699,277.2941,228.3134,225.4738,194.7474,,,,,284.2504,250.1537,261.3471,219.3252,0.228542486,,365,13358,13723,79,143,7,220,29,264.3333333,0,77,7,2.4509484,0,2.2190194,193,3.3
5/30/20,202022,ME,23,-973,510,3666,-927,-3523,641,905.07,,235.8767,194.9693,257.5263,218.7372,235.7586,199.4452,250.0532,210.0646,242.165,213.9341,249.1405,214.6755,252.5113,215.1511,258.5056,216.3196,213.3893,188.9107,,,,,272.268,248.4534,244.9229,208.9114,0.016343993,,269,11834,12103,90,163,12,273,29,297.6666667,26.66666667,89,12,1.6331447,0,1.5769345,193,2.4
6/6/20,202023,ME,23,-480,742,3630,-606,-2622,596,966.73,,282.8756,233.6994,308.8696,260.1094,283.606,239.2314,297.8358,250.5233,302.3035,266.7938,284.8327,244.5295,300.078,254.6984,313.0384,261.6964,267.1396,236.4362,,,,,317.6843,296.2722,295.1314,251,0.156402101,,242,9115,9357,61,106,9,340,26,253,0,98,9,1.7817294,0,2.0466666,193,1.8
6/13/20,202024,ME,23,-324,895,3176,-454,-2490,518,1051.75,,291.9369,245.793,313.7475,268.087,293.1829,250.4315,309.1538,262.9984,330.5218,303.9367,301.2184,261.7622,305.0307,262.874,326.1266,276.4266,284.3386,257.9613,,,,,358.4951,353.9226,305.2632,263.5699,0.210474771,,233,9194,9427,40,80,2,307,17,253,0,100,2,3.0387078,0,3.3440025,195,1.3
6/20/20,202025,ME,23,521,1321,3903,-67,-2422,395,1186.43,,348.5172,295.6782,370.9218,316.5202,351.6273,300.0161,374.9888,317.9967,384.3664,371.4748,361.5528,314.8966,363.6198,311.54,387.6841,329.6263,342.9452,320.7088,,,,,419.0181,429.0325,365.1417,316.5697,0.267319395,,181,11045,11226,34,75,2,228,20,274,1.333333333,102,2,2.0448561,0,2.8324726,198,1.1
6/27/20,202026,ME,23,663,1054,3751,90,-2519,380,1257.02,,360.6157,313.0314,377.988,325.1633,361.6207,314.4394,388.066,334.9566,411.9949,418.5252,368.4939,324.311,370.9292,321.9457,404.0956,350.7274,364.2192,352.4333,,,,,431.0983,459.7358,378.0032,333.9811,0.246911378,,216,12140,12356,41,74,2,186,12,299.6666667,25.66666667,104,2,1.9392787,0,2.0142889,198,1.1
7/4/20,202027,ME,23,927,1532,3562,122,-3253,431,1324.77,,351.93,310.5012,370.2073,312.8731,354.8531,305.0029,381.0637,331.3991,399.8847,465.8569,358.0095,312.1334,369.1591,318.1757,391.4488,343.1388,360.3536,377.2612,,,,,417.4478,493.9147,370.9132,332.3245,0.23456824,,243,13770,14013,24,62,3,185,13,280,4,107,3,2.0414078,0,2.0112262,198,1.1
7/11/20,202028,ME,23,1246,1248,3741,336,-2856,375,1447.04,0,360.016,333.3585,384.2215,334.539,363.0791,325.8466,384.0267,347.6682,419.6502,515.7119,371.6577,334.8026,372.7832,333.9421,400.1486,365.3165,378.4555,415.428,,,,,456.9497,574.0092,379.0474,353.4073,0.888620202,,123,13822,13945,28,56,5,221,10,289,13,112,5,1.6445947,0,2.3798336,197,1
7/18/20,202029,ME,23,1219,1393,3672,252,-2525,386,1476.38,1,353.3794,321.3683,363.4571,312.9362,354.3461,312.495,383.4305,339.3913,420.2645,501.3942,372.3123,332.4051,358.1191,314.8699,395.0617,353.1134,378.0103,403.9557,,,,,466.4963,575.5481,372.646,340.4166,1.048735294,,126,14913,15039,27,63,5,164,7,294,22,117,5,1.6211035,0,1.1671731,197,1.2
7/25/20,202030,ME,23,1464,1566,4504,430,-2461,334,1565.96,14,345.4445,318.3547,349.6922,301.897,347.7371,306.6889,379.1832,338.0349,421.5232,520.0777,349.3678,311.42,353.858,312.4078,390.0199,350.8561,377.6099,412.5691,,,,,463.9773,584.6837,367.0355,337.7813,0.368946154,,144,18300,18444,27,60,2,145,4,283.3333333,12.33333333,119,2,3.0959585,0,3.665426,197,1.1
8/1/20,202031,ME,23,1655,1589,4009,561,-2466,335,1623.09,34,350.2343,329.2754,359.6743,315.2336,356.9019,317.9673,382.3331,343.8321,432.3532,546.8597,363.726,325.7094,357.9519,319.8718,398.7566,364.594,382.288,423.749,,,,,463.2587,600.1863,373.9801,348.595,0.203308589,,147,16226,16373,19,53,4,96,9,283.3333333,7.333333333,123,4,0.3800747,0,0.6815092,198,1.2
8/8/20,202032,ME,23,1917,1738,4021,690,-2514,305,1637.1,28,366.9841,339.7113,373.2007,320.9558,369.8485,324.0322,402.8436,357.8929,437.5767,564.4342,376.1331,331.3554,374.5224,330.4423,414.2462,374.2995,395.8682,440.437,,,,,479.1696,621.1497,388.8673,358.9556,0.212870057,,89,16566,16655,6,24,3,127,6,277.3333333,0.666666667,125,2,2.3409382,0,3.1716708,198,1.2
8/15/20,202033,ME,23,1822,1808,4239,700,-2439,295,1699.62,11,364.3371,334.1307,375.2797,316.7566,368.7229,317.8453,397.6333,348.7499,433.6281,552.3607,378.2583,329.2975,372.3438,322.6293,412.0018,367.245,391.5687,428.878,,,,,465.5021,595.165,387.1209,351.9777,,,118,20835,20953,9,23,2,112,6,281.3333333,7.333333333,127,2,1.3460334,0,1.2901032,198,1.1
8/22/20,202034,ME,23,517,459,323,221,-1412,334,1673,13,372.4644,337.9418,378.6395,317.5887,369.6681,317.0902,412.3634,358.028,464.7923,563.2809,372.8203,322.9095,376.4486,324.4025,427.4377,376.7124,409.976,433.2224,,,,,493.8186,618.1716,396.2307,354.9779,,,173,20224,20397,7,15,3,102,9,313,38,130,3,2.2080354,0,2.78012,199,1.2
8/29/20,202035,ME,23,206,168,,,-1344,359,1580.75,13,400.7759,347.1363,402.1474,327.6822,394.5921,326.8085,440.5303,368.3679,492.1696,556.3856,407.7976,338.748,403.233,337.639,451.7316,382.2251,434.3901,434.2869,,,,,531.7437,631.2123,422.6222,363.8537,,,172,27435,27607,7,29,2,181,11,286.3333333,12.33333333,132,2,2.655007,0,2.5983642,199,1.2
9/5/20,202036,ME,23,269,295,,,-1294,259,1533.51,8,371.9269,332.5661,390.6005,327.7287,372.6829,317.2836,408.9185,348.8176,448.8719,498.1457,385.6745,332.2892,380.835,326.3891,424.5267,365.5931,397.1625,397.7625,,,,,486.6565,575.4205,395.5189,347.26,,,178,36439,36617,9,30,2,138,7,290.3333333,14.33333333,134,2,3.9428716,0,4.9637045,199,1.2
9/12/20,202037,ME,23,412,425,1331,102,-1869,239,1516.05,8,353.6849,313.2295,364.5647,304.2456,358.7421,301.8241,393.8673,331.032,443.6495,463.0517,366.8351,313.4565,361.695,307.4969,407.5286,346.4743,390.8344,371.2102,,,,,470.6806,526.0226,380.1583,327.7641,0,,167,32861,33028,21,37,1,174,8,320.3333333,42.33333333,135,1,2.0272833,0,3.405221,199,1.2
9/19/20,202038,ME,23,1144,1009,4323,336,-1742,202,1390.69,9,326.7865,282.6892,342.5339,282.0011,335.4082,277.1919,367.0971,303.3568,402.1503,375.8615,344.7745,291.639,341.8888,284.2922,378.2748,311.486,351.6253,316.4819,,,,,439.2139,453.3473,352.6772,295.4766,0,,201,45983,46184,8,36,4,135,8,300.6666667,19.66666667,139,4,3.2725567,0,4.51055,200,1.3
9/26/20,202039,ME,23,874,904,4544,229,-1695,306,1373.27,5,325.2682,265.4885,336.8658,265.7722,340.2341,264.6584,354.8071,277.1393,393.4522,355.6772,345.7732,279.7584,339.44,267.4947,368.1679,288.3717,349.1832,298.5013,,,,,440.3462,439.7472,347.5798,276.5036,0,,225,35007,35232,2,20,1,192,5,311,28,140,1,4.6097299,0,4.1420508,199,1.5
10/3/20,202040,ME,23,718,905,3617,159,-1619,279,1316.59,8,332.9446,273.3578,351.6091,274.8054,342.7583,266.1716,364.6712,285.2814,415.579,370.8104,357.089,283.979,341.9488,268.873,378.7042,296.7609,370.015,313.6911,,,,,456.4146,443.9481,357.7563,283.7829,0,,226,42663,42889,5,22,2,225,11,291,1.333333333,142,2,2.2836714,0,1.8816111,200,1.6
10/10/20,202041,ME,23,772,983,3570,305,-1686,289,1356.71,5,315.9163,273.5174,334.2681,269.0503,324.932,261.8555,348.8311,283.7944,413.0338,388.7401,341.1469,282.0381,323.9685,264.9312,363.8426,294.6495,359.0375,319.8601,,,,,440.6361,452.2125,342.1253,282.0938,,,210,41564,41774,2,17,1,188,8,303.3333333,14.33333333,143,1,4.0640267,0,3.7447154,201,1.9
10/17/20,202042,ME,23,328,688,2973,272,-1937,502,1278.75,9,312.8848,275.9407,327.3094,262.3815,321.9664,259.1179,352.8116,289.0682,433.8664,403.3728,338.7182,280.3077,323.407,263.7711,363.214,294.6342,373.2602,330.7655,,,,,466.3615,468.9645,344.0749,283.4746,,,217,42390,42607,3,31,3,161,5,277.3333333,0,146,3,2.2687558,0,3.1817006,199,1.9
10/24/20,202043,ME,23,-159,435,2843,-64,-1534,416,1170.95,8,310.2881,264.7787,328.4336,256.0026,323.7247,252.7046,349.8348,276.058,418.6736,354.2992,334.1529,268.0108,329.0954,260.5296,362.5708,282.4886,354.2986,293.6237,,,,,449.2053,412.5784,341.6777,270.6902,,,224,40412,40636,1,6,0,205,6,276.6666667,0,146,0,3.8931804,0,4.1704522,199,2.3
10/31/20,202044,ME,23,-503,346,1650,-265,-1632,473,1025.69,36,327.2107,272.6219,353.7121,270.2646,341.6302,260.5043,374.3004,286.1551,418.8653,332.7441,354.4293,278.267,353.0033,272.5187,381.0786,288.6842,364.7051,287.6626,,,,,458.3779,395.8803,361.2747,277.8924,,,531,48655,49186,4,32,1,200,14,276,0,147,1,3.6498152,0,3.9592374,198,2.8
11/7/20,202045,ME,23,-771,22,1617,-517,-1763,545,902.2,42,272.5789,216.3299,297.8846,217.3659,284.7379,204.6054,311.0801,223.1541,355.8705,265.5135,295.0801,221.1324,291.2988,213.7576,323.3071,229.6565,305.1777,225.0353,,,,,366.2205,292.9225,303.1517,220.0993,,,935,51778,52713,14,80,5,389,37,333.3333333,40.33333333,151,4,4.3940792,0,3.1220753,198,3.6
11/14/20,202046,ME,23,-883,121,1782,-558,-2025,607,879.94,51,295.0759,248.8606,325.1632,240.5485,315.6196,233.3687,340.0903,250.8786,380.3483,287.8291,319.3938,241.005,326.5453,245.7186,354.4333,258.9395,322.4725,243.0741,,,,,387.6679,314.8946,332.4504,247.252,,,1188,57150,58338,41,112,11,691,49,321.3333333,29.33333333,163,12,4.8191957,0,2.8266833,198,4.5
11/21/20,202047,ME,23,-1337,-20,831,-653,-1885,663,816.22,102,280.1372,241.7735,305.5074,222.6219,297.6873,217.2857,329.0215,240.1193,379.9449,280.1095,311.2371,230.7229,301.8498,223.8829,340.6686,245.8104,322.7007,239.0617,,,,,362.543,289.3619,318.6314,233.6116,,,1332,59662,60994,67,235,11,1116,64,297,4,174,11,5.4103434,0,6.136681,199,5
11/28/20,202048,ME,23,-2370,-618,188,-900,-3832,1091,739.78,100,311.5923,269.9687,336.2842,234.9733,333.9056,236.5655,378.0328,268.8334,421.1172,310.2796,335.6909,239.5055,346.1064,248.8018,384.2546,269.7308,360.0783,263.3406,,,,,425.7271,333.9322,358.521,255.741,,,1165,44630,45795,86,322,17,1109,53,343.6666667,46.66666667,191,17,4.9595303,0,4.8253617,198,5.4
12/5/20,202049,ME,23,-1381,-117,35,-802,-2045,731,761.69,125,258.705,221.6853,298.4395,202.5577,281.8723,192.556,302.1791,207.0838,337.6286,229.1458,291.241,201.9117,288.8365,201.1475,315.587,212.3297,291.4911,200.3785,,,,,348.3566,255.0419,296.8248,203.4536,,,1839,70769,72608,126,327,36,1171,71,318.3333333,20.33333333,227,36,4.6775894,0,5.2899275,199,5.9
12/12/20,202050,ME,23,-1287,-148,-58,-843,-2093,698,783.47,129,197.3655,174.1856,221.788,150.7681,220.7092,151.3144,236.0782,160.4953,260.7909,174.6251,220.5745,152.9169,221.7383,154.2047,247.3354,166.0648,225.2478,153.4857,,,,,261.9452,191.4063,229.8794,157.0377,,,2493,55958,58451,114,336,30,484,111,,,257,30,3.3937519,0,3.1004906,195,5.9
12/19/20,202051,ME,23,-392,102,-16,-347,-834,283,760.97,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3119,50513,53632,120,341,35,289,100,,,292,35,3.9794085,0,3.7419562,,
1/4/20,202001,MD,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,1049,0,0,0,0,0,0,343,2
1/11/20,202002,MD,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,1035,0,0,0,0,0,0,341,1.5
1/18/20,202003,MD,24,,,,,,,643.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,988,0,0,0,0,0,0,343,1.5
1/25/20,202004,MD,24,,,,,,,740.84,,1223.8379,1147.9415,907.3464,852.7581,1004.2291,947.2614,1254.7487,1182.0048,1386.6298,1319.7676,934.9571,884.1211,1047.5509,990.4357,1221.8767,1155.8231,1510.5825,1436.7238,1758.1879,1661.9738,1166.9339,1095.9069,1960.0918,1845.1273,1157.1021,1101.8514,0,,0,0,0,0,0,0,0,0,1003,0,0,0,0,0,0,345,1.6
2/1/20,202005,MD,24,,,,,,,735.5,,1327.612,1253.4253,1034.1542,990.343,1121.903,1069.7241,1354.5649,1285.1873,1503.886,1435.6014,1058.6823,1015.807,1147.7712,1095.3822,1326.3312,1263.4749,1637.2873,1560.3958,1842.936,1755.0586,1279.429,1215.8604,1960.7156,1861.4101,1288.1295,1231.4794,0,,0,0,0,0,0,0,0,0,1034,0,0,0,0,0,0,347,1.8
2/8/20,202006,MD,24,,,,,,,730.64,,1344.1031,1316.0276,1079.1303,1061.6068,1167.2208,1144.182,1380.7039,1353.983,1501.3699,1474.8314,1104.5424,1084.2925,1180.1041,1157.3171,1343.2922,1318.5437,1630.3557,1603.9953,1854.2384,1821.2989,1315.4081,1291.5085,2006.2752,1968.5211,1289.1774,1266.653,0,,0,0,0,0,0,0,0,0,1004,0,0,0,0,0,0,343,1.7
2/15/20,202007,MD,24,132,66,153,100,14,-11,796.42,,1411.2195,1357.1502,1132.0494,1087.3548,1202.756,1163.2024,1450.4803,1395.9031,1600.8815,1546.0852,1137.581,1088.0985,1232.8787,1183.5904,1407.2041,1356.0424,1750.3007,1700.8088,1968.3466,1908.5384,1371.175,1319.9933,2070.225,1995.6361,1378.1614,1331.3356,0,,0,0,0,0,0,0,0,0,1019,0,0,0,0,0,0,347,1.6
2/22/20,202008,MD,24,781,147,2138,195,-407,118,797.08,,1379.7771,1307.7261,1122.2621,1046.7414,1170.5893,1109.0293,1410.2779,1336.3075,1567.183,1507.7911,1097.3961,1020.6441,1185.6063,1117.2713,1375.4481,1307.9879,1722.5406,1673.4155,1918.4154,1847.6841,1337.881,1256.9768,1998.8648,1881.1273,1355.3394,1304.1719,6.74830787,,0,0,0,0,0,0,0,0,973,0,0,0,0,0,0,347,1.4
2/29/20,202009,MD,24,783,188,1458,247,409,-50,795.33,,1430.8559,1366.9956,1199.1435,1113.7864,1249.3026,1184.465,1468.7284,1397.4383,1606.4274,1555.6365,1183.0817,1099.0513,1256.4366,1189.7288,1422.7492,1360.3834,1759.4019,1717.1026,1982.358,1918.4206,1412.1368,1330.1164,2103.4873,1980.4687,1389.3042,1344.176,4.961234458,,0,0,0,0,0,0,0,0,1082,52,0,0,0,0,0,346,1.4
3/7/20,202010,MD,24,1347,679,2881,343,543,-89,816.27,,1416.1247,1348.0269,1207.5787,1110.5502,1239.1595,1170.8868,1456.9467,1381.1488,1583.9821,1528.8251,1170.5812,1077.5724,1250.9741,1176.5871,1414.0411,1347.892,1731.7046,1686.6077,1938.2574,1872.3678,1402.4995,1313.4594,2066.5326,1937.7581,1378.3746,1329.0145,4.915557729,0.1,3,24,0,0,0,0,0,0,1049,24,0,0,0,0,0,355,1.7
3/14/20,202011,MD,24,1140,1970,5028,50,135,67,754.04,,1030.0495,937.8021,874.4169,773.7345,917.4335,829.0559,1075.8868,976.9158,1148.7891,1064.1844,868.1463,767.9022,922.9867,831.0222,1036.8114,946.3734,1251.403,1171.8175,1428.8174,1329.8643,1020.9499,917.4999,1556.5298,1403.4636,999.0965,923.3168,4.85301185,0.3,23,53,0,0,0,0,0,0,1006,0,0,0,0,0,0,355,2.8
3/21/20,202012,MD,24,-3339,1204,3744,-2538,-4403,1635,518.04,,736.3081,660.517,671.2155,582.1598,710.3823,634.9516,813.2739,732.3036,758.3285,697.9605,704.6744,617.0084,727.4102,650.698,768.2258,699.4054,778.4336,718.5311,946.4231,866.9198,736.6453,656.7193,1171.8497,1045.7595,687.8349,630.7941,4.578355989,1.9,164,0,0,0,0,5,0,0,1063,53,2,2,0,0,0,357,5.2
3/28/20,202013,MD,24,-6824,-2935,495,-4545,-6978,2507,398.04,,496.2349,433.6435,456.0403,383.5753,477.7224,414.8392,555.8663,489.0132,493.2724,443.6864,485.065,411.1086,504.2178,440.68,512.2519,455.7042,498.8117,449.7206,642.7475,572.9591,493.7166,429.0835,856.4446,744.1976,442.1211,396.1351,2.466885782,7.6,802,11422,10311,0,0,14,0,226,1086,77,5,3,0,0,0,360,5.3
4/4/20,202014,MD,24,-7070,-3267,276,-4880,-7778,2694,367.96,,463.6977,393.9507,446.947,367.2973,467.2427,396.7935,527.3827,453.889,449.09,399.1252,481.1132,399.6351,486.0914,415.7245,481.8673,421.7273,446.9014,397.5762,575.7804,505.1269,488.3742,415.1608,781.0917,663.6972,406.7865,359.5133,1.328926211,11.6,2133,10969,16093,0,0,84,159,595,1162.333333,163.3333333,54,49,0,0,0,361,5.7
4/11/20,202015,MD,24,-6141,-2967,1444,-5023,-8223,2705,389.42,,446.0714,367.3357,431.6534,346.4676,451.0461,373.8982,505.8267,428.6653,431.1693,375.9626,474.1956,387.2888,477.3692,400.3763,463.7483,399.2187,420.5818,365.9613,533.5102,458.0426,463.1646,383.8681,721.9014,598.582,399.9456,347.8765,0.932768978,15.1,4569,17059,26085,0,0,197,272,888,1282.333333,286.3333333,206,152,3.3231364,8.131355829,3.7201303,362,5.9
4/18/20,202016,MD,24,-6116,-3251,-271,-5048,-8029,2741,415.7,,373.785,273.8516,356.2111,257.3244,377.6249,280.1104,434.9536,329.4221,362.9597,283.8324,393.9059,288.3536,398.3508,297.147,392.8433,301.3698,359.0257,282.381,468.3635,365.1811,391.785,292.0579,642.2316,481.2387,331.0667,256.9578,0.268421494,18.7,4614,13518,20761,0,0,284,340,1048,1257.333333,276.3333333,421,215,3.3773952,53.93388065,3.2688649,361,5.8
4/25/20,202017,MD,24,-5509,-2635,1231,-4626,-7674,2641,460,,483.0506,375.1589,452.6753,347.4169,481.6262,381.6345,545.02,439.4312,470.9992,388.1008,503.243,392.4088,504.8789,402.8782,503.7936,411.1828,462.2226,380.6922,579.182,473.4952,491.5379,387.6858,775.4084,611.1773,437.4422,360.2992,0.274524197,20,5458,18295,25439,0,2653,366,394,1003,1407.333333,443.3333333,875,454,2.5246375,54.19745744,3.3596205,362,5.6
5/2/20,202018,MD,24,-5086,-2173,814,-4350,-7544,2453,490.82,,509.439,389.474,482.211,366.6904,510.2038,398.6765,575.6882,457.103,493.8043,398.2767,532.9724,410.9629,538.7164,423.1207,531.4077,425.6626,481.7949,388.8466,593.9978,476.2983,522.6249,406.7605,780.1966,606.433,465.1595,375.4354,0.517526531,19.8,6707,29692,30042,0,3926,375,425,1150,1380,434,1251,376,3.3115254,48.84074676,3.8393841,364,5.3
5/9/20,202019,MD,24,-4390,-1258,2024,-3930,-7068,2431,540.33,,623.9667,489.1294,581.7266,449.3932,626.5237,500.0869,697.69,567.8801,613.1398,508.5625,651.1416,512.2901,658.2056,528.1927,657.1603,540.5085,592.8047,491.9944,716.5532,590.7522,630.0939,503.7458,930.8463,741.9783,582.5333,481.9935,0.613530384,17.7,7061,23445,35387,0,4015,369,569,1022,1308,372,1614,363,3.8326772,48.3922076,4.146884,361,4.7
5/16/20,202020,MD,24,-3917,-1036,6042,-3334,-6689,2205,467.19,,657.8974,521.2122,605.0121,474.8499,656.3945,529.4145,733.2095,602.277,651.6095,543.9494,675.3815,535.5507,683.5499,552.2617,689.5999,570.7383,639.401,536.467,773.9515,645.7002,661.2292,532.5799,996.5648,802.8272,613.3469,511.5043,0.31073377,16,6434,27713,45342,0,4123,348,647,823,1300,371,1957,343,1.6768088,32.23102175,1.7986908,369,3.8
5/23/20,202021,MD,24,-3470,-615,4502,-3079,-6271,2180,678.69,,775.1844,612.9504,703.9857,547.911,753.5143,608.3721,866.072,708.8517,777.3235,643.6467,774.9876,611.2178,795.7149,639.3374,817.751,673.6311,765.6487,637.9422,929.3288,768.6813,760.5417,606.6168,1210.0142,969.5836,727.5795,604.4233,0.453579009,14.2,7527,34625,51102,0,3749,266,477,1070,1235,311,2243,286,2.43553,0,3.7292915,370,3.3
5/30/20,202022,MD,24,-2813,-233,7329,-2665,-6497,2047,728.61,,776.1302,611.6622,715.0216,555.2763,757.8826,611.3822,863.9981,705.1644,776.6344,641.4306,781.0748,614.6251,789.0357,633.0256,817.5332,672.0687,769.0061,638.4664,931.4799,767.4163,763.6617,605.3942,1210.2995,966.207,727.2572,603.6786,0.356063506,12,6520,55099,73162,0,3570,256,366,794,1166.333333,245.3333333,2509,266,3.7162366,0,4.9415117,369,2.7
6/6/20,202023,MD,24,-1804,526,6708,-2136,-5165,1765,794,,897.2227,700.2255,805.7436,621.5807,866.8133,691.3378,988.8244,798.0837,913.867,747.5549,875.614,682.884,905.7658,719.7104,941.792,767.6165,911.8131,748.5003,1080.4821,882.4017,891.3277,701.324,1358.6412,1074.4925,848.3789,696.5034,0.478886354,9,5467,57963,78579,0,3239,178,526,832,1089.666667,160.6666667,2740,231,4.2283961,0,6.3419299,369,2.1
