date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,kinsa_cases,hospitalization,n_visits,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence
2020-03-07,202010,SD,46,1374.0,845.0,697.0,235.0,401.0,-61.0,5.299554173811786,0.0036455236724348334,0.003215547963904405,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776.0,108.0,0.0,0.0
2020-03-14,202011,SD,46,265.0,1756.0,583.0,67.0,-247.0,29.0,4.197426126392508,0.0035829395750539782,0.003234732049967166,,9.0,177.0,186.0,0.0,0.0,0.0,0.0,0.0,677.0,7.0,1.0,1.0
2020-03-21,202012,SD,46,-2459.0,1011.0,136.0,-284.0,-3536.0,451.0,4.3292217155360895,0.0033795412585661978,0.0026296954895262273,,5.0,509.0,514.0,0.0,0.0,1.0,0.0,0.0,655.0,0.0,1.0,0.0
2020-03-28,202013,SD,46,-5036.0,-529.0,434.0,-594.0,-5198.0,591.0,2.6677405515764208,0.0027849923334480704,0.0021781316175873804,,54.0,1901.0,1955.0,0.0,0.0,0.0,63.0,0.0,589.0,0.0,1.0,0.0
2020-04-04,202014,SD,46,-5591.0,-1117.0,835.0,-881.0,-6374.0,646.0,1.1187578561499794,0.0022373814813655846,0.001631385164798678,,144.0,2420.0,2564.0,0.0,0.0,1.0,360.0,19.0,672.0,7.0,2.0,1.0
2020-04-11,202015,SD,46,-2351.0,-105.0,1122.0,-1034.0,-7086.0,639.0,0.4089543677252527,0.0018149388240448101,0.0014609419386256814,,414.0,2366.0,2780.0,0.0,0.0,4.0,946.0,14.0,611.0,0.0,6.0,4.0
2020-04-18,202016,SD,46,-2360.0,-263.0,169.0,-884.0,-6815.0,675.0,0.14673863505370294,0.0012986200206527526,0.0013067314006596374,,916.0,2740.0,3656.0,0.0,0.0,1.0,2376.0,35.0,640.0,4.0,7.0,1.0
2020-04-25,202017,SD,46,-1663.0,-61.0,1612.0,-654.0,-6262.0,601.0,0.048754493574937816,0.0011578058015458276,0.00119826752945864,,605.0,3331.0,3936.0,0.0,0.0,3.0,6593.0,60.0,725.0,95.0,10.0,3.0
2020-05-02,202018,SD,46,-1041.0,134.0,2390.0,-351.0,-6032.0,478.0,0.021145231092614868,0.0010169915824389023,0.0009296903245799793,,441.0,2054.0,2495.0,0.0,0.0,11.0,10475.0,59.0,651.0,78.0,21.0,11.0
2020-05-09,202019,SD,46,-835.0,210.0,1814.0,-346.0,-5562.0,535.0,0.0,0.0003598585599399192,0.00011879376369633069,,805.0,4056.0,4861.0,0.0,0.0,13.0,13723.0,66.0,,,34.0,13.0
2020-05-16,202020,SD,46,,,,,,,,,,,566.0,4658.0,5224.0,0.0,0.0,10.0,16694.0,51.0,,,44.0,10.0
2020-03-07,202010,TN,47,8971.0,6233.0,3964.0,2046.0,1010.0,-255.0,5.1011830053927,0.02655130331382795,0.024284839407064173,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6439.0,359.0,0.0,0.0
2020-03-14,202011,TN,47,5844.0,10297.0,4396.0,1813.0,519.0,31.0,5.224899981181234,0.024830240635854425,0.023630366932538425,0.6,31.0,130.0,161.0,0.0,0.0,0.0,0.0,0.0,6335.0,279.0,0.0,0.0
2020-03-21,202012,TN,47,-5715.0,11981.0,937.0,-771.0,-8650.0,2109.0,4.898225133132173,0.024642488343711855,0.02069962886171964,2.5,339.0,3142.0,3481.0,0.0,0.0,0.0,0.0,0.0,6072.0,9.0,1.0,1.0
2020-03-28,202013,TN,47,-15620.0,307.0,1256.0,-4336.0,-18144.0,3491.0,2.508592106671238,0.022827549519667048,0.01713655380029367,8.4,1002.0,13693.0,14695.0,0.0,0.0,6.0,0.0,118.0,6044.0,15.0,7.0,6.0
2020-04-04,202014,TN,47,-16046.0,1637.0,509.0,-5703.0,-21229.0,3682.0,1.3714268227059496,0.023093531933535687,0.014469227988105869,9.2,1948.0,21105.0,23053.0,0.0,0.0,37.0,1142.0,193.0,6135.0,139.0,50.0,43.0
2020-04-11,202015,TN,47,-11194.0,-763.0,506.0,-6995.0,-24563.0,3665.0,0.913779439366602,0.021028256719967445,0.011657283680983406,5.1,1793.0,23644.0,25437.0,0.0,0.0,58.0,5161.0,245.0,5921.0,21.0,106.0,56.0
2020-04-18,202016,TN,47,-8651.0,-2633.0,-1496.0,-6292.0,-22468.0,3525.0,0.3894047251292852,0.01899427355508965,0.010736447549970857,4.6,1648.0,22110.0,23758.0,0.0,0.0,44.0,16377.0,163.0,6056.0,153.0,142.0,36.0
2020-04-25,202017,TN,47,-6963.0,-1450.0,-792.0,-5642.0,-20850.0,3532.0,0.37694716148013424,0.013612041180336074,0.01001409292476149,4.6,2427.0,48393.0,50820.0,0.0,0.0,33.0,27789.0,102.0,5519.0,0.0,177.0,35.0
2020-05-02,202018,TN,47,-3171.0,631.0,850.0,-3498.0,-19019.0,2846.0,0.2433040598197368,0.008433207122070279,0.007288477004921456,4.8,3472.0,51398.0,54870.0,0.0,0.0,31.0,35910.0,304.0,4387.0,0.0,209.0,32.0
2020-05-09,202019,TN,47,-975.0,2170.0,1824.0,-2430.0,-16879.0,2755.0,0.0,0.0012516819476171106,0.0008714002169277424,4.5,2107.0,54365.0,56472.0,0.0,0.0,33.0,45978.0,194.0,,,242.0,33.0
2020-05-16,202020,TN,47,,,,,,,,,,,2520.0,64933.0,67453.0,0.0,0.0,53.0,60216.0,155.0,,,295.0,53.0
2020-03-07,202010,TX,48,17322.0,10038.0,5534.0,6589.0,2701.0,-792.0,4.8778789862593985,0.07629001470726288,0.0826811973821101,,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,16682.0,0.0,0.0,0.0
2020-03-14,202011,TX,48,16813.0,21052.0,8908.0,8073.0,-9595.0,571.0,4.567591362677899,0.07317645586256531,0.07402696101941282,,43.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,16586.0,6.0,0.0,0.0
2020-03-21,202012,TX,48,-12802.0,17496.0,-2700.0,-1314.0,-23592.0,5128.0,4.2315821940483636,0.0674187189035266,0.06562875842070699,,253.0,6218.0,6471.0,0.0,0.0,5.0,0.0,0.0,16972.0,480.0,5.0,5.0
2020-03-28,202013,TX,48,-37419.0,-8102.0,-3950.0,-12105.0,-35539.0,7796.0,2.7419932651157146,0.06101949494633412,0.05053899903341722,,1748.0,16990.0,18738.0,0.0,0.0,22.0,0.0,0.0,16987.0,727.0,30.0,25.0
2020-04-04,202014,TX,48,-43855.0,-16405.0,-10371.0,-17748.0,-42736.0,8918.0,1.6451396491424592,0.058078042369433924,0.04264327191966295,,4058.0,34433.0,38491.0,0.0,0.0,78.0,228.0,196.0,16547.0,491.0,116.0,86.0
2020-04-11,202015,TX,48,-28988.0,-10884.0,-9406.0,-20953.0,-47224.0,9000.0,0.9443240936248464,0.056607316080983815,0.03601738373337072,,6451.0,50331.0,56782.0,0.0,0.0,149.0,4236.0,1416.0,16907.0,1019.0,266.0,150.0
2020-04-18,202016,TX,48,-21871.0,-10745.0,-9075.0,-19670.0,-43148.0,8555.0,0.7659652514439161,0.05109991551146853,0.032458735768728465,,5699.0,50007.0,55706.0,0.0,0.0,199.0,22686.0,613.0,17098.0,1342.0,476.0,210.0
2020-04-25,202017,TX,48,-18296.0,-7249.0,-2236.0,-16754.0,-40429.0,8075.0,0.4525419742968918,0.042760584535469534,0.028554774254956505,,5513.0,81064.0,86577.0,0.0,0.0,170.0,52034.0,1290.5,17402.0,2130.0,638.0,162.0
2020-05-02,202018,TX,48,-13248.0,-2709.0,1598.0,-13155.0,-38183.0,6836.0,0.13844064253235938,0.028288012016146693,0.02346287510422124,,6749.0,111083.0,117832.0,0.0,0.0,224.0,88592.0,1079.75,13311.0,0.0,863.0,225.0
2020-05-09,202019,TX,48,-9080.0,662.0,3180.0,-11180.0,-34390.0,6560.0,0.0,0.007291047344869667,0.004161470976691336,,7338.0,101308.0,108646.0,0.0,0.0,202.0,123825.0,1195.125,,,1066.0,203.0
2020-05-16,202020,TX,48,,,,,,,,,,,9139.0,180038.0,189177.0,0.0,0.0,256.0,165470.0,1193.4375,,,1318.0,252.0
2020-03-07,202010,UT,49,2275.0,2827.0,1818.0,753.0,250.0,-54.0,4.466629155964736,0.0010013455580936883,0.004357738934102665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616.0,32.0,0.0,0.0
2020-03-14,202011,UT,49,2061.0,4747.0,1981.0,620.0,-29.0,33.0,4.536825216242316,0.0007666551929154801,0.004430048181569997,0.2,5.0,131.0,136.0,0.0,0.0,0.0,0.0,0.0,1627.0,51.0,0.0,0.0
2020-03-21,202012,UT,49,-1962.0,3046.0,2129.0,-463.0,-3872.0,695.0,4.4513663465904205,0.0007823012172606937,0.0037918083952512014,1.0,130.0,2293.0,2423.0,0.0,0.0,0.0,0.0,0.0,1661.0,113.0,0.0,0.0
2020-03-28,202013,UT,49,-4917.0,-141.0,1068.0,-1604.0,-5308.0,946.0,2.598677956081062,0.0007197171198798384,0.003231780652111357,2.1,466.0,8286.0,8752.0,0.0,0.0,2.0,0.0,0.0,1589.0,53.0,1.0,1.0
2020-04-04,202014,UT,49,-5435.0,-755.0,1535.0,-1880.0,-6196.0,1027.0,1.0350812218421517,0.0007666551929154801,0.002572881080801895,2.4,826.0,15905.0,16731.0,0.0,0.0,6.0,0.0,117.0,1622.0,90.0,8.0,7.0
2020-04-11,202015,UT,49,-3186.0,-794.0,1800.0,-2128.0,-6623.0,1034.0,0.6823700161349915,0.0006414869981537691,0.002223878284352427,3.0,778.0,13725.0,14503.0,0.0,0.0,10.0,0.0,73.0,1519.0,0.0,18.0,10.0
2020-04-18,202016,UT,49,-2893.0,-1276.0,948.0,-2216.0,-6140.0,1020.0,0.4017821723324765,0.0004224426573207747,0.001914719358956385,3.7,725.0,16673.0,17398.0,0.0,0.0,7.0,2019.0,61.0,1578.0,58.0,25.0,7.0
2020-04-25,202017,UT,49,-2209.0,-859.0,2907.0,-1398.0,-5877.0,932.0,0.5089713875912703,0.0006414869981537691,0.0016645883906765346,4.9,1017.0,29245.0,30262.0,0.0,0.0,16.0,7014.0,78.0,1678.0,166.0,41.0,16.0
2020-05-02,202018,UT,49,-1680.0,-435.0,3577.0,-968.0,-5623.0,732.0,0.0602632188687398,0.0005476108520824859,0.001293450110308495,4.1,1033.0,26565.0,27598.0,0.0,0.0,8.0,12889.0,89.0,1519.0,74.0,49.0,8.0
2020-05-09,202019,UT,49,-1146.0,59.0,3812.0,-693.0,-5045.0,699.0,0.0,3.129204869042776e-05,0.00012174516155214014,2.9,1122.0,24368.0,25490.0,0.0,0.0,17.0,17786.0,80.0,,,66.0,17.0
2020-05-16,202020,UT,49,,,,,,,,,,,965.0,22515.0,23480.0,0.0,0.0,12.0,24068.0,80.0,,,78.0,12.0
2020-03-07,202010,VT,50,979.0,617.0,178.0,256.0,-51.0,16.0,4.756163002836247,0.0005476108520824859,0.0013126341963712565,,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,469.0,9.0,0.0,0.0
2020-03-14,202011,VT,50,411.0,1117.0,257.0,-87.0,41.0,66.0,5.872341199814258,0.0007197171198798384,0.0011990053789225925,,4.0,211.0,215.0,0.0,0.0,0.0,0.0,0.0,572.0,112.0,0.0,0.0
2020-03-21,202012,VT,50,-2539.0,460.0,50.0,-1039.0,-2253.0,464.0,4.680451753657611,0.0006571330224989829,0.0008979627976300275,,25.0,552.0,577.0,0.0,0.0,2.0,0.0,0.0,573.0,113.0,2.0,2.0
2020-03-28,202013,VT,50,-4545.0,-1905.0,18.0,-1499.0,-4294.0,618.0,2.4978409725963204,0.0004850267547016303,0.0006662780659489853,,182.0,1384.0,1566.0,0.0,0.0,10.0,0.0,18.0,496.0,44.0,12.0,10.0
2020-04-04,202014,VT,50,-4966.0,-2615.0,-427.0,-1612.0,-4972.0,641.0,1.7359166136341668,0.0005945489251181274,0.0007385873134163168,,250.0,3220.0,3470.0,0.0,0.0,8.0,75.0,27.0,586.0,134.0,20.0,8.0
2020-04-11,202015,VT,50,-2478.0,-1372.0,-136.0,-1833.0,-5045.0,576.0,1.1009920633617574,0.0005319648277372716,0.0006721808616606041,,250.0,3164.0,3414.0,0.0,0.0,5.0,105.0,5.0,440.0,2.0,25.0,5.0
2020-04-18,202016,VT,50,-2101.0,-1595.0,-99.0,-2203.0,-4978.0,647.0,0.3383993900214915,0.0004380886816659886,0.0005511735495724163,,92.0,3216.0,3308.0,0.0,0.0,13.0,105.0,0.0,534.0,94.0,38.0,13.0
2020-04-25,202017,VT,50,-1756.0,-1193.0,420.0,-2007.0,-4692.0,661.0,0.37208909240640736,0.0003285665112494915,0.0004921455924562271,,40.0,2076.0,2116.0,0.0,0.0,8.0,30.0,0.0,548.0,124.0,46.0,8.0
2020-05-02,202018,VT,50,-1662.0,-993.0,328.0,-1949.0,-4481.0,610.0,0.3327166413498971,7.823012172606941e-05,0.0005253488183340835,,43.0,1866.0,1909.0,0.0,0.0,5.0,0.0,0.0,535.0,122.0,51.0,5.0
2020-05-09,202019,VT,50,-1460.0,-695.0,597.0,-1929.0,-4212.0,584.0,0.0,-1.564602434521388e-05,5.902795711618915e-06,,35.0,2901.0,2936.0,0.0,6.0,2.0,2905.0,0.0,,,53.0,2.0
2020-05-16,202020,VT,50,,,,,,,,,,,13.0,2736.0,2749.0,0.0,0.0,0.0,5530.0,0.0,,,53.0,0.0
2020-03-07,202010,VA,51,9875.0,5991.0,2791.0,2014.0,1471.0,-234.0,5.2148879650187485,0.01455080264104891,0.024939311881589918,,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,5938.0,174.0,0.0,0.0
2020-03-14,202011,VA,51,7784.0,11629.0,5350.0,1725.0,-238.0,54.0,4.981913310476295,0.014222236129799415,0.02365102671752909,,30.0,86.0,116.0,0.0,0.0,0.0,0.0,0.0,5734.0,13.0,1.0,1.0
2020-03-21,202012,VA,51,-12522.0,8095.0,2532.0,-3107.0,-16994.0,3472.0,4.727850548128633,0.014425634446287196,0.01784931638247165,,122.0,2521.0,2643.0,0.0,0.0,2.0,0.0,25.0,5851.0,191.0,3.0,2.0
2020-03-28,202013,VA,51,-26700.0,-6076.0,531.0,-8287.0,-27118.0,4948.0,2.3682052334848773,0.013392996839503079,0.012484412930074006,,587.0,5789.0,6376.0,0.0,0.0,15.0,0.0,74.0,6104.0,488.0,13.0,10.0
2020-04-04,202014,VA,51,-27935.0,-7090.0,-81.0,-9871.0,-30428.0,5076.0,1.2655112850619,0.01354945708295522,0.010766699377992902,,1668.0,10718.0,12386.0,0.0,0.0,35.0,0.0,291.0,5788.0,212.0,52.0,39.0
2020-04-11,202015,VA,51,-17949.0,-5630.0,973.0,-10337.0,-33652.0,5134.0,0.7386561311974026,0.013846731545514279,0.009382493783618266,,2670.0,13777.0,16447.0,855.0,1352.0,78.0,0.0,382.0,6329.0,833.0,130.0,78.0
2020-04-18,202016,VA,51,-16353.0,-6612.0,-594.0,-10797.0,-32712.0,5127.0,0.1124133197121944,0.013518165034264793,0.008660139158408901,,2976.0,10956.0,13932.0,1798.0,2909.0,128.0,4762.0,1296.0,6015.0,595.0,258.0,128.0
2020-04-25,202017,VA,51,-14681.0,-5238.0,33.0,-9681.0,-31327.0,5035.0,0.28707633711446234,0.0126263416465876,0.00935519335345203,,4313.0,16398.0,20711.0,1655.0,2742.0,178.0,10462.0,646.0,6165.0,789.0,437.0,179.0
2020-05-02,202018,VA,51,-12406.0,-2946.0,351.0,-7982.0,-30342.0,4589.0,0.4930898461240994,0.009481490753199607,0.008473463244028956,,5365.0,24089.0,29454.0,1476.0,2652.0,180.0,14226.0,1796.0,5462.0,474.0,617.0,180.0
2020-05-09,202019,VA,51,-10739.0,-438.0,1285.0,-7267.0,-28635.0,4610.0,0.0,0.0019713990674969485,0.0015450567775162512,,5465.0,29588.0,35053.0,1363.0,2571.0,211.0,19224.0,979.0,,,827.0,210.0
2020-05-16,202020,VA,51,,,,,,,,,,,6487.0,41932.0,48419.0,1369.0,2549.0,175.0,24820.0,697.0,,,1003.0,176.0
2020-03-07,202010,WA,53,2362.0,2223.0,4040.0,1083.0,203.0,-58.0,4.87311871450548,0.008620959414212847,0.01354027551298984,,164.0,1723.0,1887.0,0.0,0.0,22.0,0.0,0.0,4805.0,0.0,16.0,16.0
2020-03-14,202011,WA,53,892.0,2899.0,4792.0,-49.0,-635.0,295.0,4.914657139625943,0.008464499170760708,0.012659283253030715,,624.0,15037.0,15661.0,0.0,0.0,24.0,0.0,0.0,4630.0,0.0,39.0,23.0
2020-03-21,202012,WA,53,-5020.0,2544.0,10360.0,-2176.0,-5890.0,1548.0,4.194258702314452,0.008620959414212847,0.011801164326454115,,1236.0,25153.0,26389.0,0.0,0.0,60.0,0.0,0.0,4790.0,58.0,94.0,55.0
2020-03-28,202013,WA,53,-9858.0,-2841.0,-406.0,-5916.0,-10005.0,2580.0,2.644874065549325,0.007838658196952153,0.00991448324712792,,2695.0,26266.0,28961.0,0.0,0.0,109.0,0.0,0.0,4966.0,242.0,188.0,94.0
2020-04-04,202014,WA,53,-10010.0,-3220.0,-1074.0,-6936.0,-11428.0,2699.0,1.3131173369659221,0.008276746878618142,0.008979627976300275,,3055.0,25327.0,28382.0,0.0,174.0,145.0,0.0,574.0,4899.0,257.0,315.0,127.0
2020-04-11,202015,WA,53,-7067.0,-1793.0,3785.0,-6112.0,-11502.0,2566.0,0.7538239418643325,0.0076665519291548015,0.007800544532904398,,2370.0,24707.0,27077.0,0.0,1318.0,129.0,0.0,362.0,4918.0,330.0,495.0,180.0
2020-04-18,202016,WA,53,-6188.0,-1901.0,3726.0,-5529.0,-10666.0,2536.0,0.6569264003167166,0.0066495603467159,0.006720332917678136,,1725.0,22573.0,24298.0,0.0,1195.0,104.0,0.0,337.0,4713.0,185.0,613.0,118.0
2020-04-25,202017,WA,53,-5583.0,-1492.0,2149.0,-5401.0,-10270.0,2496.0,0.6026057928167611,0.005491754545170072,0.005998716141932725,,1634.0,21110.0,22744.0,0.0,1126.0,67.0,0.0,286.5,4194.0,0.0,737.0,124.0
2020-05-02,202018,WA,53,-4694.0,-669.0,3309.0,-4588.0,-9793.0,2115.0,0.2053385478047408,0.003676815721125261,0.00432822495554457,,1116.0,22168.0,23284.0,0.0,956.0,159.0,0.0,284.75,1820.0,0.0,830.0,93.0
2020-05-09,202019,WA,53,-3754.0,909.0,9327.0,-3208.0,-9042.0,2002.0,0.0,0.0006101949494633412,0.0005533870979642733,,1751.0,35360.0,37111.0,0.0,829.0,81.0,0.0,250.625,,,921.0,91.0
2020-05-16,202020,WA,53,,,,,,,,,,,1563.0,35905.0,37468.0,0.0,734.0,87.0,0.0,205.6875,,,999.0,78.0
2020-03-07,202010,WV,54,4001.0,1528.0,375.0,468.0,682.0,-52.0,6.294779977316071,0.006414869981537691,0.006031181518346628,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2047.0,207.0,0.0,0.0
2020-03-14,202011,WV,54,3305.0,2936.0,493.0,469.0,222.0,-3.0,5.749014092193046,0.006352285884156836,0.006022327324779199,,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,2037.0,177.0,0.0,0.0
2020-03-21,202012,WV,54,-3676.0,2771.0,-358.0,-381.0,-4880.0,659.0,4.756876037202612,0.005710798886003066,0.004732566461790466,,11.0,304.0,315.0,0.0,0.0,0.0,0.0,1.0,2115.0,255.0,0.0,0.0
2020-03-28,202013,WV,54,-10206.0,-3680.0,-366.0,-1845.0,-10259.0,1077.0,2.142998186453804,0.004537347060112025,0.0033144197920740213,,85.0,2001.0,2086.0,0.0,0.0,0.0,0.0,0.0,2288.0,424.0,0.0,0.0
2020-04-04,202014,WV,54,-8935.0,-2606.0,-236.0,-2006.0,-11232.0,1093.0,1.0049954685099094,0.004036674281065181,0.0026075600056076572,,186.0,5073.0,5259.0,0.0,0.0,2.0,0.0,0.0,1848.0,33.0,2.0,2.0
2020-04-11,202015,WV,54,-4762.0,-1248.0,-659.0,-2469.0,-12223.0,1072.0,0.4274445096409468,0.003191788966423632,0.0022290432306000933,,295.0,7471.0,7766.0,44.0,60.0,3.0,126.0,0.0,1981.0,179.0,5.0,3.0
2020-04-18,202016,WV,54,-4054.0,-1787.0,-1076.0,-2127.0,-11340.0,1078.0,0.05038484858774145,0.0029883906499358517,0.0020091640903422887,,208.0,3780.0,3988.0,170.0,261.0,11.0,1227.0,164.0,1173.0,0.0,16.0,11.0
2020-04-25,202017,WV,54,-3359.0,-1259.0,-472.0,-1839.0,-10873.0,1092.0,0.2961163829488685,0.002472071846543793,0.0018726619395111007,,235.0,13291.0,13526.0,157.0,273.0,16.0,2473.0,0.0,0.0,0.0,32.0,16.0
2020-05-02,202018,WV,54,-2577.0,-605.0,-670.0,-1217.0,-10228.0,936.0,0.4548904376359881,0.001595894483211816,0.0013937976374060164,,149.0,16031.0,16180.0,129.0,244.0,16.0,3567.0,0.0,0.0,0.0,48.0,16.0
2020-05-09,202019,WV,54,-2048.0,-2.0,-706.0,-1035.0,-9156.0,957.0,0.0,0.00014081421910692492,0.00015052129064628236,,166.0,11685.0,11851.0,84.0,155.0,5.0,4806.0,0.0,,,52.0,4.0
2020-05-16,202020,WV,54,,,,,,,,,,,122.0,12274.0,12396.0,42.0,77.0,11.0,5795.0,0.0,,,64.0,12.0
2020-03-07,202010,WI,55,4275.0,2720.0,3190.0,802.0,1304.0,-154.0,5.563124819804545,0.009778765215758677,0.010854503464203231,,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,4471.0,131.0,0.0,0.0
2020-03-14,202011,WI,55,3049.0,5561.0,2014.0,506.0,613.0,169.0,4.97412501961515,0.0093563225584379,0.010132886688457821,,18.0,138.0,156.0,0.0,0.0,0.0,0.0,0.0,4442.0,98.0,0.0,0.0
2020-03-21,202012,WI,55,-12604.0,4115.0,881.0,-1950.0,-8087.0,2795.0,4.997273794007324,0.008824357730700628,0.008319252706062909,,262.0,4459.0,4721.0,0.0,0.0,4.0,0.0,0.0,4438.0,86.0,4.0,4.0
2020-03-28,202013,WI,55,-23191.0,-7942.0,1758.0,-4465.0,-16219.0,4306.0,3.2858092214221566,0.008135932659511217,0.005606180227110066,,708.0,10604.0,11312.0,0.0,0.0,9.0,0.0,0.0,4560.0,220.0,17.0,13.0
2020-04-04,202014,WI,55,-22332.0,-7688.0,3746.0,-4099.0,-17688.0,4349.0,1.2801753904047548,0.008777419657664988,0.004773886031771799,,1123.0,8627.0,9750.0,0.0,0.0,43.0,0.0,588.0,4734.0,402.0,54.0,37.0
2020-04-11,202015,WI,55,-13400.0,-3666.0,5756.0,-4143.0,-18746.0,4352.0,0.6698787854477083,0.008323684951653783,0.0043813501169491405,,1101.0,10821.0,11922.0,0.0,369.0,81.0,0.0,362.0,4511.0,235.0,137.0,83.0
2020-04-18,202016,WI,55,-12046.0,-5290.0,2200.0,-4450.0,-18152.0,4311.0,0.5514706491202571,0.007134587101417529,0.004060385600129861,,986.0,9282.0,10268.0,348.0,1101.0,74.0,0.0,226.0,4417.0,173.0,212.0,75.0
2020-04-25,202017,WI,55,-9809.0,-3211.0,5350.0,-3563.0,-16548.0,4069.0,0.15430059090535084,0.005319648277372719,0.004067026245305434,,1488.0,13176.0,14664.0,0.0,1031.0,55.0,0.0,200.0,3926.0,0.0,266.0,54.0
2020-05-02,202018,WI,55,-8123.0,-865.0,5282.0,-2728.0,-15885.0,3561.0,0.1195784320695482,0.004177488500172106,0.003327701082425164,,1973.0,18432.0,20405.0,0.0,868.0,68.0,10402.0,215.0,3575.0,0.0,334.0,68.0
2020-05-09,202019,WI,55,-6899.0,1311.0,6712.0,-2013.0,-14853.0,3504.0,0.0,0.0010482836311293301,0.0003881088180389437,,2279.0,26365.0,28644.0,0.0,761.0,64.0,30264.0,215.0,,,398.0,64.0
2020-05-16,202020,WI,55,,,,,,,,,,,2248.0,32271.0,34519.0,0.0,816.0,55.0,40020.0,212.0,,,453.0,55.0
2020-03-07,202010,WY,56,1076.0,1430.0,329.0,-134.0,278.0,-40.0,4.75585900241501,0.0007979472416059077,0.0012668875296062098,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,0.0
2020-03-14,202011,WY,56,518.0,2286.0,96.0,401.0,64.0,-1.0,4.22846583909747,0.0009856995337484745,0.001293450110308495,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,346.0,0.0,0.0,0.0
2020-03-21,202012,WY,56,-2766.0,1992.0,-223.0,-258.0,-2886.0,415.0,4.275351339137172,0.0009544074850580467,0.0009931453784798826,,21.0,438.0,459.0,0.0,0.0,0.0,0.0,0.0,477.0,85.0,0.0,0.0
2020-03-28,202013,WY,56,-5231.0,-530.0,-166.0,-651.0,-4390.0,582.0,2.8525172294053998,0.0006727790468441968,0.0007496550553756022,,59.0,1037.0,1096.0,0.0,0.0,0.0,54.0,14.0,357.0,0.0,0.0,0.0
2020-04-04,202014,WY,56,-5268.0,-878.0,-321.0,-342.0,-4778.0,594.0,1.3528395819182195,0.0007040710955346245,0.0005504357001084639,,105.0,1470.0,1575.0,0.0,0.0,0.0,218.0,9.0,499.0,123.0,0.0,0.0
2020-04-11,202015,WY,56,-2364.0,-248.0,376.0,-670.0,-4853.0,572.0,0.7013744675371478,0.00046938073035641633,0.0004500881730109424,,74.0,2253.0,2327.0,0.0,0.0,0.0,554.0,14.0,416.0,48.0,0.0,0.0
2020-04-18,202016,WY,56,-2227.0,-696.0,-963.0,-970.0,-4622.0,667.0,0.2965037831443337,0.0004224426573207747,0.00031801311896346914,,44.0,1019.0,1063.0,0.0,0.0,2.0,1046.0,13.0,367.0,16.0,2.0,2.0
2020-04-25,202017,WY,56,-1578.0,-322.0,280.0,-357.0,-4318.0,569.0,0.2810224794057615,0.0004380886816659886,0.00035785699001689684,,44.0,1580.0,1624.0,0.0,0.0,5.0,1868.0,4.0,373.0,23.0,7.0,5.0
2020-05-02,202018,WY,56,-1220.0,-93.0,833.0,-338.0,-4151.0,474.0,0.06948478405225578,0.00012516819476171104,0.0002405389252484708,,217.0,1666.0,1883.0,0.0,0.0,0.0,2512.0,4.0,186.0,0.0,7.0,0.0
2020-05-09,202019,WY,56,-999.0,96.0,547.0,-95.0,-3643.0,481.0,0.0,-1.564602434521388e-05,-1.7708387134856745e-05,,78.0,1940.0,2018.0,0.0,0.0,0.0,2878.0,6.0,,,7.0,0.0
2020-05-16,202020,WY,56,,,,,,,,,,,72.0,4275.0,4347.0,0.0,0.0,0.0,3303.0,5.0,,,7.0,0.0
