date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,kinsa_cases,D57,E11,E78,I10,I21,I51,J45,R06,R10,R11,R51,R52,R91,R93,Z20,Z21,Z85,hospitalization,n_visits,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits
2020-06-27,202026,TX,48,-2704.0,-530.0,1654.0,-1535.0,-12949.0,2061.0,707.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42787979118633496,,,,,,,,,,,,,,,,,,,,,35636.0,223792.0,259428.0,0.0,0.0,201.0,510327.0,0.0,,,2388.0,205.0,0.0,0.0,0.0,,
2020-01-04,202001,UT,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000226912,0.001659675,0.001020721,0.0013685129999999998,0.00167845,0.00175735,0.0031858740000000004,0.002694759,0.003060351,0.003881629,0.0024675229999999997,0.003196079,0.001870069,0.001549235,0.00013180899999999998,0.0,0.001959891,0.0013552389999999998,0.0030558129999999997,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182.0,4.0,0.0,0.0,0.0,0.0,0.0,162.0,2.0
2020-01-11,202002,UT,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000226912,0.002312393,0.001599129,0.001896079,0.002187071,0.002196688,0.003961025,0.003427962,0.004564592,0.004526539,0.00306626,0.004101635,0.001677938,0.001487265,0.000209542,0.000524934,0.002324521,0.0015048720000000002,0.003803994,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320.0,114.0,0.0,0.0,0.0,0.0,0.0,162.0,2.0
2020-01-18,202003,UT,49,0.0,0.0,0.0,0.0,0.0,0.0,710.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000226912,0.002240233,0.001511639,0.0018848060000000002,0.001831036,0.002129098,0.0037362309999999996,0.003186735,0.00440898,0.00406415,0.0029755420000000003,0.004794119,0.00204939,0.0016731729999999998,0.000287276,0.000524934,0.003053783,0.0015091470000000002,0.003750776,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1233.0,39.0,0.0,0.0,0.0,0.0,0.0,162.0,1.8
2020-01-25,202004,UT,49,0.0,0.0,0.0,0.0,0.0,0.0,806.8399999999999,1060.9357,1004.1542,922.2982000000001,883.7837999999999,952.2269999999999,911.3438000000001,1066.9019,1022.8809,1406.6196,1353.5859,960.9244000000001,922.7647,964.6546000000001,924.9126,1110.3068,1065.3790000000001,1477.1046,1417.2676,1521.509,1459.1471999999999,1724.7005000000001,1633.0259,1124.6892,1080.6619,1121.6994,1077.9458,0.0,0.0009076469999999999,0.0023779929999999997,0.0015310810000000001,0.0017247329999999998,0.001983622,0.0014193979999999999,0.003992031,0.0034882690000000004,0.004512721,0.004417026,0.003701285,0.005646406999999999,0.0017804079999999998,0.0018590820000000002,0.000375148,0.001049869,0.00278031,0.001701531,0.003979059,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1176.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,2.1
2020-02-01,202005,UT,49,0.0,0.0,0.0,0.0,0.0,0.0,795.59,1157.2705,1103.4159,1027.1266,995.3097,1045.7955,1013.0206,1165.5306,1128.7377999999999,1518.7518000000002,1471.1536999999998,1066.7419,1034.5988,1046.2169000000001,1017.2867000000001,1218.738,1181.1143000000002,1590.5099,1532.0766,1608.4293,1551.9171,1869.8186,1786.9810000000002,1221.525,1186.8573000000001,1224.0808000000002,1187.4392,0.0,0.000453823,0.002269753,0.0015310810000000001,0.0017585510000000001,0.001475001,0.002433254,0.00413931,0.003326393,0.004426271,0.004636052,0.004100443,0.007137910999999999,0.0017291729999999999,0.001549235,0.000419085,0.0015748029999999998,0.002506837,0.001594651,0.00412017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,2.4
2020-02-08,202006,UT,49,0.0,0.0,0.0,0.0,0.0,0.0,790.8399999999999,1101.0686,1075.9252999999999,997.9677999999999,981.5708000000001,1006.4716000000001,991.0015999999999,1092.4905999999999,1071.55,1438.7832,1413.4470999999999,1035.7893,1018.0037,1012.4264999999999,995.2143000000001,1140.2217999999998,1120.5558,1499.6904,1470.6679,1567.3198000000002,1532.3264,1921.0505999999998,1878.8296,1169.0511999999999,1151.1033000000002,1155.8127,1137.2085000000002,0.0,0.000680735,0.002125433,0.001171398,0.001720224,0.001831036,0.00253464,0.003937771,0.003396222,0.0044867859999999996,0.003954637,0.00419116,0.0055931390000000004,0.002023773,0.0016731729999999998,0.00030755400000000003,0.002099738,0.002461258,0.001816961,0.003948236,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,2.3
2020-02-15,202007,UT,49,211.0,255.0,162.0,52.0,-46.0,-4.0,868.78,1306.2854000000002,1248.6429,1162.1479,1107.0810000000001,1171.8395,1128.0810000000001,1294.4216000000001,1244.1648,1757.5059,1715.1707999999999,1197.0426,1141.1745999999998,1184.7474,1144.2263,1357.6126000000002,1308.0039,1853.1543000000001,1807.832,1873.1659000000002,1827.1296000000002,2178.1380999999997,2104.9555,1377.9473,1326.4212999999997,1388.9902,1343.5071,0.0,0.000453823,0.0022238329999999997,0.0014581720000000002,0.0018509879999999998,0.001220691,0.001554579,0.003937771,0.003440658,0.00427066,0.004368353,0.003919007,0.0059127469999999994,0.001831643,0.002788622,0.00035487,0.001049869,0.002415679,0.001774209,0.003968945,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242.0,66.0,0.0,0.0,0.0,0.0,0.0,167.0,2.1
2020-02-22,202008,UT,49,1374.0,1440.0,1065.0,167.0,-786.0,60.0,905.3599999999999,1300.529,1238.9247,1163.7546,1099.4779,1122.6289,1064.5077,1254.4539,1192.0937000000001,1789.1273,1754.9761999999998,1154.1166999999998,1077.1665,1138.2535999999998,1087.0343,1294.7482,1240.0484,1973.8548,1938.1054,1970.2664999999997,1937.9044000000004,2333.9671000000003,2242.8968999999997,1347.6855,1277.724,1375.7909,1323.5458999999998,4.985826914088603,0.000453823,0.002295993,0.0015505229999999998,0.001846479,0.001983622,0.001960122,0.003813747,0.0034311359999999996,0.004201499,0.004392689,0.004263735,0.005966015,0.001831643,0.002168929,0.00031769299999999997,0.0015748029999999998,0.002278943,0.001774209,0.003867807,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,2.2
2020-02-29,202009,UT,49,1774.0,2154.0,1807.0,674.0,280.0,-85.0,883.1099999999999,1347.0827,1285.6082000000001,1242.3892,1179.4667,1223.2803000000001,1166.9005,1357.7784,1294.0450999999998,1753.1803,1697.7867999999999,1285.6859,1208.4303,1236.8657,1184.9564,1406.1442000000002,1349.3858,1839.4247999999998,1774.0859,1897.5809,1809.9546,2346.6989000000003,2271.7399,1432.3817000000001,1361.7037999999998,1424.6472,1368.7409,4.32654488697048,0.000680735,0.002250073,0.0015942679999999998,0.0019479329999999998,0.001881898,0.001554579,0.004077298,0.003294652,0.004296595,0.004271008,0.0034109879999999998,0.0055931390000000004,0.001460191,0.002168929,0.00021292200000000002,0.000524934,0.002597995,0.001795585,0.003801826,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1191.0,4.0,0.0,0.0,0.0,0.0,0.0,165.0,2.1
2020-03-07,202010,UT,49,2275.0,2827.0,1818.0,753.0,250.0,-54.0,876.5899999999999,1313.7237000000002,1245.1229,1241.7749999999999,1162.9413000000002,1194.6438,1128.1349,1312.5006,1238.2514,1700.2286,1628.5410000000002,1212.7767,1129.8694,1211.9369,1150.9464,1349.8836999999999,1285.3457999999998,1837.4173999999998,1739.4555,1897.5023999999999,1795.8428,2266.6979,2172.259,1388.6326,1305.8029999999999,1385.1028000000001,1316.6706000000001,4.462536458415158,0.000453823,0.002364873,0.0016768979999999998,0.002011061,0.002034485,0.00162217,0.004224577,0.003320045,0.0043744,0.003759947,0.003864577,0.005166995,0.001549851,0.002106959,0.00023319999999999998,0.000524934,0.0023701,0.001697256,0.003882255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.0,27.0,0.0,0.0,0.0,0.0,0.0,165.0,2.3
2020-03-14,202011,UT,49,2061.0,4747.0,1981.0,620.0,-29.0,33.0,817.59,807.0857,739.2133,788.0745,713.7044,747.8781,680.0902,807.5994000000001,732.4086,1068.8022,996.255,777.0248999999999,695.0922,747.33,683.3968,856.0628000000002,786.3152,1120.6737999999998,1035.7799,1192.8018,1093.0664000000002,1513.9179,1441.0011,873.7157,790.8439999999999,862.8102,792.7733999999999,4.532940361231152,0.000680735,0.002355033,0.0015310810000000001,0.001929897,0.0022379329999999997,0.001115242,0.0044726259999999995,0.0037168,0.0039594370000000005,0.003820788,0.0035561359999999997,0.005060459000000001,0.0020750079999999997,0.00204499,0.00023319999999999998,0.0,0.002506837,0.001594651,0.003814589,0.2,5.0,131.0,136.0,0.0,0.0,0.0,0.0,0.0,1218.0,36.0,0.0,0.0,0.0,0.0,0.0,164.0,4.1
2020-03-21,202012,UT,49,-1962.0,3046.0,2129.0,-463.0,-3872.0,695.0,602.55,520.6748,474.7943,510.71959999999996,456.76470000000006,523.9485,476.8266,546.6279,495.9067,580.689,532.1392,603.0704,543.5311999999999,537.9867999999999,492.91220000000004,542.9178,496.17010000000005,541.3213000000001,487.75649999999996,660.4829,587.7848,779.6252999999999,697.8713999999999,596.2673,539.0496999999999,533.7388,487.2773,4.449424276266856,0.000226912,0.0018958339999999999,0.00126861,0.001612005,0.001983622,0.0009462660000000001,0.004077298,0.003558098,0.003146802,0.00316371,0.0022498,0.0030895429999999997,0.00156266,0.00105348,0.000500198,0.002099738,0.001549681,0.001551899,0.003275668,1.0,130.0,2293.0,2423.0,0.0,0.0,0.0,0.0,0.0,1236.0,75.0,0.0,0.0,0.0,0.0,0.0,162.0,6.2
2020-03-28,202013,UT,49,-4917.0,-141.0,1068.0,-1604.0,-5308.0,946.0,484.36000000000007,418.47860000000003,377.0084,402.4592,349.9128,438.3779,390.7899,460.86379999999997,408.9296,442.93559999999997,391.48890000000006,533.8024,474.35970000000003,463.24920000000003,415.00169999999997,449.028,400.2352,360.33549999999997,310.2515,487.83970000000005,419.4375,516.9428,441.5902,503.03299999999996,445.4959,430.3664,382.1237,2.597468696416521,0.000226912,0.001758075,0.0010887689999999998,0.0014699679999999999,0.001831036,0.001284218,0.003767237,0.0034882690000000004,0.002878805,0.00238495,0.002213513,0.0018111120000000001,0.001447382,0.001487265,0.000767195,0.001049869,0.0018687329999999998,0.001308212,0.002943357,2.1,466.0,8286.0,8752.0,0.0,0.0,2.0,0.0,0.0,1184.0,32.0,1.0,1.0,0.0,0.0,0.0,163.0,6.6
2020-04-04,202014,UT,49,-5435.0,-755.0,1535.0,-1880.0,-6196.0,1027.0,471.82000000000005,395.57820000000004,348.7613,364.6007,309.0945,413.3503,363.7257,429.52699999999993,377.30039999999997,400.39660000000003,351.6646,519.6305000000001,465.0465999999999,434.89650000000006,385.0331,407.43809999999996,358.15590000000003,319.7242,270.8838,453.35529999999994,389.9946,481.7037,408.0997,476.2482,420.6977,394.8451,346.0306,1.033932455121488,0.000680735,0.001846634,0.000972115,0.001391059,0.001831036,0.001081446,0.003077352,0.0031803870000000002,0.002878805,0.002543136,0.001905073,0.0018111120000000001,0.001280869,0.001177418,0.00106461,0.001049869,0.001321787,0.001239809,0.0026698029999999997,2.4,826.0,15905.0,16731.0,0.0,0.0,6.0,0.0,117.0,1221.0,72.0,8.0,7.0,0.0,0.0,0.0,164.0,6.5
2020-04-11,202015,UT,49,-3186.0,-794.0,1800.0,-2128.0,-6623.0,1034.0,500.6,401.3836,343.2115,354.5417,288.1358,410.5593,348.83729999999997,438.8425,376.1952,419.9154,362.2099,517.4042,448.6229,435.10609999999997,374.3629,421.5765,361.3189,331.7744,274.6813,451.55179999999996,378.5308,457.9663,376.25289999999995,474.51689999999996,407.1992,405.42330000000004,346.18149999999997,0.6831962937967783,0.000680735,0.001823674,0.001083908,0.00146095,0.001627588,0.0011490369999999999,0.0030463459999999997,0.002964552,0.0027750640000000003,0.002482295,0.002213513,0.001544772,0.001498617,0.0013633270000000001,0.0011829,0.000524934,0.001230629,0.001226983,0.002527728,3.0,778.0,13725.0,14503.0,0.0,0.0,10.0,0.0,73.0,1130.0,0.0,18.0,10.0,4.826382799999999,8.1945521825996,5.0435846,162.0,5.4
2020-04-18,202016,UT,49,-2893.0,-1276.0,948.0,-2216.0,-6140.0,1020.0,530.4,350.31780000000003,265.7642,319.1597,227.2706,375.147,280.8519,394.3893,298.7006,366.33689999999996,280.578,471.1729,364.1854,406.48310000000004,306.7577,370.98249999999996,280.91780000000006,282.5571,207.13049999999998,395.51849999999996,294.87890000000004,409.6573,299.2654,428.0498,325.2635,361.80719999999997,272.79,0.4026501475258623,0.000226912,0.001866314,0.0011130719999999999,0.001492514,0.001780174,0.00091247,0.00270528,0.002704281,0.002896095,0.002543136,0.002159083,0.00186438,0.001152782,0.001487265,0.001138964,0.0,0.001412944,0.001218433,0.002509909,3.8,725.0,16673.0,17398.0,0.0,0.0,7.0,2019.0,61.0,1159.0,19.0,25.0,7.0,5.8397801,52.1743442905572,6.5196191,164.0,4.5
2020-04-25,202017,UT,49,-2209.0,-859.0,2907.0,-1398.0,-5877.0,932.0,618.4499999999999,466.7550000000001,376.1717,417.5,309.1756,480.54560000000004,373.7063,513.9113,407.3591,484.86569999999995,387.3039,594.9466,473.04729999999995,513.6491,406.6045,490.3343,388.5213,388.5006,296.3966,526.0788,408.66550000000007,536.8257,410.8964,556.6672000000001,440.17269999999996,472.2609,371.66279999999995,0.5049570135208031,0.000226912,0.001807274,0.001195701,0.001454186,0.001475001,0.001182832,0.002720783,0.002628104,0.003285123,0.002883843,0.001868786,0.00159804,0.001063121,0.001177418,0.00118628,0.000524934,0.001549681,0.0014963210000000001,0.002510149,4.9,1017.0,29245.0,30262.0,0.0,0.0,16.0,7014.0,78.0,1205.0,71.0,41.0,16.0,3.9479946,48.4623061221634,3.7122843999999997,163.0,4.0
2020-05-02,202018,UT,49,-1680.0,-435.0,3577.0,-968.0,-5623.0,732.0,698.53,514.0264,410.74350000000004,481.2366,346.4801,528.3557000000001,397.9574,561.3172,430.72270000000003,530.7375999999999,412.97749999999996,650.5503,500.7721,561.2047,430.802,538.3123,413.7837,436.255,323.83939999999996,573.1577,433.4087,595.6351999999999,446.53589999999997,606.5362,464.9202,520.7762,397.7322,0.0671602398254667,0.000453823,0.001945034,0.0013220760000000002,0.0015759320000000002,0.001525863,0.001013856,0.002620013,0.0027201509999999996,0.003354283,0.0024336229999999998,0.002122796,0.0019176479999999999,0.001063121,0.001301357,0.001672959,0.001049869,0.0015041020000000002,0.001308212,0.00261514,4.1,1033.0,26565.0,27598.0,0.0,0.0,8.0,12889.0,89.0,1137.0,12.0,49.0,8.0,3.6167189000000004,40.6086097542611,4.2759296,164.0,3.6
2020-05-09,202019,UT,49,-1146.0,59.0,3812.0,-693.0,-5045.0,699.0,786.23,687.2955,558.1822000000001,606.2239999999999,433.5779,693.9263,521.8003,761.1731,588.4577,740.8714,584.7397000000001,866.2965,662.9809,747.954,576.3034,735.4574,570.7375000000001,595.5785,447.2795,780.4548000000001,596.3737,793.3873000000001,602.4193,814.5119000000001,625.9407,704.561,541.9155000000001,0.10566272983687494,0.000453823,0.001889274,0.0012977730000000001,0.0014699679999999999,0.001627588,0.0010476510000000001,0.00234871,0.002434488,0.003241897,0.002348446,0.002122796,0.001651308,0.0011655910000000001,0.002168929,0.002021069,0.0,0.002233364,0.0013295879999999998,0.0026397020000000003,3.6,1122.0,24368.0,25490.0,0.0,0.0,17.0,17786.0,80.0,1102.0,1.0,66.0,17.0,2.2110507,39.697051089779,2.4776355000000003,166.0,3.2
2020-05-16,202020,UT,49,-1177.0,416.0,3936.0,-717.0,-4832.0,670.0,622.33,653.1835,535.8087,594.9648,422.3249,665.8751,495.28589999999997,721.1895000000001,551.0032000000001,690.9601,539.5681,847.4719,641.7841999999999,718.0123000000001,546.6825,692.0592999999999,531.4475,548.8075,407.94050000000004,751.5512000000001,570.92,786.8641,596.5251000000001,779.8759,593.556,665.4705,506.0948,0.037429659217396084,0.000453823,0.001941754,0.001249168,0.001488005,0.001576725,0.000811085,0.002139419,0.002456706,0.003146802,0.002178093,0.002213513,0.001438236,0.001139973,0.00204499,0.0018149070000000002,0.000524934,0.0021422060000000002,0.001218433,0.002578056,3.4,965.0,22515.0,23480.0,0.0,0.0,12.0,24068.0,80.0,1198.0,79.0,78.0,12.0,2.4021896999999997,27.6568442381765,2.7799623,166.0,2.9
2020-05-23,202021,UT,49,-384.0,702.0,4364.0,-713.0,-4599.0,606.0,971.0200000000001,765.5572,632.3505,688.3353999999999,481.5506,781.0746,571.6474,846.9926,634.8387,838.265,649.2624,952.8201,706.3575000000001,847.1786999999999,633.6774,821.4397,621.9524,685.6795999999999,505.91690000000006,882.4603,671.8499999999999,921.1617000000001,704.9705000000001,893.6601,670.1988,795.3161,595.6237,0.04331170113414233,0.000226912,0.001771194,0.00135124,0.0014564410000000002,0.0013732770000000002,0.001182832,0.00214717,0.002377355,0.0032073170000000003,0.00232411,0.001977647,0.00106536,0.00107593,0.002168929,0.001625643,0.0,0.0023701,0.001137204,0.002571314,5.8,1192.0,22813.0,24005.0,0.0,0.0,19.0,31198.0,98.0,1112.0,2.0,97.0,19.0,2.2248916000000003,0.0,2.402821,167.0,2.5
2020-05-30,202022,UT,49,-160.0,938.0,6109.0,-466.0,-5232.0,564.0,1038.5,743.3987000000001,616.7826,671.1541000000001,463.98609999999996,751.9566,542.9046999999999,813.7900999999999,603.9160999999999,819.3953999999999,630.6001,888.7152,653.1758,811.7113,598.2028,797.5467,597.4074,690.0254,508.00690000000003,844.6086,641.0761000000001,887.9283,680.5024,854.0538,634.0164,772.9243000000001,573.2913000000001,0.023139913841618558,0.0,0.001574395,0.001137374,0.001215204,0.001322415,0.0007434939999999999,0.0019223760000000002,0.002094866,0.00287016,0.002105084,0.0017054939999999999,0.001225164,0.000960652,0.002292867,0.001321468,0.001049869,0.0016864179999999999,0.001073076,0.002169892,4.3,1273.0,18053.0,19326.0,0.0,0.0,15.0,38575.0,87.0,1172.0,44.0,112.0,15.0,2.0050341,0.0,2.6380612000000006,169.0,2.1
2020-06-06,202023,UT,49,-240.0,858.0,5186.0,-391.0,-4104.0,510.0,1049.06,767.8376,633.8296,686.0087,462.52400000000006,782.0364999999999,548.1825,852.2189000000001,617.8922,870.8791,657.2167,926.3923,662.7128,847.9762999999999,608.8257,840.5476999999998,615.2236,725.2012,523.4483,895.7447,664.9565,925.2661,694.7143000000001,893.4404999999999,646.215,811.2737000000001,587.94,0.1734593783145028,0.0,0.001275916,0.001224865,0.001122767,0.000915518,0.000980061,0.0015192970000000002,0.00176794,0.003008481,0.00187389,0.0017780679999999998,0.0013849679999999999,0.0009094169999999999,0.00204499,0.001595225,0.001049869,0.0020510479999999998,0.000867866,0.002194936,4.5,2265.0,22779.0,25044.0,0.0,0.0,9.0,45563.0,127.0,1236.0,105.0,121.0,9.0,3.4558044000000008,0.0,5.498769300000001,168.0,2.0
2020-06-13,202024,UT,49,-291.0,598.0,5088.0,-192.0,-4010.0,487.0,1109.46,776.5314999999999,644.5409,707.4155000000001,470.2152,787.7632000000001,544.6484,852.1356000000001,607.7139999999999,880.4773,656.9167,924.9325,648.1127,847.0708999999999,599.0671,837.2501,603.5647,763.7001,547.7107,921.547,688.1064,989.8096,749.3377999999999,898.528,640.2862,816.5294,583.1688,0.13428186639362893,0.0,0.000724878,0.0006707589999999999,0.0006425469999999999,0.000356035,0.000506928,0.001216988,0.001282312,0.001763592,0.001119467,0.000907178,0.001171896,0.00048673,0.00105348,0.001375544,0.0,0.001321787,0.000406144,0.0015112910000000001,5.4,2183.0,25450.0,27633.0,0.0,0.0,18.0,53135.0,122.0,1130.0,52.0,139.0,18.0,2.5202601,0.0,3.7651044000000002,168.0,1.7
2020-06-20,202025,UT,49,153.0,942.0,6756.0,-11.0,-4044.0,414.0,1182.93,586.5925000000001,474.09139999999996,538.7533,340.6782,594.0446,393.67280000000005,633.8112,436.2752,664.7044999999999,482.2991,708.7312,473.99550000000005,631.2239999999999,428.5371,622.8607000000001,434.0496999999999,584.7549,408.0367,698.2917,504.7129,753.6677999999999,557.0328999999999,675.3254,462.0725,613.8687,423.3549,0.19224512289836407,0.0,7.87e-05,7.290000000000001e-05,6.759999999999999e-05,0.00010172399999999999,6.759999999999999e-05,0.000193788,0.000139658,0.000138321,9.73e-05,5.44e-05,5.3299999999999995e-05,3.84e-05,0.0,0.000344731,0.0,0.0,2.99e-05,0.000229969,5.6,3087.0,27008.0,30095.0,0.0,331.0,16.0,60943.0,149.0,,,155.0,16.0,1.1816394,0.0,2.110935,168.0,1.8
2020-06-27,202026,UT,49,73.0,443.0,2856.0,9.0,-1753.0,148.0,1042.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2692007294403906,,,,,,,,,,,,,,,,,,,,,3560.0,26365.0,29925.0,0.0,524.0,12.0,73310.0,204.0,,,167.0,12.0,0.0,0.0,0.0,,
2020-01-04,202001,VT,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000226912,0.000865917,0.00044717300000000004,0.000633529,0.00096638,0.000811085,0.000937934,0.001117262,0.001054697,0.001168139,0.00087089,0.000426144,0.001485808,0.001115449,0.000108151,0.000524934,0.000638104,0.0009277189999999999,0.001118298,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,2.0
2020-01-11,202002,VT,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000226912,0.001069277,0.000665899,0.0008702569999999999,0.001118966,0.001115242,0.0013642670000000002,0.001196613,0.0013140489999999999,0.001350661,0.001161187,0.000319608,0.00175479,0.0012393880000000001,0.000297415,0.000524934,0.001002735,0.0007609860000000001,0.001376681,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,1.7
2020-01-18,202003,VT,50,0.0,0.0,0.0,0.0,0.0,0.0,697.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000453823,0.000987277,0.000578408,0.000845457,0.001322415,0.001182832,0.001310006,0.0009617339999999999,0.001132503,0.0010464580000000001,0.001306336,0.000426144,0.001421765,0.001735143,6.08e-05,0.000524934,0.00077484,0.0007695369999999999,0.001278674,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.0,34.0,0.0,0.0,0.0,0.0,0.0,202.0,1.8
2020-01-25,202004,VT,50,0.0,0.0,0.0,0.0,0.0,0.0,858.41,235.8374,211.1774,197.491,185.41920000000002,211.1648,199.4091,257.4832,244.20369999999997,381.7463,284.3653,237.5241,212.2498,224.2409,209.9151,220.564,207.2772,333.61170000000004,282.7994,0.0,0.0,0.0,0.0,0.0,0.0,254.0464,233.2156,0.0,0.000680735,0.0008888769999999999,0.000612432,0.000773312,0.00167845,0.0009462660000000001,0.0011704789999999999,0.000955386,0.001288114,0.001070794,0.00081646,0.000426144,0.001050313,0.0018590820000000002,0.000135189,0.000524934,0.001093892,0.0007609860000000001,0.001318647,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.0,26.0,0.0,0.0,0.0,0.0,0.0,202.0,2.0
2020-02-01,202005,VT,50,0.0,0.0,0.0,0.0,0.0,0.0,781.1700000000001,257.533,231.3432,214.12149999999997,201.442,233.0468,222.1045,300.5502,287.2052,439.85670000000005,320.92670000000004,274.09999999999997,252.3636,229.1168,216.46350000000004,255.9222,242.22880000000004,381.85269999999997,320.9906,0.0,0.0,0.0,0.0,0.0,0.0,284.0112,261.8917,0.0,0.000226912,0.000983997,0.000544384,0.000804875,0.001424139,0.000608314,0.001232491,0.001012518,0.00141779,0.001496678,0.001288192,0.0006924839999999999,0.001178399,0.001115449,0.00028051599999999997,0.002099738,0.001093892,0.0007054089999999999,0.001398594,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,2.2
2020-02-08,202006,VT,50,0.0,0.0,0.0,0.0,0.0,0.0,749.76,230.55069999999998,215.74309999999997,225.35089999999997,217.46479999999997,204.1865,198.3868,269.8447,264.7925,372.65110000000004,278.1037,252.65720000000002,240.3873,225.0924,216.9043,220.43669999999997,213.82979999999998,334.3035,286.6431,0.0,0.0,0.0,0.0,0.0,0.0,252.97700000000003,238.8016,0.0,0.001134559,0.0009807169999999999,0.00059299,0.000780075,0.001576725,0.000980061,0.0013410129999999998,0.001222005,0.0013486289999999998,0.001350661,0.001324479,0.00053268,0.001639512,0.0014252960000000002,0.00016222600000000002,0.000524934,0.000820419,0.000867866,0.001361751,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,6.0,0.0,0.0,0.0,0.0,0.0,202.0,2.2
