date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,people_total,people_total_2nd_dose,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits
3/28/20,202013,NE,31,-7439,-774,714,-378,-7156,925,514.6,,380.558,349.3185,362.0949,326.1357,338.0614,316.6455,397.3764,371.1492,494.6551,457.1254,382.7716,341.5578,307.4121,292.6916,415.3765,381.6751,484.9783,445.4619,455.9425,402.5655,421.2286,361.2884,418.9924,379.042,390.4134,363.6469,0,0,2.348787835,,58,1548,1151,0,0,2,0,0,330,0,2,2,0,0,0,255,4.3
4/4/20,202014,NE,31,-7452,-429,1380,-653,-8369,1002,521.4,,365.5275,329.5909,353.425,312.4291,321.9558,299.5309,376.5822,348.9958,465.8215,428.4869,373.465,329.3659,288.0971,272.6842,396.1471,360.0544,460.3552,419.931,433.2924,378.6101,414.008,347.7226,399.3727,356.8804,370.6722,342.6841,0,0,0.949367937,,225,3154,3370,0,0,4,0,0,308,0,6,4,0,0,0,254,3.4
4/11/20,202015,NE,31,-3569,-317,1631,-1018,-9924,1028,550.6,,359.9886,316.8827,340.9711,293.7209,312.2453,284.4346,373.1374,342.3647,483.0264,439.2391,353.5022,304.6068,276.389,257.1654,395.8969,354.1716,477.0969,429.9354,436.4382,374.1998,413.2638,338.0964,385.9721,337.7199,369.6017,336.5411,0,0,0.293580675,,379,4227,4880,0,0,11,0,0,339.3333333,4.666666667,17,11,5.7873372,7.285437971,5.5157706,252,2.7
4/18/20,202016,NE,31,-3272,-1042,199,-1311,-9619,1149,536.39,,275.3079,213.1912,277.0252,209.7417,249.9285,199.4723,290.9288,235.7599,350.6181,283.0411,294.7508,223.593,224.9505,184.1253,302.348,237.8397,350.0589,279.7132,332.3975,252.5935,320.9212,230.9725,302.3926,231.7313,286.1666,229.8316,0,0,0.216788764,,438,3254,4832,0,0,7,0,0,347.6666667,15.66666667,24,7,4.2395755,50.70369776,3.0776742,255,2.3
4/25/20,202017,NE,31,-2172,-499,1562,-395,-9223,975,654.11,,432.0129,354.7794,409.7533,332.0186,386.1925,329.4358,449.5217,389.0058,557.3402,480.5574,438.7149,357.4063,347.5007,302.3891,470.8172,397.0021,547.375,467.4412,504.8189,410.193,476.2332,368.5924,462.5148,381.3341,444.3621,381.0125,0,0,0.152006689,,1283,5013,7146,0,0,26,0,0,343,17.33333333,50,26,5.1690241,52.36892305,6.3044843,253,2
5/2/20,202018,NE,31,-1802,-184,1941,232,-9311,832,724.84,,483.6741,391.0845,454.7528,363.6758,431.4677,363.6371,500.5954,426.4783,629.8426,533.6497,481.679,388.2648,386.2339,331.4718,527.8076,438.9399,618.4719,518.5517,565.4536,453.0617,524.8125,401.0032,516.7099,421.5482,497.129,419.8601,0,0,0.011438375,,2417,6958,10775,0,0,24,0,0,337.3333333,12.66666667,73,23,2.77505,50.74433565,2.8402184,254,1.9
5/9/20,202019,NE,31,-1549,83,1570,374,-8493,914,769.38,,574.1016,477.5594,532.6247,435.8678,511.1617,442.5328,596.853,521.8947,758.9486,662.247,558.267,459.5226,460.4122,405.8978,627.9927,536.9113,746.4062,643.2714,681.2673,560.8661,635.4136,498.9451,609.7209,509.0048,592.4703,513.9944,0,0,0.028401104,,2993,10635,16833,0,0,19,0,0,331,12.66666667,90,17,3.9007375,48.84353836,3.8324503,255,1.7
5/16/20,202020,NE,31,-1611,18,1397,572,-8002,851,613.5,,583.5055,490.3949,546.2129,449.9446,527.6445,460.57,607.4897,534.492,750.838,661.9367,583.4309,484.3179,475.3174,421.9008,637.3005,548.5997,740.0372,643.7301,687.3806,571.1363,638.6906,504.7312,620.2052,522.4882,602.0938,526.2885,0,0,0.160638058,,1941,15061,20107,112,162,27,0,0,342,23,123,33,4.7946321,35.95238713,5.3444253,254,1.6
5/23/20,202021,NE,31,-1273,247,1763,848,-7610,739,967.96,,681.9164,571.4633,641.2906,524.5277,615.3387,533.4964,710.2564,623.6014,887.9564,779.7207,679.1974,558.9233,561.669,496.1846,740.4437,636.1901,872.8729,754.679,798.6506,660.1637,752.3249,592.566,715.7888,600.3522,707.2143,615.1333,0,0,0.121704305,,1890,18114,25694,0,0,28,0,0,336.3333333,20,147,24,4.5429952,0,5.220678,254,1.2
5/30/20,202022,NE,31,-1236,143,1943,879,-9051,666,961.18,,671.3229,556.0846,629.0169,512.2796,612.3064,523.1959,693.3211,601.3536,869.7808,759.0703,652.6191,531.284,559.2804,487.4811,729.1548,621.2958,855.7905,733.8184,789.6033,649.1579,727.0539,572.457,699.9868,582.1289,696.1399,598.932,0,0,0.047568406,,1992,17034,21092,0,0,23,0,0,367.6666667,51.66666667,170,23,3.3698358,0,4.1000983,254,1.1
6/6/20,202023,NE,31,-480,514,2725,1470,-6236,547,1055.05,,757.6372,613.5947,700.4852,559.3858,685.3857,575.7291,792.3319,672.0947,993.7079,850.016,742.5852,594.8451,630.5984,538.4475,817.1156,683.2597,979.6588,821.8912,890.1131,715.9303,827.3587,640.9308,794.5031,649.6356,788.0593,664.3465,0,0,8.91E-05,,1725,16814,22683,0,0,17,7957,919,312.6666667,4.666666667,187,17,4.2294904,0,5.8609658,255,1
6/13/20,202024,NE,31,-458,379,2573,1667,-6103,516,1142.88,0,777.6318,633.1814,722.8052,579.0991,699.5566,590.5999,811.9992,690.4628,1030.2773,884.6828,764.7049,616.3329,640.2811,549.0333,842.4757,706.5508,1014.7886,853.8044,929.754,752.5869,864.5984,672.2486,819.8318,672.961,809.2603,684.7697,0,0,0.014335413,,1134,15696,22334,0,0,30,1653,148,310,2.666666667,215,28,3.4070473,0,4.5264932,255,1
6/20/20,202025,NE,31,-166,522,3078,1702,-6028,472,1204.65,1,800.3871,666.1001,733.4387,591.5251,722.1144,619.6239,842.791,730.21,1080.7336,946.0591,775.4037,629.9586,664.2765,581.7444,873.7297,744.6779,1060.7165,905.1338,957.427,780.0368,874.7896,679.1526,840.5788,698.8516,840.7922,723.9987,0,0,0.027165345,,1078,16399,22564,0,0,28,1702,133,363,48,244,29,3.0294508,0,3.6140195,255,1.1
6/27/20,202026,NE,31,-97,457,3437,1904,-6142,419,1275.75,4,761.5796,627.1675,699.1047,560.2398,690.1904,588.1117,798.6285,686.6418,1024.2374,882.1734,741.9218,601.147,636.6715,553.1501,829.2547,700.0402,1001.0555,842.6536,913.6812,741.1468,834.9185,644.2909,805.7573,666.0759,797.6903,680.2248,0,0,0.022773412,,933,15811,23695,0,0,22,1386,112,312.6666667,3,267,23,3.6434932,0,4.4126363,257,1.2
7/4/20,202027,NE,31,266,1270,3273,2010,-9034,415,1271.01,1,787.0215,614.8784,714.0922,548.8478,716.336,579.1724,836.0165,684.9455,1043.077,868.058,759.2558,591.1728,666.055,547.9152,852.9412,688.2727,1029.5375,835.154,933.646,734.0666,845.871,633.7054,826.7404,659.0288,826.1488,672.0002,0,0,0.123304076,,1136,17854,26764,0,0,18,1502,53,304,0,284,17,3.7113494,0,4.3083361,258,1.4
7/11/20,202028,NE,31,-150,464,3203,1627,-6809,418,1327.42,4,720.0474,586.6631,662.8291,527.6527,659.5378,556.5769,759.9185,646.1028,957.6385,812.872,715.7771,579.061,613.0086,528.6242,780.0081,650.042,936.7222,774.8419,856.8741,688.0572,784.1784,596.1202,763.9456,627.2423,755.9266,637.422,0,0,0.43769573,,1117,15149,22144,0,0,4,1299,54,313.6666667,4.666666667,285,1,4.6369743,0,5.6282122,257,1.7
7/18/20,202029,NE,31,-153,454,3013,1873,-6487,402,1326.67,6,751.5956,608.1731,684.3897,538.6884,681.644,572.2127,788.9275,666.2204,1020.8142,857.5183,730.9266,583.4913,631.6344,541.6523,815.7756,673.1475,995.8767,819.0519,896.7472,712.2901,827.2505,625.355,793.2206,643.4189,789.6186,660.9255,0,0,0.297939489,,1584,25713,33812,0,0,18,1166,61,322.6666667,16.66666667,301,16,3.776428,0,4.1486911,259,1.9
7/25/20,202030,NE,31,-276,491,3214,1712,-6514,406,1348.08,17,766.0886,616.0049,692.0916,545.2992,693.5979,576.4455,815.7226,681.0703,1039.9971,865.6391,740.0322,589.6934,645.6775,547.0407,833.3387,683.0732,1023.3425,833.2156,915.8613,722.7148,831.4128,628.9878,815.6256,659.6115,807.7977,669.6641,0,0,0.305657186,,1813,19641,31351,0,0,15,1334,68,356.3333333,50.33333333,316,15,4.8696767,0,5.324512,257,1.8
8/1/20,202031,NE,31,-176,447,2924,1585,-6795,375,1350.88,20,781.3288,627.6344,702.7986,554.4752,713.2055,588.0359,825.5671,687.215,1073.6915,893.6734,750.3071,595.6201,656.3781,551.0107,854.6957,699.5906,1049.0398,856.3034,945.9922,749.4745,858.5889,649.6567,823.0323,664.9996,826.4038,682.54,0,0,0.102305633,,2037,20617,29825,0,0,16,1173,74,356.3333333,51.33333333,332,16,4.5515565,0,5.2487856,258,1.8
8/8/20,202032,NE,31,81,553,3250,1849,-6727,365,1361.18,24,841.9589,656.2031,761.4047,583.0921,762.428,611.8724,881.215,714.7271,1137.0889,935.5699,795.1534,616.4813,712.7786,579.8331,910.2849,727.0143,1112.3174,896.5333,1017.1459,788.9375,910.9924,675.784,873.1052,691.2253,884.0161,712.8977,0,0,0.091074585,,1893,20386,30880,0,0,13,1161,82,375.6666667,69.66666667,345,13,4.8596366,0,6.4618362,258,1.8
8/15/20,202033,NE,31,307,410,2736,1721,-6393,336,1360.13,86,854.6085,678.1406,759.3051,585.9769,763.8729,617.5379,895.9146,736.5968,1191.2786,1004.0892,799.0137,621.0587,710.5144,584.4701,926.6914,751.0932,1163.6258,957.9253,1075.8572,857.3228,926.5116,695.6542,886.5666,708.259,902.7485,738.1211,0,0,,,1884,18261,28299,0,0,16,1671,176,349,42,361,16,5.3120185,0,6.4347075,258,1.8
8/22/20,202034,NE,31,-173,18,354,253,-1116,297,1295.49,76,731.9796,576.5722,660.7322,504.296,663.2662,534.8164,770.2467,627.1987,988.8463,822.1973,709.6605,549.1523,612.4511,500.896,793.6825,638.5282,970.7054,788.528,884.4538,696.7512,792.7119,588.8359,770.8008,611.0658,770.0821,624.6801,0,0,,,1638,17261,27898,0,0,15,1604,59,357,49,376,15,7.031477,0,6.5887863,257,1.6
8/29/20,202035,NE,31,-220,-33,,-101,-847,284,1239.26,86,683.2915,518.5077,616.3899,456.0012,615.2538,481.2389,714.6255,566.1788,898.9059,729.025,656.5053,493.0039,569.2555,450.3701,731.303,572.3437,888.8154,705.9175,815.2724,624.7704,736.8709,530.4985,716.9878,550.4308,709.6815,559.9063,0,0,,,1810,16826,28358,0,0,16,1674,91,321.3333333,11.33333333,392,16,4.5476232,0,4.800303,256,1.6
9/5/20,202036,NE,31,-145,60,,-54,-869,210,1254.57,103,710.6811,565.1547,649.1206,498.4915,642.6693,520.6147,754.0427,614.9126,955.7699,798.5651,680.2458,529.721,596.0488,487.6211,773.629,623.5196,942.6019,772.6274,856.1667,676.7696,791.1391,588.3121,748.2552,596.1857,747.4012,608.6096,0,0,,,2225,18081,28742,0,0,12,1691,78,338,26,404,12,9.3255276,0,10.8677315,257,1.7
9/12/20,202037,NE,31,-236,-37,739,469,-2146,370,1184.18,102,705.3103,559.252,641.226,488.0174,645.5133,517.7084,744.2833,601.3975,963.6435,802.5399,675.6597,519.9881,599.6675,488.383,772.2173,616.5243,939.9125,763.882,852.0697,667.1792,771.8791,567.7353,746.8132,588.1643,747.5767,604.1739,0,0,0,,2180,19650,32753,0,0,30,1843,71,333.3333333,19.33333333,437,33,4.9025119,0,5.24513,256,1.8
9/19/20,202038,NE,31,110,29,2594,2031,-3749,174,1241.98,134,661.8058,511.664,600.0955,443.9065,614.9478,481.4654,705.1549,556.4506,875.3376,712.8247,644.325,484.369,570.3762,451.8929,723.6324,562.9987,859.8906,685.6828,796.4183,606.3175,717.1456,515.0397,698.4983,536.2063,699.6457,552.0692,0,0,0,,2546,20095,34589,0,0,8,1693,63,323,9.333333333,442,5,5.6956525,0,7.127245,256,1.9
9/26/20,202039,NE,31,-49,23,2530,1973,-3791,243,1187.1,164,669.6208,496.2833,612.4129,437.6671,612.2159,462.8859,704.2427,539.2771,881.8475,693.4505,652.9364,476.0104,570.8675,437.6794,728.5176,548.3468,858.3593,660.5733,799.7338,587.8614,729.4678,505.9098,706.6461,524.3872,700.8889,534.9713,0,0,0,,2775,17875,31947,0,0,26,1729,82,371.6666667,54.66666667,469,27,7.6736259,0,7.7876509,257,2.1
10/3/20,202040,NE,31,20,275,1804,2055,-3439,259,1123.58,176,715.0547,535.4226,657.7652,471.3846,659.4254,501.9359,759.5837,587.3704,930.575,739.7431,697.1156,507.106,614.0352,474.9571,786.3526,596.733,910.2822,708.966,850.5111,626.2508,782.7624,538.7307,760.0158,564.411,750.395,578.3099,0,0,0,,3815,25508,49345,0,0,25,1852,103,362.3333333,39.33333333,497,28,7.0596356,0,6.7231254,256,2.3
10/10/20,202041,NE,31,-162,149,2050,1855,-3556,231,1130.43,216,642.7798,490.2947,593.5671,430.6649,600.2543,460.4067,680.6867,529.3363,844.5067,679.5253,634.9822,467.0303,555.1879,430.529,699.8054,537.7419,829.7102,653.6457,770.4814,576.7665,704.8012,492.6639,687.4835,516.5229,677.8326,526.6683,0,0,,,4167,30297,71060,0,0,26,2001,120,391,65,519,22,6.0959452,0,5.6703948,254,2.6
10/17/20,202042,NE,31,-297,62,2129,1687,-4181,405,1112.95,298,637.0592,498.3339,586.428,431.2719,587.0565,458.0964,676.0677,532.2121,870.7566,706.6274,617.6902,459.8746,546.8146,432.8133,702.3928,546.2044,847.0142,671.4445,772.6327,580.9804,698.1774,491.0444,684.0714,519.2709,678.5335,534.509,0,0,,,5570,25345,68743,0,0,28,1992,148,384.3333333,58.33333333,547,28,7.5115564,0,7.4181129,254,2.5
10/24/20,202043,NE,31,-686,-72,613,1340,-3916,552,1022.85,362,664.5931,520.8237,603.0004,440.5682,616.4544,480.4757,712.4112,560.758,904.1054,735.626,645.0705,478.885,579.4164,458.9584,729.5885,565.0953,880.6626,699.5433,812.6643,606.5609,727.0852,509.1204,712.1087,538.5797,709.1956,558.6778,0,0,,,5796,23132,78445,0,0,44,2925,170,402,73,595,48,11.8907891,0,11.8429232,255,2.8
10/31/20,202044,NE,31,-838,-67,746,731,-3749,596,981.75,511,701.0335,542.1767,635.9296,456.2498,635.7592,488.9534,751.4188,584.542,971.8309,786.693,675.2703,492.7417,587.4717,458.5964,779.7718,597.475,947.9054,748.4319,866.4637,642.4866,772.4064,536.5129,743.242,554.5194,749.1484,583.3675,0,0,,,7135,19608,75243,0,0,55,2944,216,418.3333333,89.33333333,652,57,11.1438773,0,11.6025167,253,3.4
11/7/20,202045,NE,31,-681,-65,1428,635,-4044,553,920.57,695,583.7791,431.0702,535.693,369.5567,548.9108,402.9948,629.3946,467.7938,775.8517,601.204,568.1249,397.7923,515.4274,383.5213,643.6144,471.4561,761.3898,576.6572,702.8502,500.7338,632.7714,423.0022,624.1215,447.4708,623.9411,464.3352,0,0,,,11048,19466,83723,0,0,55,3307,213,454.6666667,129.6666667,703,51,17.3512171,0,18.8717052,254,4.5
11/14/20,202046,NE,31,-1309,-301,206,-48,-4912,849,818.74,877,585.2415,457.61,544.3273,391.5505,542.8839,416.0618,637.8092,492.6517,803.948,642.3451,573.8836,415.8823,516.0014,402.5307,650.9882,495.1759,783.6866,611.6239,706.8237,517.8765,654.2143,450.12,632.2714,469.5445,631.9439,489.0077,0,0,,,14229,20198,95413,0,0,74,4669,297,486.3333333,162.3333333,779,76,14.1063232,0,13.1774334,254,5.2
11/21/20,202047,NE,31,-1240,-137,600,77,-4406,735,822.57,952,618.0551,491.7662,575.3563,414.6402,573.5942,441.2459,672.0856,521.9083,863.401,695.6381,608.4997,441.1971,539.985,422.1664,686.7936,525.6706,842.9139,663.8762,761.9562,561.7673,698.3529,482.6157,675.3011,502.551,669.5315,520.8238,0,0,,,16739,26142,125994,0,0,122,4677,393,504.3333333,177.3333333,905,126,13.7954611,0,14.2351002,255,5.5
11/28/20,202048,NE,31,-1761,173,193,-1053,-9549,1266,764.89,763,719.1183,561.4,639.0277,447.5136,662.8061,498.1058,797.6519,605.5049,1037.5885,818.184,696.2086,489.9992,626.5453,478.7426,805.1339,602.6725,1010.399,776.1473,899.2356,641.7936,781.7187,526.0355,782.8628,566.4627,789.1799,599.6078,0,0,,,12405,23235,96092,0,0,87,5000,301,484,153,989,84,12.8361454,0,13.4151678,254,5.5
12/5/20,202049,NE,31,-927,-141,74,-199,-3840,715,821.76,680,642.5988,499.0103,592.9401,409.0751,609.8522,453.2181,705.1601,528.4421,887.4186,691.3158,646.0381,449.6045,564.4607,425.6653,725.2979,533.9675,868.1934,660.68,787.21,549.7362,714.7882,471.3917,697.7363,498.2259,701.8664,526.8127,0,0,,,12259,15140,96432,0,0,202,6750,290,440,111.6666667,1194,205,10.5717641,0,11.4614607,254,4.8
12/12/20,202050,NE,31,-1075,-106,114,-270,-3679,719,817.63,558,574.386,476.6394,522.8953,378.1802,549.9823,428.2775,644.7145,506.2365,807.7457,648.6316,567.8795,413.1466,518.722,411.0506,655.2134,503.178,785.3454,619.0952,702.9676,511.0292,623.8715,428.941,629.1742,469.1582,635.5879,497.9241,0,0,,,10552,20986,103624,0,0,157,10551,259,424.6666667,87.66666667,1365,171,7.9762108,0,7.7638122,252,4.6
12/19/20,202051,NE,31,-610,341,-454,-178,-3499,714,862.88,444,811.2889,699.6489,748.2188,551.6942,797.4257,633.2851,928.5111,738.4976,1185.1039,963.712,808.0017,600.1543,739.6876,596.4312,951.5601,740.7348,1159.3451,925.9698,1018.431,750.5192,917.5703,640.1972,910.5173,690.685,920.8717,732.8117,0,0,,,7868,13523,84949,0,0,127,10984,187,390,44.66666667,1475,110,10.5205016,0,11.6102001,253,4.3
12/26/20,202052,NE,31,-1286,500,-192,-1495,-10683,1269,762.43,372,886.7382,765.9516,814.4527,589.775,862.9895,672.772,1018.6364,798.9315,1381.6624,1101.8542,887.815,646.8765,790.6415,626.3706,1050.8657,806.4391,1343.3022,1052.1265,1157.0783,841.8664,1029.6644,708.3879,1011.9933,754.5178,1024.5025,800.9727,0,0,,,6417,12996,75177,0,0,98,4818,136,333.6666667,8,1559,84,8.0935154,0,9.0213755,252,4.4
1/2/21,202053,NE,31,-1388,-258,-577,-1841,-11589,1461,774.85,359,637.8617,563.2199,598.8453,432.0586,630.3305,488.5433,743.5829,578.6044,969.9731,762.5198,630.2209,458.2626,593.4131,467.632,762.2805,578.8636,946.4637,732.0983,828.4083,594.9238,722.7975,497.8552,720.3309,533.6209,741.4473,574.6997,0,0,,,6554,9178,66577,0,0,110,14997,180,301.6666667,0,1669,110,7.6593172,0,8.3870277,253,4.2
1/9/21,202101,NE,31,-845,-329,-616,-856,-3731,787,826.85,396,549.1393,467.2603,538.8212,364.7625,551.1644,402.338,632.6973,464.1185,766.5242,577.2832,572.5365,390.9918,517.8735,382.6283,644.0392,462.5273,755.9615,560.0881,698.7873,476.2958,646.2842,419.1374,623.737,435.2001,622.8736,456.7752,55654,9094,,,6898,9467,71567,0,0,143,9688,169,253,0,1737,68,6.2236995,0,5.9664064,252,3.9
1/16/21,202102,NE,31,-1441,-755,-560,-831,-4207,829,780.36,430,337.0517,274.2059,327.9451,206.6639,328.283,224.7193,386.7347,266.7004,464.316,332.7923,355.3428,226.2788,306.1127,211.98,392.7343,265.5036,458.3276,322.4478,425.8961,272.7013,397.1967,240.72,383.5064,250.6056,376.5467,260.0483,73196,15460,,,6296,10258,71021,0,0,104,5570,131,,,1837,100,7.7038659,0,8.650904,251,3.4
1/23/21,202103,NE,31,-428,-298,-183,-339,-2153,307,698.93,71,,,,,,,,,,,,,,,,,,,,,,,,,,,84494,21401,,,5345,9791,89746,0,0,41,6279,105,,,1879,42,7.3538992,0,6.8516682,,
1/4/20,202001,NV,32,,,,,,,,396,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,522,0,0,0,0,0,0,154,2.7
1/11/20,202002,NV,32,,,,,,,,264,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,556,3,0,0,0,0,0,157,2.2
1/18/20,202003,NV,32,,,,,,,693.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,605,50,0,0,0,0,0,156,2.1
1/25/20,202004,NV,32,,,,,,,830.71,,3731.5618,3544.4655,3219.1233,3041.1679,3410.0053,3266.1824,3585.428,3430.8027,5132.6115,4929.4837,2635.414,2525.5831,3432.9824,3277.9151,4023.4156,3863.0507,7045.1629,6760.8873,4318.2222,4166.1777,4249.9579,4056.0122,3325.7089,3200.7282,4054.2729,3886.045,0,0,0,,0,0,0,0,0,0,0,0,577,25,0,0,0,0,0,154,2.5
2/1/20,202005,NV,32,,,,,,,791.2,,3853.7952,3669.8812,3383.8518,3233.8414,3589.1612,3449.4983,3791.564,3634.4885,4974.4827,4700.1797,2760.1559,2663.2507,3613.6107,3467.477,4253.4999,4079.2216,6643.2299,6198.1683,4547.2051,4391.3062,4472.1736,4269.3031,3558.5828,3444.0986,4043.1246,3857.0767,0,0,0,,0,0,0,0,0,0,0,0,532,0,0,0,0,0,0,155,2.7
2/8/20,202006,NV,32,,,,,,,796.99,,4125.6457,4072.8382,3636.1359,3579.1598,3928.5437,3887.2154,4029.3774,3972.0538,5383.3446,5229.8115,2991.7128,2956.2586,3898.0182,3855.2124,4508.0527,4445.8516,7285.7075,7040.7819,4729.2313,4677.5289,4766.7033,4689.2646,3748.0421,3710.9588,4433.7503,4365.7629,0,0,0,,0,0,0,0,0,0,0,0,579,45,0,0,0,0,0,153,2.6
2/15/20,202007,NV,32,69,102,73,16,5,-3,855.66,,4396.0968,4257.2438,3702.9454,3554.4911,4063.7796,3921.8598,4331.4915,4199.1417,6040.9853,6010.402,3099.6182,2982.3103,4148.2136,4032.6152,4905.7997,4803.5289,7869.2904,7846.6753,5215.6663,5193.5676,5103.7813,4949.4283,4069.7852,3974.4222,4741.4909,4614.1219,0,0,0,,0,0,0,0,0,0,0,0,529,0,0,0,0,0,0,153,2.5
2/22/20,202008,NV,32,406,592,589,324,-412,38,911.47,,4956.2872,4762.3152,4164.7791,3939.4877,4452.9532,4263.3386,4777.0043,4604.3524,6981.8462,7028.7483,3425.3521,3238.1289,4547.3662,4394.9817,5388.5859,5270.1452,9339.1207,9572.393,5851.0521,5846.699,5540.8637,5311.0029,4496.9541,4339.1011,5394.732,5258.7021,0,0,6.497107317,,0,0,0,0,0,0,0,0,546,9,0,0,0,0,0,154,2.4
2/29/20,202009,NV,32,646,929,388,415,139,-44,880.73,,4343.9173,4131.1521,3884.9844,3667.7205,4169.6093,3982.8369,4317.3569,4130.1623,5483.911,5237.2021,3250.7432,3066.5332,4131.21,3968.5438,4746.0856,4578.7073,7302.3874,6930.2717,4949.0226,4780.0826,5072.2981,4833.8692,4001.4437,3808.0395,4630.7684,4438.9415,0,0,5.576200143,,0,0,0,0,0,0,0,0,543,5,0,0,0,0,0,155,2.1
3/7/20,202010,NV,32,568,1133,-50,379,164,-36,869.23,,4030.2835,3794.2798,3744.5031,3515.988,3859.5784,3652.1635,4011.1356,3797.4515,4940.6514,4642.6325,3051.3221,2857.9079,3848.7876,3656.3536,4453.0608,4257.67,6480.5959,6015.7519,4602.0414,4402.4514,4746.5539,4486.6281,3779.0468,3566.5969,4236.4968,4009.3374,0,0,4.511083008,,3,0,41,0,0,0,0,0,535,0,0,0,0,0,0,155,2.4
3/14/20,202011,NV,32,416,1649,-142,406,-22,32,812.27,,2563.0482,2294.0079,2380.9813,2140.3013,2494.3621,2280.297,2567.1787,2326.5375,3188.0076,2877.3298,1920.8768,1724.538,2502.6672,2287.0834,2857.9467,2628.6869,4186.6774,3716.6478,2802.5058,2554.1904,2930.2643,2645.4621,2293.476,2065.176,2821.506,2576.7652,0,0,4.765792678,,30,154,1172,0,0,0,0,0,515,0,0,0,0,0,0,156,3.4
3/21/20,202012,NV,32,-1642,1748,-1057,-459,-1931,511,532.36,,1064.5465,904.8611,1053.8601,913.2722,1054.2949,920.166,1067.8953,924.6977,1125.7447,938.6039,906.4851,791.0858,1070.3632,939.2465,1162.9658,1013.4954,1249.1033,976.3416,1191.5304,1035.7462,1255.0739,1080.9008,1039.3608,900.9695,1053.9102,904.7801,0,0,4.370716883,,90,2216,5508,0,0,5,0,0,507,0,2,2,0,0,0,154,5.5
3/28/20,202013,NV,32,-2958,-364,-1223,-1430,-3249,746,397.11,,494.228,388.9762,466.2641,374.485,488.4308,396.1074,510.4474,413.0118,496.7796,385.6228,445.5026,365.7924,505.3422,413.078,544.814,441.7906,440.3845,312.022,559.2409,453.6998,557.3945,444.5008,506.3268,411.6763,469.1547,373.9408,0,0,1.921508711,,497,5517,5808,0,0,20,0,0,535.6666667,10,10,8,0,0,0,154,5.3
4/4/20,202014,NV,32,-2974,-387,-1011,-1895,-3511,754,399.48,,507.3835,387.0461,487.0164,383.5465,505.2804,403.5402,518.5048,415.3912,485.0481,372.5911,466.4881,377.436,519.5448,418.9703,545.565,436.7611,418.2697,293.4709,566.9986,454.0926,579.6359,455.8977,525.6047,420.979,469.2344,369.4158,0,0,0.953717698,,1121,6520,7796,0,0,45,0,0,578.6666667,55.66666667,46,36,0,0,0,154,4.9
4/11/20,202015,NV,32,-2336,-504,-1297,-2001,-3766,819,391.94,,435.8622,320.4827,414.9851,317.0572,427.3185,332.7922,448.3059,351.6105,418.7374,314.6351,398.805,313.5637,443.1715,349.4955,470.6668,368.6795,357.2054,244.9477,481.656,377.9873,492.2861,377.0041,448.0448,349.8617,404.4896,311.0166,0,0,0.855267687,,958,6466,7419,0,0,55,0,282,569.6666667,45.66666667,102,56,4.6255541,8.252357153,5.068484,153,4.2
4/18/20,202016,NV,32,-2143,-671,-832,-1486,-3564,762,431.54,,405.8069,264.8844,392.7378,269.6382,408.8506,286.3384,424.531,301.2877,397.9147,271.9925,379.6764,268.0723,420.6045,296.6629,445.7613,319.2266,342.6754,213.7896,459.2395,330.9044,465.635,326.279,426.6534,302.9322,383.8114,264.7656,0,0,0.757921351,,926,6238,7421,0,0,43,0,0,530.6666667,15.33333333,151,49,5.377067,54.25631703,4.9473741,154,3.2
4/25/20,202017,NV,32,-1783,-487,-609,-1171,-3464,728,481.32,,529.0378,366.6874,493.9119,355.0749,522.014,385.1223,550.8445,408.5016,517.8855,368.5094,482.3091,358.369,541.4306,401.0275,581.6464,432.7789,432.3972,282.0106,589.4153,440.8303,593.1901,432.1862,544.1005,402.7919,497.0577,360.2915,0,0,0.590300229,,913,5544,8193,0,0,61,0,0,544.3333333,34.66666667,205,54,5.5536153,50.30942536,6.2824905,155,3
