date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits
1/25/20,202004,SC,45,0,0,0,0,0,0,752.05,955.5484,902.9895,777.448,743.9424,934.4208,890.3394,1170.9269,1122.4635,1531.524,1465.4319,759.0499,725.3746,927.1098,886.5025,1127.25,1080.0013,1427.881,1366.1359,1321.1831,1263.7958,855.1658,819.6591,1103.8086,1054.1909,1073.4987,1026.6689,0,,0,0,0,0,0,0,0,0,1033,0,0,0,0,0,0,895,2.2
2/1/20,202005,SC,45,0,0,0,0,0,0,745.92,1088.3114,1039.8604,896.4157,870.4758,1069.1977,1030.9398,1323.1747,1280.1405,1703.3916,1641.9985,875.6801,849.7594,1069.1823,1034.3241,1283.4718,1240.713,1579.5284,1525.0148,1500.0599,1446.6756,985.4659,956.7544,1254.548,1213.3251,1214.1874,1174.1809,0,,0,0,0,0,0,0,0,0,1032,0,0,0,0,0,0,898,2.5
2/8/20,202006,SC,45,0,0,0,0,0,0,740.68,1093.4418,1072.1441,908.9927,897.5177,1079.1295,1061.7272,1323.2003,1304.9094,1712.2768,1686.5704,889.3435,877.8169,1080.324,1064.5848,1288.7885,1270.5034,1576.2077,1554.8148,1483.7784,1462.257,998.6249,985.6891,1262.9743,1244.419,1220.7164,1203.9755,0,,0,0,0,0,0,0,0,0,1096,42,0,0,0,0,0,899,2.5
2/15/20,202007,SC,45,199,22,494,137,-47,-18,840.71,1252.9697,1213.1798,1039.5483,1005.7308,1242.7654,1206.0326,1531.256,1491.4033,2009.7635,1978.5726,1021.7729,991.4183,1244.6837,1207.5931,1477.1947,1439.0809,1854.549,1815.7678,1735.0736,1702.599,1135.8104,1100.1047,1460.1023,1417.8519,1418.2106,1382.4207,0,,0,0,0,0,0,0,0,0,1003,0,0,0,0,0,0,900,2.2
2/22/20,202008,SC,45,137,-640,-196,985,-695,370,826.29,1185.9105,1152.9403,966.9984,927.5552,1159.3506,1126.4938,1457.7981,1430.1224,1941.5104,1948.3237,938.2815,905.674,1166.2275,1128.9914,1411.0543,1384.889,1786.3081,1768.9369,1697.9348,1682.4633,1063.3738,1021.579,1395.6024,1356.768,1343.2853,1316.4336,6.875597303,,0,0,0,0,0,0,0,0,1035,0,0,0,0,0,0,901,2.1
2/29/20,202009,SC,45,3186,878,1323,1574,763,-158,867.56,1324.2855,1289.0086,1123.1751,1077.336,1313.4032,1275.4136,1600.1651,1572.0169,2091.5135,2082.8902,1100.199,1061.0662,1328.8114,1285.7318,1550.7486,1520.4805,1922.3898,1901.2745,1857.1845,1823.466,1235.9886,1185.9614,1546.5369,1499.0238,1486.478,1456.3123,4.271384038,,0,0,0,0,0,0,0,0,1044,16,0,0,0,0,0,902,2
3/7/20,202010,SC,45,3533,1676,1713,1967,573,-50,882.24,1274.9821,1230.497,1089.48,1028.7702,1271.5875,1222.9095,1534.2333,1496.9627,1937.0861,1926.7074,1065.9515,1012.5993,1273.2337,1219.6891,1494.9371,1455.7954,1810.7361,1783.6927,1769.6886,1733.6962,1182.6837,1118.3967,1489.7486,1431.2127,1424.7362,1384.8381,4.633432844,,2,3,5,0,0,0,0,0,1133,111,0,0,0,0,0,905,2.4
3/14/20,202011,SC,45,3323,3889,5146,2146,331,-173,894.14,947.5006,871.1927,795.519,716.6478,956.2064,880.8291,1161.4686,1084.2877,1462.9992,1395.4633,791.2911,720.332,960.679,882.2135,1127.9846,1047.6704,1340.3848,1260.1326,1310.2846,1231.3666,872.5887,787.583,1120.0886,1030.8258,1069.406,994.5051,5.356892398,,11,102,113,0,0,0,0,0,1103,89,0,0,0,0,0,905,3.5
3/21/20,202012,SC,45,-3438,5385,2806,-50,-4415,1344,654.22,757.4202,696.9073,676.0351,607.2658,788.6966,730.5305,905.3574,853.0615,995.2747,959.8111,675.1763,614.7313,800.0452,737.6535,888.9141,832.2886,928.4848,877.9559,944.9262,885.0912,731.602,662.0636,872.5143,805.5461,831.2613,777.1626,5.563655641,,139,1145,1284,0,0,1,0,0,1066,52,3,3,0,0,0,903,5.5
3/28/20,202013,SC,45,-9561,-898,-377,-3936,-8729,2301,491.71,539.3477,480.6154,506.866,440.2928,575.2641,515.47,633.8239,576.2637,629.7354,580.8663,518.3641,457.1751,589.4686,525.4383,616.2514,554.8693,592.5204,538.9586,629.9146,564.4371,540.5202,474.0781,609.727,540.9199,583.9423,526.3561,3.316669284,,387,1153,1540,0,0,12,0,102,1032.333333,22.33333333,15,12,0,0,0,904,5.6
4/4/20,202014,SC,45,-8828,-188,-1545,-5158,-10513,2437,471.05,538.8352,470.6922,515.4542,438.4699,576.2833,507.8198,626.4496,562.7157,603.9053,550.2063,525.8075,455.187,592.0507,518.4459,610.2309,540.9172,573.072,515.2179,615.1303,541.2985,547.1921,471.1654,604.5429,526.1729,578.7185,513.7468,1.613553121,,1378,13989,15367,0,0,27,0,139,1036,40,40,25,0,0,0,910,5
4/11/20,202015,SC,45,-7778,-921,-2234,-6364,-12351,2629,459.64,485.447,416.0677,456.0935,377.3682,516.2901,444.2367,566.9739,499.5522,553.6655,497.6786,464.4701,391.8058,529.822,452.0408,553.2087,480.7004,523.5336,463.0501,556.9623,480.3516,489.7906,410.405,542.8289,461.5787,520.8364,452.8249,1.069186298,,1290,10489,11779,0,0,40,0,255,1118,134,80,40,5.2381872,7.261681759,5.1879579,909,4.1
4/18/20,202016,SC,45,-6241,-2072,-2664,-5793,-11645,2473,516.14,454.666,343.6128,446.3351,320.289,502.5604,376.1603,528.6089,408.978,503.0354,403.9986,461.6532,338.0028,512.3553,381.3702,517.2671,392.826,476.5104,374.1603,520.3632,396.2041,467.1977,340.0441,509.1204,377.8159,497.198,378.9252,0.585100056,,1039,7701,8740,0,0,39,2633,280,1033.333333,54.33333333,119,39,3.2739912,48.90169212,3.2029073,907,3.3
4/25/20,202017,SC,45,-5466,-1272,-2313,-4861,-10741,2531,564.69,586.6224,485.1104,566.8663,436.3049,637.866,514.9867,680.3343,564.7446,643.6598,549.3336,583.3668,458.9106,650.7484,520.815,663.5612,542.4247,615.4143,514.2619,666.2791,544.943,589.5072,460.2852,650.1214,520.181,636.6613,520.4801,0.428507754,,1007,9174,10181,0,0,47,1068,168,1005.333333,44.33333333,166,47,4.009229,48.80116663,4.4484989,906,2.8
5/2/20,202018,SC,45,-3335,539,580,-3184,-9910,2000,652.28,714.8672,579.1271,689.9451,510.2893,773.1683,602.8653,815.1444,654.1851,775.5126,644.3866,709.4863,537.1092,784.8349,606.546,800.6895,632.0779,742.0803,601.7975,799.7705,635.542,717.0313,538.6778,784.4115,607.3793,768.5983,607.3311,0.438182908,,1236,11366,12602,0,0,101,-79,166,1013.666667,59.66666667,267,101,3.0508549,43.82553884,2.9248944,909,2.5
5/9/20,202019,SC,45,-2227,1712,1873,-2277,-9090,1934,754.86,977.1386,810.8619,938.1351,688.54,1055.513,827.3168,1118.465,906.5344,1085.6727,921.3264,962.1343,723.013,1071.8038,831.8802,1099.1057,876.4764,1036.1799,853.9532,1106.5654,896.4698,972.3834,726.1191,1070.2624,834.54,1057.866,842.5991,0.241682938,,1042,22551,23387,0,0,63,498,142,1038.666667,85.66666667,330,63,3.345463,42.83494939,3.668897,905,2.2
5/16/20,202020,SC,45,-1915,1358,3561,-1435,-8358,1692,639.96,985.764,817.6055,940.2536,675.3064,1058.7532,814.4053,1124.4702,898.6999,1099.7372,932.4324,955.8583,703.0142,1075.3794,818.9713,1111.2981,873.8082,1050.9259,860.2783,1122.7147,908.9039,966.8911,705.8384,1090.1892,838.9118,1065.1826,836.3448,0.163833395,,876,27777,28653,0,0,50,956,169,1089.666667,138.6666667,380,50,2.3514217,27.12780814,3.2093221,907,2.1
5/23/20,202021,SC,45,-1507,1152,2803,-326,-7898,1767,983.74,1152.0673,992.1746,1082.2489,777.0695,1239.4687,962.7057,1323.6051,1073.7215,1352.9302,1198.7999,1100.3426,809.9679,1252.8571,965.5247,1322.6536,1054.7615,1270.3988,1072.7475,1357.2768,1137.3182,1115.6178,813.4694,1284.9765,1002.9474,1261.1723,1007.6874,0.247694853,,1488,47806,49294,0,0,45,667,113,1027.333333,82.33333333,425,45,2.8770236,0,3.7025762,908,2
5/30/20,202022,SC,45,-1514,957,3664,-256,-8951,1822,1010.49,1178.037,1021.3608,1098.7072,776.5587,1277.9895,980.6436,1352.2075,1087.1646,1419.5935,1269.5471,1118.4821,810.976,1288.3293,981.213,1359.3203,1074.7608,1318.2515,1114.3265,1412.9545,1186.841,1109.8253,796.3428,1324.7316,1024.8695,1306.1552,1036.0915,0.533016949,,1499,29110,30609,0,0,62,716,100,1029.333333,79.33333333,487,62,2.3687929,0,2.5122452,914,1.9
6/6/20,202023,SC,45,56,2143,5452,1196,-6598,1248,1088.78,1320.0575,1115.3751,1237.8794,838.9946,1430.9261,1054.8693,1522.1765,1176.8486,1599.9892,1364.1017,1256.6394,875.2717,1439.8101,1052.6663,1522.8584,1158.2143,1500.8665,1210.4083,1584.6645,1267.304,1245.6648,856.3711,1472.3185,1093.8665,1471.2241,1120.1294,0.218983997,,2522,40703,43225,0,0,58,888,180,1018.333333,73.33333333,545,58,3.393947,0,4.5483549,914,2
6/13/20,202024,SC,45,-356,1587,5427,1313,-6714,1276,1153.75,1402.0551,1203.7081,1318.3201,882.3434,1529.705,1119.6309,1615.1727,1239.2871,1715.9152,1473.7688,1336.5788,918.794,1546.6915,1124.6982,1646.5199,1245.0223,1567.7835,1263.3284,1695.36,1356.33,1291.7502,874.8276,1581.8507,1166.0285,1579.9912,1197.9914,0.241534459,,4039,28280,31637,0,0,54,1335,174,1065,127,599,54,3.0543821,0,2.9431825,913,2.3
6/20/20,202025,SC,45,-145,1819,6008,1310,-6704,1256,1177.95,1437.9209,1247.9056,1364.2089,896.3704,1573.6802,1141.0812,1657.3216,1268.8541,1795.4185,1562.2172,1389.4821,941.2093,1592.3237,1147.2407,1676.2147,1261.7138,1644.5214,1331.0163,1768.1367,1426.8237,1340.5594,889.3111,1643.9756,1206.6777,1628.1397,1230.9751,0.33679208,,5831,48512,54343,0,0,45,2108,306,1037,103,644,45,4.7222503,0,5.5538264,915,3.1
6/27/20,202026,SC,45,-619,1305,6178,1415,-7166,1262,1189.6,1304.7511,1125.9089,1218.4789,777.4415,1401.4583,990.7794,1517.8636,1135.963,1689.8618,1446.7624,1227.6109,807.6398,1441.2918,1011.1169,1530.8435,1129.8703,1529.9555,1212.392,1624.7818,1285.8141,1198.6737,771.6741,1482.0286,1058.8305,1484.7325,1097.5989,0.191193962,,8153,46762,54915,0,0,67,2666,328,1073.666667,141.6666667,711,67,5.2830001,0,6.3019578,917,4.4
7/4/20,202027,SC,45,7,2512,6085,1087,-9524,1392,1172.51,1227.5412,1025.1504,1150.3478,695.9512,1331.6939,897.9473,1420.5844,1015.3118,1567.0897,1313.6781,1173.442,733.4005,1347.5502,900.7227,1432.661,1011.1966,1437.2477,1105.1211,1523.8577,1183.5636,1148.5706,704.4368,1411.7494,976.4802,1390.2673,982.9965,0.389662134,,11447,58082,69529,0,0,102,3538,260,1155,228,813,102,6.4005623,0,7.5910622,917,5.9
7/11/20,202028,SC,45,-1271,818,4866,884,-8396,1485,1155.01,1202.664,1023.0369,1125.511,680.8014,1307.8436,881.836,1385.5641,989.7903,1566.6709,1287.6928,1147.3307,717.5355,1313.3146,877.4586,1408.3956,991.3553,1426.9442,1082.5596,1515.9558,1155.0257,1122.3964,687.3923,1394.0668,956.6919,1365.4461,962.1752,0.677132835,,11313,56084,67397,0,0,138,3962,516,1170.333333,247.3333333,951,138,6.5303332,0,7.1541783,915,6.6
7/18/20,202029,SC,45,-1305,1035,5210,431,-7775,1359,1167.39,1191.1889,991.5234,1103.6558,645.3606,1281.3537,834.1683,1385.7314,955.7137,1560.1801,1230.2294,1118.7721,675.7931,1303.5415,843.5129,1389.4996,943.1971,1428.5774,1040.3829,1488.1932,1082.2585,1117.8035,662.252,1379.7897,910.0181,1348.1363,916.3057,0.578060113,,12913,60990,73903,0,0,184,2893,784,1263.333333,337.3333333,1135,184,5.8644918,0,6.7884028,913,6.6
7/25/20,202030,SC,45,-1577,519,4511,91,-7944,1385,1170.01,1190.3418,1002.0585,1108.6655,638.3531,1286.2167,825.2754,1406.0426,952.7511,1590.6259,1228.378,1120.0329,666.9106,1311.5176,836.3663,1409.1662,936.5552,1453.4605,1041.4584,1512.6153,1081.8849,1116.7357,651.4344,1398.0354,905.237,1364.4413,911.9052,0.520066337,,12396,64101,76497,526,0,330,5529,645,1244.666667,311.6666667,1465,330,6.8298497,0,8.6718016,916,5.9
8/1/20,202031,SC,45,-1253,568,4908,452,-7953,1294,1168.86,1240.2326,1052.1881,1159.9105,653.7024,1343.9301,847.9127,1484.4272,994.8156,1673.8514,1277.9849,1181.2156,689.186,1359.7972,853.8968,1487.0996,976.6435,1530.915,1081.6932,1610.9511,1145.3215,1175.08,674.1381,1456.765,931.4984,1432.6137,942.6753,0.348809309,,10591,62788,73379,1741,1926,286,3481,700,1233.666667,297.6666667,1751,286,5.9315756,0,6.2350262,918,5.3
8/8/20,202032,SC,45,-1510,419,4541,6,-7985,1307,1140.99,1172.7126,987.9396,1102.9323,604.1728,1274.8853,783.5432,1407.3516,921.5903,1564.1247,1152.1122,1113.3434,630.728,1290.9783,787.3521,1406.7435,902.4201,1448.622,995.0361,1509.1463,1036.2129,1144.7269,641.5334,1386.1706,862.412,1345.8032,860.614,0.504529442,,8861,57345,66206,1719,2520,256,4939,626,1285,355,2007,256,4.9843691,0,6.1961419,921,4.7
8/15/20,202033,SC,45,-1712,-40,4483,216,-7834,1174,1177.33,1177.6144,981.5477,1105.3007,584.2382,1272.3946,756.314,1420.9945,898.6755,1616.0896,1158.2531,1100.5364,602.1587,1288.2459,757.027,1427.207,887.114,1494.8472,997.8667,1570.2193,1046.2847,1157.4502,627.1366,1402.838,845.6906,1355.502,838.4501,,,6422,75903,82325,1429,2358,253,4932,699,1242.666667,316.6666667,2260,253,5.5785545,0,6.1298214,922,3.9
8/22/20,202034,SC,45,-1096,-180,1140,-134,-4417,1112,1158.13,1094.4032,900.8934,1037.236,534.409,1173.3941,679.236,1324.6606,812.5182,1504.9371,1032.54,1020.4531,542.4658,1189.0561,679.7451,1318.3494,795.2834,1415.8281,913.1144,1437.5789,921.9194,1098.4239,580.8123,1293.9246,756.7878,1256.0737,752.8057,,,5413,46319,51732,1185,1967,233,3388,587,1115.333333,193.3333333,2493,233,5.1967839,0,5.0528614,922,3.4
8/29/20,202035,SC,45,-1180,-383,135,-372,-3751,1105,1099.94,993.0314,805.0071,929.2731,465.272,1054.9406,596.0448,1197.0715,721.3402,1354.1251,908.1748,927.4322,480.2457,1064.4081,593.8023,1189.3468,701.5862,1266.0284,800.1144,1290.5481,801.5724,999.4039,514.1472,1167.1243,664.3409,1127.0266,660.9198,,,5954,38026,43287,1033,1780,205,5313,326,1177.666667,256.6666667,2698,205,5.4090067,0,6.2607642,924,3
9/5/20,202036,SC,45,-718,106,311,-301,-3861,897,1147.99,1051.1511,880.6589,1007.0483,511.3458,1138.9648,650.6521,1274.5701,774.5362,1407.2677,954.0176,1002.4394,525.0167,1148.8828,648.7006,1278.2019,761.4464,1313.115,839.3957,1361.2662,865.4447,1068.4689,557.0203,1253.1181,724.3827,1202.5515,712.2755,,,7040,51264,58304,978,1635,179,0,368,1183.333333,256.3333333,2877,179,4.7166055,0,4.4923091,924,2.8
9/12/20,202037,SC,45,-1219,-336,2272,-465,-5903,1005,1133.71,1046.7983,879.2949,1002.9887,498.8487,1155.6377,648.5342,1279.9462,767.1464,1412.4096,943.4664,1013.4882,520.7814,1155.0394,639.095,1280.0835,751.5033,1317.5967,830.0364,1360.2992,849.1751,1054.7862,538.634,1261.6422,717.9373,1214.1339,707.5184,0,,5689,55256,60945,898,1512,163,0,269,1135.333333,199.3333333,3040,163,4.6975655,0,6.0113292,926,2.7
9/19/20,202038,SC,45,-1869,-909,4477,-491,-6650,943,1091.36,944.795,785.0257,913.7674,437.7635,1032.8938,561.2244,1152.0196,669.8947,1291.7272,833.1772,910.6209,450.2538,1041.9195,557.8483,1148.1772,654.2098,1209.8524,737.6305,1234.1563,734.1942,958.0912,471.4494,1134.436,618.0843,1096.8205,619.4684,0,,7262,75657,82129,885,1465,148,0,306,1087.666667,138.6666667,3188,148,5.1388394,0,4.8110896,926,2.6
9/26/20,202039,SC,45,-1460,-762,4756,-114,-6154,1092,1075.54,987.8414,789.3457,943.4605,430.8232,1073.5824,559.1952,1195.9723,671.9027,1335.9331,843.8679,942.2234,444.5034,1081.8585,557.1549,1199.6256,658.8455,1244.6468,736.983,1270.72,737.4243,1003.7192,471.2873,1173.2872,614.3213,1135.7448,618.7543,0,,8033,111499,119532,749,1350,135,18198,320,1108,156,3323,135,5.3511797,0,5.837919,927,2.5
10/3/20,202040,SC,45,-876,-261,3839,144,-6035,916,1051.5,1048.5114,821.6092,1002.7033,445.8285,1122.2829,571.533,1244.5387,682.2326,1379.2026,851.6312,1001.4917,461.2111,1128.2293,567.6714,1240.0507,663.6302,1304.0856,754.7049,1327.13,747.426,1061.6166,484.8245,1228.9143,627.3744,1184.1962,630.5518,0,,5618,91343,96961,673,1206,119,3322,188,977.3333333,74.33333333,3442,119,4.8482564,0,5.5911721,925,2.6
10/10/20,202041,SC,45,-1124,-255,4221,455,-6069,881,1052.35,756.6294,602.4092,712.8166,313.7881,808.591,407.033,915.6865,498.5087,1042.1512,634.8758,712.1442,324.2587,816.3098,406.4841,907.4746,481.9766,978.1615,559.3594,994.1238,553.5786,758.2292,342.6124,897.2672,452.8136,868.4619,457.8548,,,5730,124823,130553,610,1216,109,4749,345,,,3551,109,5.0897014,0,6.1308197,920,2.7
10/17/20,202042,SC,45,-738,-343,1134,232,-2674,515,883.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6593,108147,114740,650,1373,86,4003,356,,,3637,86,6.2139011,0,6.3149385,,
1/4/20,202001,SD,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,170,4,0,0,0,0,0,164,2
1/11/20,202002,SD,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,169,2,0,0,0,0,0,163,1.9
1/18/20,202003,SD,46,0,0,0,0,0,0,591.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,164,1.8
1/25/20,202004,SD,46,0,0,0,0,0,0,825.48,562.1871,528.988,586.0271,561.9403,518.709,492.8308,573.8879,554.754,833.9781,807.5687,509.6345,492.9867,493.4445,475.7175,604.3609,580.7414,829.6967,797.3739,0,0,0,0,684.2455,660.3582,599.3539,577.5888,0,,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,164,2.1
2/1/20,202005,SD,46,0,0,0,0,0,0,821.9,661.6206,628.1477,679.5226,658.8345,602.9699,580.4803,693.7414,673.981,982.4819,959.1647,602.9243,587.248,556.5224,542.5126,744.4712,718.9468,953.9258,930.6644,0,0,0,0,829.2654,805.8621,704.0813,684.539,0,,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,164,2.4
2/8/20,202006,SD,46,0,0,0,0,0,0,815.18,643.833,627.1966,669.2625,653.69,603.5999,590.1201,672.0295,665.0428,943.3072,934.1529,598.8129,588.2638,568.3487,562.3278,713.2245,702.4974,924.1139,910.417,0,0,0,0,799.8228,787.1641,690.3904,681.6565,0,,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,167,2.2
2/15/20,202007,SD,46,131,76,18,9,-15,-2,855.19,694.4796,670.6971,687.731,663.34,643.9436,625.8256,746.9234,728.8703,1038.5195,1013.2142,654.1415,637.7354,607.7002,596.3571,775.1275,753.7633,1004.2144,973.6347,0,0,0,0,856.6073,839.692,748.5611,730.0457,0,,0,0,0,0,0,0,0,0,177,8,0,0,0,0,0,168,2.1
2/22/20,202008,SD,46,175,132,228,85,-716,35,911.22,693.7543,667.632,694.9066,666.3547,651.8997,629.9129,732.2013,716.0178,1104.1989,1069.471,705.1335,683.3568,584.8578,572.0751,783.7653,760.199,1039.954,1005.5675,0,0,0,0,914.2301,887.7563,752.5384,732.2451,7.630707829,,0,0,0,0,0,0,0,0,177,9,0,0,0,0,0,164,2.1
2/29/20,202009,SD,46,489,615,244,113,56,-20,916.7,745.8706,729.059,787.9649,760.4209,709.0097,689.2926,777.6946,763.907,1102.0538,1085.9083,729.2816,711.438,666.3103,656.7734,827.4762,806.1705,1068.9068,1048.036,0,0,0,0,919.6983,899.1142,804.168,788.8819,6.545721509,,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,166,2.1
3/7/20,202010,SD,46,1374,845,697,235,401,-61,962.93,749.8621,721.1541,802.6181,759.0747,697.9895,671.4009,786.3298,765.7726,1115.9551,1085.4388,734.6072,707.5997,652.5124,636.0983,839.4788,809.2608,1080.4757,1041.6031,0,0,0,0,933.3517,904.4118,807.5163,782.3592,5.311460644,,0,0,0,0,0,0,0,0,194,27,0,0,0,0,0,166,2.3
3/14/20,202011,SD,46,265,1756,583,67,-247,29,862.14,486.9697,443.7938,503.0562,443.1896,448.0206,410.6888,529.6907,492.6794,736.3535,692.7359,490.2638,447.284,413.6427,383.5304,568.5774,520.8504,681.1995,628.0415,0,0,0,0,620.5634,571.1411,527.2759,486.1187,4.1914564,,9,177,186,0,0,0,0,0,165.6666667,0,1,1,0,0,0,166,4
3/21/20,202012,SD,46,-2459,1011,136,-284,-3536,451,674.83,394.9715,363.8569,421.7518,373.198,378.4,350.2662,416.0886,392.1678,522.8811,492.5526,424.781,385.7868,338.3083,315.6263,456.7831,424.4555,492.0499,457.1005,0,0,0,0,479.6509,443.9283,416.8267,387.7311,4.337804086,,5,509,514,0,0,1,0,0,162,0,1,0,0,0,0,165,6.1
3/28/20,202013,SD,46,-5036,-529,434,-594,-5198,591,554.77,310.812,283.807,344.021,298.4956,295.5212,268.8031,330.5316,307.1071,388.5187,359.9378,342.1506,305.5643,272.3754,249.8513,359.3495,328.8118,366.7254,334.7224,0,0,0,0,380.8856,346.0715,326.1842,298.5792,2.661676957,,54,1901,1955,0,0,0,26,0,148.6666667,0,1,0,0,0,0,166,6.5
4/4/20,202014,SD,46,-5591,-1117,835,-881,-6374,646,527.82,286.999,260.631,323.6815,278.5408,269.86,241.1694,299.06,276.5945,363.8326,338.1766,327.3518,290.3988,244.4317,221.1527,329.9572,298.8584,341.41,313.0925,0,0,0,0,355.9483,322.3736,299.3366,271.8568,1.117190774,,144,2420,2564,0,0,1,50,19,169,2,2,1,0,0,0,167,6.2
4/11/20,202015,SD,46,-2351,-105,1122,-1034,-7086,639,579.76,283.8264,250.5414,308.8309,255.8186,268.822,232.509,295.2245,267.9493,359.179,329.0295,319.2155,273.6459,241.34,211.8813,323.5192,286.326,337.7105,303.9975,0,0,0,0,338.5823,299.4115,295.7494,262.0102,0.40899474,,414,2366,2780,0,0,4,113,14,148.6666667,0,6,4,5.1978495,7.163177348,5.1980327,165,5.2
4/18/20,202016,SD,46,-2360,-263,169,-884,-6815,675,567.16,208.3115,159.2886,239.9336,170.8239,202.4394,151.1422,220.1449,172.8398,247.3169,201.0076,254.168,187.323,183.7648,139.359,239.1675,183.1131,236.7764,187.5129,0,0,0,0,254.3352,195.1983,219.1215,168.3545,0.14568781,,916,2740,3656,0,0,1,363,35,151.6666667,0,7,1,6.2378197,56.47304481,5.8361946,166,4.3
4/25/20,202017,SD,46,-1663,-61,1612,-654,-6262,601,711.98,311.3142,257.4266,345.2333,260.2969,302.6709,240.001,327.7281,274.4344,379.0947,325.0648,362.8845,285.7357,275.4884,223.0601,355.2019,288.7293,360.8936,300.5094,0,0,0,0,369.7582,303.2509,327.2803,267.0982,0.051985845,,605,3331,3936,0,0,3,671,60,175.6666667,13.66666667,10,3,7.3069204,60.4576592,7.68053,165,3.9
5/2/20,202018,SD,46,-1041,134,2390,-351,-6032,478,840.01,375.4854,306.8045,405.905,300.6117,364.6015,281.5492,390.673,319.677,448.5129,374.01,416.379,321.491,333.0201,263.5064,424.4921,335.9852,425.4938,345.7539,0,0,0,0,442.7454,360.703,390.0558,310.3311,0.04677319,,441,2054,2495,0,0,11,536,59,155.3333333,1,21,11,5.0384229,54.18306071,4.880967,166,3.4
5/9/20,202019,SD,46,-835,210,1814,-346,-5562,535,895.62,470.1056,396.7868,494.4917,368.1283,445.4295,346.934,494.9109,409.3869,614.4958,523.9819,509.4089,397.8813,409.9272,327.6126,537.7845,430.7631,565.5402,464.76,0,0,0,0,555.1223,460.5831,494.6087,397.9884,0.124454735,,805,4056,4861,0,0,13,366,66,178,22,34,13,2.7542108,52.19063387,2.5675751,169,3.1
5/16/20,202020,SD,46,-743,216,1753,-182,-5240,496,749.13,499.4695,425.9267,529.1023,389.7581,470.2302,361.6857,522.2652,430.535,660.8103,565.0904,534.1128,415.5471,440.065,349.2263,564.919,448.6011,609.8533,500.6777,0,0,0,0,590.1997,490.6537,526.1163,420.634,0.26993873,,566,4658,5224,0,0,10,548,51,145,0,44,10,2.710302,37.76815304,3.1555651,169,2.7
5/23/20,202021,SD,46,-227,396,3740,74,-5126,404,1302.36,578.7653,502.1011,616.1695,452.0144,550.2468,421.152,612.3211,502.08,767.2625,662.4802,629.5035,492.8621,508.097,402.1904,664.0423,522.7269,714.8278,590.7254,0,0,0,0,678.6575,573.4322,616.0187,490.9845,0.445579565,,509,4843,5352,0,0,6,663,54,160.6666667,6.666666667,50,6,4.2648188,0,3.7794375,171,2.5
5/30/20,202022,SD,46,-46,418,3356,126,-5582,358,1396.52,602.0103,520.2539,626.0589,449.6125,568.8214,427.0747,633.188,511.5931,806.0671,690.8524,637.2341,497.3976,532.792,413.9121,681.1326,529.052,746.6698,603.9671,0,0,0,0,715.4743,606.2861,636.8423,499.2016,0.096895715,,492,8918,9410,0,0,12,469,69,155.3333333,2.333333333,62,12,3.0924764,0,3.1224462,173,1.9
6/6/20,202023,SD,46,303,579,3363,252,-4161,310,1476.44,651.2691,566.0967,682.3451,482.1592,603.323,444.6902,694.3272,551.9147,902.8029,766.3032,677.4881,509.4776,567.6795,434.0967,748.568,572.7214,834.5667,669.5763,0,0,0,0,776.5719,644.9153,694.8033,536.1377,0.029736146,,407,12113,12520,0,0,3,468,47,145,0,65,3,3.0901128,0,3.2794041,171,1.9
